gene	value_1	value_2	log2(fold_change)	p_value
APLP2	166.321	133.424	-0.317955	0.773
ST14	6.21992	4.49062	-0.469982	0.6004
ADAMTS15	0.320096	0.382852	0.258283	0.8487
NTM	0.104146	0.649566	2.64087	0.08255
JAM3	1.69298	4.34555	1.35997	0.15295
VPS26B	14.8602	20.9028	0.492247	0.5429
ACAD8	11.1688	9.21791	-0.276963	0.7383
GLB1L2	0.27925	0.0870754	-1.68122	0.30735
LOC283177	0.272861	0.399285	0.549253	0.70125
BET1L	23.0433	25.8939	0.168262	0.83685
SIRT3	11.0039	11.3291	0.0420169	0.97425
IFITM3	2017.48	1362.6	-0.566188	0.6199
SIGIRR	72.0138	9.4066	-2.93653	0.00145
RNH1	72.4995	64.8969	-0.159821	0.85205
HRAS	15.4211	15.5204	0.00925329	0.9916
C11orf35	3.43601	3.50287	0.0278042	0.9819
MIR210HG	0.353469	0.278425	-0.344296	0.8113
LOC143666	0.584368	0.848535	0.538098	0.7076
IRF7	15.4827	3.16291	-2.29133	0.02595
CDHR5	79.2285	35.423	-1.16133	0.20475
DEAF1	3.1158	6.21583	0.996345	0.3849
PDDC1	5.38853	6.62069	0.297091	0.71905
SLC25A22	9.43686	13.9163	0.5604	0.50825
PIDD	1.80796	3.71444	1.03879	0.3374
POLR2L	101.403	86.6642	-0.226585	0.7818
CHID1	24.5057	20.4491	-0.261077	0.7552
MUC6	1.30712	0.0591831	-4.46506	0.013
TOLLIP	50.4077	25.3415	-0.992145	0.2512
MOB2	15.0044	10.2397	-0.551211	0.70565
DUSP8	0.611753	1.42713	1.22209	0.29845
KRTAP5-2	0.180354	0.664995	1.88251	0.04615
IFITM10	2.4553	0.578348	-2.08589	0.31325
CTSD	687.063	257.978	-1.41319	0.22405
H19	1025.42	68.3582	-3.90695	0.0061
MIR675	1025.42	68.3582	-3.90695	0.0061
IGF2	371.154	7.20589	-5.6867	0.0005
INS	371.154	7.20589	-5.6867	0.0005
INS-IGF2	371.154	7.20589	-5.6867	0.0005
ASCL2	0.551702	0.150054	-1.87841	0.2891
CDKN1C	5.66372	1.71925	-1.71997	0.14935
SLC22A18AS	3.24852	4.94435	0.605998	0.82335
PHLDA2	10.7703	2.02002	-2.41462	0.0762
NAP1L4	17.7587	15.0688	-0.236961	0.767
CARS	13.2836	8.51031	-0.642364	0.43845
OSBPL5	1.21194	1.66736	0.460252	0.68485
ZNF195	2.20625	1.78206	-0.308047	0.7482
ART5	1.5805	0.0539763	-4.87191	0.12325
CHRNA10	0.341012	0.0892245	-1.93431	0.303
NUP98	11.9703	9.73845	-0.297697	0.76595
RHOG	31.8348	21.5399	-0.563595	0.50175
TRIM21	8.16676	4.73441	-0.786578	0.3842
TRIM68	2.69458	2.37525	-0.18198	0.85465
HBB	228.723	50.0341	-2.19262	0.0147
HBD	1.2312	0.0205777	-5.90284	0.18655
TRIM5	3.72516	5.96479	0.679167	0.45965
FAM160A2	9.14897	11.846	0.372714	0.6536
PRKCDBP	6.1473	25.0079	2.02436	0.05915
APBB1	2.96512	4.96001	0.74225	0.4368
HPX	4361.78	491.681	-3.14912	0.08235
TRIM3	1.73761	1.9931	0.19791	0.8588
ARFIP2	8.21156	5.4761	-0.584508	0.6107
RRP8	10.1476	5.98354	-0.762065	0.39585
TAF10	62.7756	76.3653	0.282712	0.8463
TPP1	53.6927	47.1804	-0.186538	0.8334
DCHS1	1.16195	1.5694	0.433669	0.62995
MRPL17	11.726	10.147	-0.208664	0.80025
ZNF214	0.125392	0.416879	1.73319	0.26275
CYB5R2	2.50377	2.10408	-0.250907	0.8427
RIC3	0.17333	0.779169	2.16842	0.19675
STK33	0.0953441	0.501812	2.39593	0.134
TRIM66	0.205893	0.783381	1.92782	0.1111
ST5	8.32933	8.89966	0.0955504	0.9101
TMEM9B	16.516	15.2945	-0.11085	0.88865
SCUBE2	0.733785	0.602695	-0.28393	0.8147
DENND5A	3.9942	4.72202	0.241498	0.7703
TMEM41B	10.9009	10.8499	-0.0067597	0.99305
LOC644656	0.0698271	0.879431	3.65471	0.15275
SBF2	2.24793	2.73021	0.280416	0.7502
MTRNR2L8	322.167	130.808	-1.30036	0.19015
RNF141	5.61742	7.39075	0.395814	0.6343
LYVE1	20.3164	1.69588	-3.58254	0.02
MRVI1	0.215581	1.32582	2.62058	0.35615
EIF4G2	108.577	103.894	-0.0635975	0.95315
ZBED5	2.69985	4.16007	0.623732	0.49975
GALNTL4	2.81939	5.76822	1.03275	0.30045
CSNK2A1P	0.642572	0.708983	0.141894	0.95835
DKK3	2.08022	9.29605	2.15988	0.0328
BTBD10	3.88943	4.76691	0.293494	0.74935
RRAS2	16.4021	11.4681	-0.51626	0.53605
COPB1	16.8595	20.7706	0.300984	0.7255
PSMA1	50.1686	47.3941	-0.082075	0.92075
CYP2R1	1.52577	3.01432	0.982295	0.40625
SOX6	1.44424	1.11275	-0.376188	0.6785
PLEKHA7	2.0284	1.2093	-0.746164	0.46455
RPS13	788.636	876.444	0.152302	0.87635
PIK3C2A	2.94466	4.25836	0.532195	0.51495
KCNJ11	0.40126	0.84412	1.07291	0.42565
USH1C	0.666053	0.119828	-2.47467	0.1266
SERGEF	10.4451	12.1698	0.22048	0.8048
SAAL1	2.63787	5.44907	1.04664	0.3147
SAA2	2155.28	23.3486	-6.52839	0.0001
SAA2-SAA4	2155.28	23.3486	-6.52839	0.0001
SAA4	2155.28	23.3486	-6.52839	0.0001
HPS5	6.85393	3.54511	-0.9511	0.25275
TSG101	28.3917	27.7181	-0.0346408	0.96615
UEVLD	1.60666	2.58377	0.685409	0.52315
SPTY2D1	3.76184	2.75126	-0.451347	0.59155
PTPN5	0.0142907	0.210404	3.88001	0.13495
FANCF	2.37857	2.70103	0.183413	0.84935
SVIP	6.12617	5.95952	-0.039791	0.96645
SLC5A12	1.01082	1.04664	0.0502373	0.9566
CCDC34	1.0074	11.2524	3.48152	0.0112
LGR4	23.8175	28.7159	0.269825	0.75905
LIN7C	9.30255	7.82005	-0.250449	0.75975
KIF18A	0.0217695	0.495019	4.5071	0.0755
MPPED2	0.302133	0.245961	-0.296752	0.8411
IMMP1L	5.37936	3.98738	-0.431993	0.8065
CCDC73	0.742546	0.823064	0.148522	0.96315
CSTF3	10.5491	7.80064	-0.435452	0.7003
CD59	32.2708	27.722	-0.219197	0.81795
FBXO3	8.66878	8.87214	0.0334537	0.9667
LMO2	6.40802	6.55466	0.0326434	0.9738
ABTB2	1.84417	2.44661	0.407808	0.6702
APIP	7.46458	14.4275	0.950691	0.50545
SLC1A2	5.50075	0.957656	-2.52205	0.00585
PAMR1	5.71535	2.53473	-1.17301	0.22905
COMMD9	6.64146	7.01526	0.0789962	0.9228
TRAF6	1.2897	1.00591	-0.358529	0.694
LRRC4C	0.313136	0.312246	-0.00410763	0.99175
TP53I11	8.75885	13.27	0.599356	0.54825
SYT13	0.416089	0.233646	-0.832569	0.5258
CHST1	0.721201	1.26872	0.814902	0.51505
PEX16	20.8381	39.201	0.91167	0.2692
PHF21A	1.40541	1.75609	0.321377	0.71975
AMBRA1	3.78457	3.21083	-0.237184	0.77335
HARBI1	2.47436	1.46314	-0.757993	0.5582
ARHGAP1	18.7046	17.7673	-0.0741672	0.926
CKAP5	3.44274	6.41708	0.898359	0.27075
LRP4	0.115169	0.223189	0.954509	0.49245
ARFGAP2	29.8177	24.9429	-0.257543	0.7674
PACSIN3	33.7712	13.0981	-1.36643	0.11215
ACP2	39.2746	22.6068	-0.796841	0.5069
SPI1	17.5788	4.70562	-1.90138	0.06335
PSMC3	58.2815	62.855	0.10899	0.89795
CELF1	17.5961	12.0168	-0.550196	0.5307
KBTBD4	8.56723	6.50474	-0.397338	0.8665
MTCH2	43.5595	48.2436	0.147351	0.86895
FNBP4	3.30266	3.34746	0.0194369	0.98115
NUP160	4.01025	4.07987	0.0248285	0.9753
FOLH1	8.43759	6.99924	-0.269632	0.74795
APLNR	4.15209	17.1785	2.04869	0.0189
TNKS1BP1	25.6006	11.6723	-1.13308	0.1899
SSRP1	23.2472	31.342	0.431043	0.60315
PRG2	4.12442	9.15029	1.14963	0.31005
SLC43A3	66.2272	92.2402	0.477972	0.6002
SLC43A1	63.2649	86.7894	0.456113	0.6085
TIMM10	54.4505	65.9472	0.276365	0.73895
UBE2L6	92.0648	111.464	0.275858	0.74745
MED19	3.04006	3.51668	0.210116	0.84725
LPXN	5.06266	3.18107	-0.670385	0.50245
GLYAT	125.433	100.403	-0.32111	0.7363
MPEG1	9.01027	3.42369	-1.39602	0.26845
OSBP	26.1538	12.7987	-1.03102	0.22385
PATL1	10.204	7.31181	-0.480829	0.5542
MRPL16	53.8526	31.8882	-0.755994	0.35445
MS4A6A	22.2295	5.79806	-1.93883	0.0304
PTGDR2	0.291123	0.430218	0.563438	0.85705
PRPF19	50.3678	37.5255	-0.424629	0.61365
SLC15A3	11.1367	10.6048	-0.0706045	0.94215
VPS37C	3.53279	4.2449	0.26492	0.7807
VWCE	3.99602	0.282864	-3.82039	0.00965
DDB1	30.0295	42.0191	0.484665	0.7494
CYBASC3	12.1604	15.3107	0.332348	0.9327
CPSF7	13.728	15.1498	0.142173	0.86345
SYT7	13.1017	6.80808	-0.944435	0.2492
C11orf10	239.096	162.265	-0.559241	0.4937
FADS1	22.1833	54.4015	1.29417	0.1489
FADS3	11.687	12.8697	0.139081	0.87495
RAB3IL1	8.83775	2.06475	-2.09772	0.05125
FTH1	1362.47	1115.87	-0.288053	0.82245
AHNAK	38.8233	26.036	-0.576416	0.67705
EEF1G	659.748	758.725	0.201662	0.8651
TUT1	13.4279	9.20107	-0.545363	0.5117
MTA2	21.2145	12.6396	-0.747101	0.3606
EML3	10.1501	9.50593	-0.094595	0.91345
B3GAT3	21.0735	16.557	-0.347992	0.6719
GANAB	98.8804	83.4603	-0.244595	0.7995
INTS5	12.4281	8.394	-0.566172	0.5001
C11orf48	16.0239	17.4442	0.122529	0.9052
UBXN1	41.0664	42.0597	0.0344818	0.96505
BSCL2	47.1368	16.073	-1.55221	0.09995
HNRNPUL2	47.1368	16.073	-1.55221	0.09995
ZBTB3	0.708032	0.628493	-0.171917	0.8988
TMEM223	22.4047	19.4655	-0.202882	0.9064
NXF1	13.0034	10.3623	-0.327539	0.7014
STX5	28.3203	23.4794	-0.270443	0.7374
WDR74	22.8999	37.253	0.702015	0.3896
SNHG1	4.54898	8.92649	0.972548	0.33215
SLC22A25	0.9247	1.82133	0.977933	0.45845
HRASLS2	2.59722	0.0683361	-5.24818	0.2702
PLA2G16	129.213	80.3471	-0.685432	0.41975
ATL3	3.87017	4.06108	0.0694687	0.9446
C11orf95	2.42954	4.75512	0.968798	0.2833
MACROD1	56.3636	34.7507	-0.697722	0.3934
TRPT1	25.5352	22.905	-0.156823	0.886
PPP1R14B	66.8721	60.4296	-0.14615	0.8559
BAD	44.6692	52.299	0.227503	0.8309
TRMT112	214.383	132.153	-0.697986	0.555
NRXN2	0.516226	0.270885	-0.930325	0.5151
RASGRP2	1.99796	0.960786	-1.05624	0.40405
PYGM	0.0494894	0.256107	2.37155	0.17565
SF1	57.8129	43.2365	-0.419142	0.6387
MAP4K2	1.64815	3.74827	1.18538	0.261
MEN1	12.9456	8.8342	-0.551291	0.5101
CDC42BPG	0.506726	0.165458	-1.61474	0.26925
EHD1	13.6714	8.94422	-0.612129	0.4612
ATG2A	12.8148	5.84898	-1.13155	0.17895
BATF2	2.23599	0.542006	-2.04453	0.1242
NAALADL1	0.199485	0.526296	1.39959	0.7007
CDCA5	0.219774	3.14072	3.837	0.01795
ZNHIT2	15.886	5.92311	-1.42333	0.1667
FAU	909.252	624.72	-0.54147	0.6655
SYVN1	56.4665	24.6504	-1.19579	0.60915
SLC25A45	4.97724	3.39935	-0.550086	0.5787
LTBP3	12.8845	24.6246	0.934463	0.52545
LOC254100	0.53557	0.425736	-0.331117	0.83955
KCNK7	0.0764232	0.238307	1.64074	0.3289
MAP3K11	42.9383	26.1352	-0.716271	0.3958
RELA	34.3012	20.3799	-0.751111	0.3653
RNASEH2C	13.0871	13.8532	0.0820773	0.9343
AP5B1	2.63612	2.40176	-0.134322	0.8915
CFL1	308.323	300.521	-0.0369752	0.9678
EFEMP2	8.3707	11.5348	0.462573	0.69915
FIBP	20.8655	34.7832	0.737267	0.4014
FOSL1	8.2428	1.45281	-2.50429	0.0442
C11orf68	17.0992	20.8556	0.28651	0.73125
EIF1AD	8.03541	4.10618	-0.968576	0.6858
YIF1A	118.723	156.41	0.397737	0.64185
CD248	2.88117	7.49054	1.37842	0.1652
RIN1	3.20491	1.11728	-1.5203	0.2034
BRMS1	23.1789	19.099	-0.279314	0.73345
B3GNT1	14.8061	15.7937	0.0931601	0.90905
SLC29A2	1.26255	1.2308	-0.0367338	0.97565
MRPL11	20.1263	17.9192	-0.167577	0.8339
ZDHHC24	5.37008	9.44611	0.814777	0.4437
CTSF	55.9902	59.8205	0.095467	0.9089
RBM4B	4.14903	2.52215	-0.718121	0.85115
SPTBN2	7.99223	8.34908	0.0630182	0.93755
PC	93.1144	45.5654	-1.03107	0.2725
POLD4	146.604	185.806	0.341879	0.70035
CLCF1	2.46516	0.633475	-1.96032	0.5786
PPP1CA	88.2928	62.9254	-0.488652	0.5755
PTPRCAP	8.21715	4.01556	-1.03304	0.405
CORO1B	26.3364	28.3804	0.107835	0.8944
TMEM134	48.6216	23.6154	-1.04187	0.2252
PITPNM1	1.46504	4.07182	1.47473	0.1517
CDK2AP2	64.2054	33.3785	-0.943774	0.2495
NUDT8	30.8088	21.4561	-0.521953	0.5671
TBX10	0.0277689	0.409473	3.88222	0.22995
ACY3	26.131	42.0306	0.685681	0.41395
FAM86C2P	0.918187	2.44077	1.41048	0.2601
UNC93B1	8.37518	7.55458	-0.148769	0.8686
CHKA	5.66958	8.02916	0.502008	0.56465
SUV420H1	7.36223	5.1804	-0.507078	0.5567
C11orf24	31.1833	16.1833	-0.94627	0.25065
MTL5	0.299262	0.506007	0.75775	0.58705
CPT1A	32.1283	19.5758	-0.714776	0.4196
MRPL21	45.6742	62.1459	0.444279	0.5889
MRGPRF	5.60591	1.12673	-2.31481	0.0566
ORAOV1	2.16105	1.88825	-0.194687	0.8647
SHANK2	1.62125	3.04584	0.909735	0.28555
DHCR7	154.897	214.744	0.471308	0.64335
LOC100133315	0.385594	0.424005	0.136997	0.9278
NUMA1	12.8696	14.4086	0.162963	0.89275
LAMTOR1	48.9824	56.6002	0.208545	0.91035
C11orf51	18.259	14.8978	-0.293511	0.94085
CLPB	6.50137	6.46665	-0.00772377	0.99235
PDE2A	5.30261	2.76912	-0.937274	0.29535
ARAP1	5.80655	9.31615	0.682051	0.40785
STARD10	116.26	132.026	0.183477	0.8446
FCHSD2	4.79198	4.08445	-0.230478	0.7826
FAM168A	1.83611	3.04896	0.731666	0.5344
RAB6A	19.547	18.2992	-0.0951648	0.9084
CHCHD8	69.8091	76.3137	0.128527	0.8776
UCP2	23.9464	9.60796	-1.31751	0.1372
C2CD3	0.395569	0.4949	0.323209	0.7959
P4HA3	2.03262	0.752514	-1.43355	0.26235
PGM2L1	0.490138	0.620774	0.340879	0.7428
KCNE3	4.85331	4.26232	-0.18733	0.83185
LIPT2	1.76929	1.94171	0.13415	0.9249
CHRDL2	1.26149	1.59689	0.340142	0.79935
XRRA1	2.0575	2.57213	0.322068	0.76125
ARRB1	1.1882	1.61853	0.445904	0.6299
GDPD5	2.16028	2.93326	0.441288	0.66755
MAP6	0.429418	0.591895	0.462958	0.7453
WNT11	7.20709	0.296181	-4.60486	0.01045
PRKRIR	5.70868	7.59399	0.411699	0.6195
LRRC32	7.92637	14.6623	0.887375	0.28335
PAK1	4.82398	9.59457	0.991995	0.237
CLNS1A	35.9445	31.3894	-0.195493	0.8054
RSF1	1.76298	1.77913	0.0131562	0.9895
INTS4	1.54786	2.14754	0.472414	0.65255
KCTD14	62.2548	52.4353	-0.247648	0.83305
NDUFC2	62.2548	52.4353	-0.247648	0.83305
NDUFC2-KCTD14	62.2548	52.4353	-0.247648	0.83305
ALG8	18.9028	40.1851	1.08806	0.1964
KCTD21	8.52242	4.83046	-0.819103	0.3369
GAB2	1.07747	3.98767	1.8879	0.04905
NARS2	9.84322	9.673	-0.0251679	0.9743
PRCP	39.5895	46.9115	0.244823	0.77
RAB30	0.849553	0.887962	0.0637931	0.9647
CCDC90B	15.0115	10.1605	-0.563095	0.50245
DLG2	0.353996	0.102128	-1.79336	0.1659
CREBZF	2.86325	3.24426	0.180237	0.83095
SYTL2	1.17376	1.95498	0.736014	0.487
PICALM	31.7162	28.3761	-0.160543	0.8534
ME3	1.16208	3.08448	1.40831	0.2428
FZD4	2.89837	9.59892	1.72763	0.04565
RAB38	0.367772	0.0940543	-1.96725	0.2916
CTSC	15.278	40.5164	1.40705	0.1017
NOX4	0.0797395	0.638054	3.00031	0.0478
CHORDC1	4.31488	2.4926	-0.791672	0.37885
SLC36A4	1.52968	1.62184	0.0844063	0.93975
C11orf75	54.1843	22.5202	-1.26665	0.1387
TAF1D	3.89044	5.36618	0.463962	0.6425
MRE11A	0.649432	1.27175	0.969564	0.3554
CWC15	19.6604	21.3254	0.117285	0.8881
SESN3	0.391219	3.75927	3.2644	0.0224
FAM76B	1.9197	1.6126	-0.251489	0.7893
MTMR2	1.32122	2.43837	0.88405	0.3503
MAML2	0.719497	0.6944	-0.051221	0.9652
CCDC82	3.40993	4.91522	0.527515	0.5485
TRPC6	0.0193567	0.288368	3.897	0.08605
TMEM123	96.6502	78.3413	-0.302998	0.76535
MMP7	1.73128	2.93395	0.76101	0.5565
MMP1	0.0844777	3.39526	5.32881	0.0765
DCUN1D5	0.639383	0.948296	0.568657	0.53575
PDGFD	1.27599	3.1929	1.32325	0.17205
LOC643733	1.16393	2.37647	1.02981	0.48875
CASP4	47.7201	15.3095	-1.64017	0.05125
CARD17	4.01638	4.95196	0.302104	0.8016
CASP1	4.01638	4.95196	0.302104	0.8016
CARD16	5.84026	5.62166	-0.055036	0.96935
KIAA1826	0.958782	2.0728	1.11231	0.27855
KBTBD3	0.458674	0.645657	0.493297	0.8974
GUCY1A2	0.250254	0.684309	1.45125	0.14005
CWF19L2	2.491	2.43403	-0.0333813	0.97225
ALKBH8	1.46454	0.949514	-0.625188	0.55425
SLC35F2	0.419005	0.558887	0.415588	0.75885
NPAT	0.88392	1.31405	0.572031	0.5517
C11orf65	0.78981	0.449092	-0.814494	0.58515
KDELC2	5.85509	6.02757	0.041886	0.95985
EXPH5	1.55612	0.342964	-2.18183	0.0399
RDX	16.2505	25.5213	0.651218	0.4543
ARHGAP20	0.472336	0.219483	-1.1057	0.3944
POU2AF1	1.00677	0.126361	-2.99412	0.0656
PPP2R1B	14.362	12.2752	-0.226505	0.8526
ALG9	2.59204	3.25659	0.329272	0.6925
FDXACB1	0.902201	0.355964	-1.34172	0.6857
CRYAB	8.07258	17.5993	1.12441	0.2908
PIH1D2	0.51768	0.364198	-0.507337	0.73585
TIMM8B	37.1338	49.476	0.413998	0.6919
IL18	0.920922	1.01302	0.137519	0.91855
LOC100288346	0.266893	0.392697	0.557152	0.6658
ZW10	3.72472	3.99646	0.101593	0.9071
USP28	1.99338	2.22802	0.160545	0.8553
C11orf71	16.7091	13.3491	-0.323891	0.7544
CADM1	10.4243	21.7673	1.06221	0.204
BUD13	3.73732	5.28667	0.500355	0.58605
ZNF259	10.7735	29.8043	1.46803	0.0829
APOA5	147.855	357.334	1.27309	0.20885
APOA4	4.00937	0.812145	-2.30357	0.0896
APOA1	29614.7	6227.15	-2.24967	0.3472
SIK3	5.2849	3.87097	-0.449179	0.5866
LOC100652768	1.05077	1.19184	0.181743	0.5638
PCSK7	5.82238	7.9654	0.452137	0.5889
BACE1	8.71316	10.654	0.29013	0.74515
DSCAML1	0.103683	0.597355	2.52641	0.0819
FXYD2	52.5537	128.247	1.28706	0.1667
FXYD6	52.5537	128.247	1.28706	0.1667
FXYD6-FXYD2	52.5537	128.247	1.28706	0.1667
SCN4B	0.179837	1.16438	2.6948	0.0467
AMICA1	1.718	1.30892	-0.392353	0.74005
MPZL3	0.712239	0.799187	0.166172	0.91045
MPZL2	5.27935	6.20858	0.233901	0.80405
CD3D	2.94346	1.79796	-0.711153	0.60915
IFT46	8.04963	8.2722	0.0393475	0.9716
TREH	2.88103	5.60843	0.961014	0.34485
DDX6	8.97151	10.4765	0.223738	0.78045
BCL9L	2.20552	3.24315	0.556278	0.51195
RPS25	1035.19	1054.43	0.0265663	0.97685
SLC37A4	128.401	114.694	-0.162864	0.85715
HYOU1	28.6556	31.6375	0.142815	0.8724
H2AFX	15.5812	11.3549	-0.456491	0.61535
DPAGT1	15.3683	17.0526	0.150033	0.8602
CCDC153	0.5721	0.252618	-1.17931	0.49865
MCAM	13.4188	37.0293	1.46441	0.0891
MFRP	5.00971	5.71396	0.189762	0.82745
USP2	2.44806	3.8617	0.657601	0.4919
THY1	2.68573	49.2059	4.19544	0.00025
PVRL1	1.29085	1.14727	-0.17012	0.87815
MIR100HG	0.944577	5.12455	2.43969	0.0266
HSPA8	430.636	286.415	-0.588364	0.62185
ZNF202	0.988185	1.13939	0.205405	0.8536
SIAE	20.5312	21.6547	0.0768623	0.93895
VSIG2	2.66073	0.284562	-3.22501	0.06255
ESAM	16.6604	24.911	0.580358	0.4871
C11orf61	1.04577	0.955673	-0.12997	0.9217
ROBO4	7.02049	10.3193	0.5557	0.49905
HEPACAM	13.2632	0.0204209	-9.34317	0.13575
TMEM218	3.94677	4.50519	0.190917	0.8473
FEZ1	3.4374	2.93632	-0.22731	0.8298
PUS3	10.9023	9.05183	-0.268345	0.7721
CDON	1.36397	0.726351	-0.909069	0.3511
RPUSD4	7.16442	5.12269	-0.483948	0.5771
SRPR	92.6721	59.9355	-0.628724	0.5152
FLJ39051	0.416749	1.05434	1.33909	0.65525
ETS1	15.2814	10.5236	-0.538154	0.52375
LOC100507392	0.506933	0.32162	-0.656439	0.7312
ARHGAP32	1.31991	1.05437	-0.32405	0.7129
NFRKB	2.51495	3.2971	0.390671	0.65235
PRDM10	0.75552	0.678438	-0.155251	0.88975
ZBTB44	2.60308	3.94205	0.598726	0.4657
SNX19	6.07612	8.04129	0.404277	0.62345
NCAPD3	1.92774	2.19717	0.188738	0.83555
THYN1	28.7338	18.0114	-0.67384	0.42925
B3GAT1	1.94316	0.0163811	-6.89023	0.149
LOC100288778	1.86704	2.18747	0.228512	0.8586
CCDC77	0.33574	0.902678	1.42687	0.73105
WNK1	8.05333	8.20421	0.0267802	0.97465
ERC1	2.62788	3.3319	0.342448	0.68385
WNT5B	3.3494	5.02472	0.585141	0.54455
ADIPOR2	36.479	27.3717	-0.414383	0.6376
CACNA1C	0.0531544	0.449967	3.08156	0.00665
FKBP4	32.3896	51.603	0.671925	0.45065
ITFG2	2.97788	3.79345	0.349224	0.72405
C12orf32	2.65672	3.62275	0.44744	0.66545
TULP3	2.78998	3.17024	0.184336	0.839
TEAD4	3.97197	2.52049	-0.656151	0.55115
TSPAN9	26.2379	18.3553	-0.515454	0.5385
CCND2	0.976276	1.80751	0.888642	0.3553
C12orf5	0.728388	1.35113	0.891383	0.35035
RAD51AP1	0.124218	1.90709	3.94042	0.0205
DYRK4	3.33423	4.50236	0.433329	0.65415
NDUFA9	30.4072	46.4362	0.610834	0.4582
NTF3	2.18169	1.0636	-1.0365	0.43715
CD9	59.9252	51.6777	-0.213622	0.79525
PLEKHG6	1.72233	3.64455	1.08138	0.2936
LTBR	87.4722	37.8378	-1.20899	0.1681
CD27	1.05289	0.707741	-0.573064	0.82735
TAPBPL	19.4477	26.2104	0.430535	0.6203
NCAPD2	1.10833	3.26365	1.5581	0.1102
SCARNA10	0.209516	0.157681	-0.410054	0.1455
GAPDH	972.95	829.291	-0.230487	0.8505
COPS7A	29.1251	23.6961	-0.297612	0.72195
PTMS	1173.18	614.163	-0.933736	0.4176
LAG3	3.24537	0.85759	-1.92002	0.14475
CD4	60.0306	73.6475	0.294939	0.7489
GPR162	2.05295	9.45778	2.20381	0.05465
LEPREL2	2.1864	2.00238	-0.126842	0.90905
USP5	15.4013	18.9195	0.296825	0.71735
TPI1	276.559	309.94	0.1644	0.86195
RPL13P5	0.399443	0.625923	0.647994	0.71405
DSTNP2	0.916363	1.00497	0.133162	0.9271
LRRC23	1.99273	1.64364	-0.277853	0.8248
ENO2	1.65867	1.14536	-0.534228	0.66565
ATN1	14.0378	11.297	-0.313382	0.6931
C12orf57	151.651	148.532	-0.0299846	0.9702
PTPN6	15.5213	7.51404	-1.04659	0.23275
EMG1	21.6968	19.9593	-0.120421	0.8869
C1S	1386.17	642.76	-1.10876	0.4777
MATL2963	0.885131	4.5881	2.37394	0.39815
CLSTN3	13.7778	8.657	-0.670405	0.41605
PEX5	14.9009	19.6769	0.401105	0.6299
FOXJ2	1.91144	2.53825	0.409175	0.64665
NECAP1	8.5112	7.07772	-0.266077	0.7494
CLEC4A	0.277704	0.530055	0.932595	0.51515
RIMKLB	0.466694	0.582928	0.320842	0.78955
PHC1	1.06989	2.3237	1.11897	0.71855
KLRG1	1.11339	0.594987	-0.904023	0.5177
LOC144571	1.13751	0.776111	-0.551539	0.03665
LOC100499405	4.03346	0.613197	-2.71759	0.03455
LOC642846	0.079025	0.260371	1.72019	0.2993
CLEC2D	0.293381	0.477156	0.701684	0.56695
KLRF1	0.588851	0.129781	-2.18182	0.21065
CLEC12A	0.389168	0.244966	-0.66781	0.6409
CLEC9A	0.208295	0.0446505	-2.22188	0.28085
GABARAPL1	78.8979	30.315	-1.37996	0.1132
KLRD1	0.568986	0.261103	-1.12377	0.40455
LOC100129361	10.1848	9.68197	-0.0730414	0.93595
LOC338817	0.199499	0.212781	0.092987	0.9489
ETV6	4.70446	2.28701	-1.04057	0.2218
LOH12CR1	2.815	4.88523	0.795292	0.4289
CREBL2	19.3352	17.5433	-0.140308	0.86805
CDKN1B	16.036	21.1461	0.399078	0.62525
APOLD1	3.62543	12.7837	1.81808	0.0301
DDX47	17.5409	13.7069	-0.355815	0.66235
RPL13AP20	19.8393	45.4986	1.19746	0.1952
GPRC5A	1.30415	0.613748	-1.08739	0.40675
LOC100506314	0.395265	0.402777	0.0271618	0.60815
HTR7P1	0.307879	0.29243	-0.0742709	0.9575
KIAA1467	1.39968	0.658943	-1.08687	0.3339
EMP1	25.2732	20.9038	-0.273846	0.74275
ATF7IP	1.9326	2.85141	0.561131	0.5274
H2AFJ	7.93252	10.2431	0.368795	0.64805
C12orf60	0.837236	1.10449	0.399675	0.8273
PTPRO	0.223355	0.202569	-0.140928	0.9202
STRAP	37.1606	33.0574	-0.168803	0.83735
DERA	35.7195	43.3013	0.277697	0.73725
MGST1	955.055	642.162	-0.572647	0.6192
PIK3C2G	2.42471	1.96434	-0.303767	0.7319
PLEKHA5	3.25521	5.50411	0.757759	0.42435
AEBP2	2.15001	1.93124	-0.154814	0.8627
PDE3A	0.735868	1.14431	0.636962	0.5177
SLCO1B3	19.3586	0.00786686	-11.2649	0.2343
SLCO1B7	0.270852	0.00693734	-5.28698	0.18845
SLCO1B1	92.6059	56.31	-0.717713	0.44815
PYROXD1	1.38475	2.05134	0.566944	0.7207
GOLT1B	6.42431	9.12096	0.505643	0.53815
CMAS	20.7336	19.7729	-0.0684527	0.93145
ETNK1	4.42001	4.45801	0.0123489	0.98775
LRMP	0.319011	0.523131	0.713568	0.60915
LYRM5	37.6633	32.7619	-0.20114	0.8044
RASSF8	1.96271	1.10628	-0.827128	0.3922
SSPN	0.22906	0.576525	1.33166	0.31765
FGFR1OP2	8.75426	6.7343	-0.378456	0.7192
MED21	4.30981	5.86684	0.444957	0.63995
STK38L	1.74735	2.10583	0.269223	0.7644
ARNTL2	1.26353	0.57066	-1.14676	0.25985
