GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
RSF1	15.6511	13.8759	-0.173676	0.1714
INTS4	15.4541	15.1269	-0.0308756	0.81895
KCTD14,NDUFC2,NDUFC2-KCTD14	48.224	46.6865	-0.0467449	0.71855
ALG8	28.2661	31.4924	0.155927	0.2446
KCTD21	2.3807	2.12118	-0.16652	0.3325
GAB2	1.10046	0.89762	-0.293926	0.10705
NARS2	12.0217	13.3054	0.146368	0.2951
PRCP	58.0748	52.1905	-0.154126	0.2219
RAB30	1.6458	2.32405	0.497849	0.0262
CCDC90B	21.0808	19.726	-0.0958308	0.48885
CREBZF	9.89506	11.3992	0.204146	0.12275
SYTL2	4.77678	2.70811	-0.818754	5e-05
PICALM	36.6296	36.3376	-0.0115484	0.92875
FZD4	3.20719	2.65534	-0.272409	0.05945
RAB38	13.0362	11.2172	-0.21681	0.15245
CTSC	24.6058	20.254	-0.280794	0.0499
CHORDC1	36.2195	42.4709	0.229705	0.07105
SLC36A4	8.81851	8.4673	-0.058633	0.69225
C11orf75	9.64097	10.3489	0.102222	0.54305
SNORA8	17.3474	38.8368	1.1627	0.1015
SNORA18	11.091	6.87952	-0.689013	0.5295
SNORA40	43.8693	27.6006	-0.668515	0.2911
TAF1D	46.7187	39.664	-0.23617	0.075
MRE11A	4.12361	4.59798	0.157095	0.2841
CWC15	27.2291	25.9217	-0.0709844	0.5967
SESN3	9.99564	5.26978	-0.923554	5e-05
FAM76B	4.07796	4.403	0.11064	0.46485
MTMR2	14.1687	13.6623	-0.0525084	0.68825
MAML2	2.60945	1.45473	-0.842996	5e-05
CCDC82	7.00883	5.96179	-0.233428	0.1242
TMEM123	103.455	117.208	0.180061	0.15615
DCUN1D5	5.49706	4.79733	-0.196427	0.13225
CASP4	16.5648	13.4791	-0.297397	0.04265
KIAA1826	12.6989	9.27476	-0.453326	0.00125
KBTBD3	1.73853	1.52381	-0.190187	0.7486
CWF19L2	4.03673	3.60813	-0.161935	0.30635
ALKBH8	4.55186	4.36978	-0.0588947	0.69495
SLC35F2	37.512	36.0144	-0.0587801	0.6332
NPAT	8.15481	8.92232	0.129767	0.33015
C11orf65	1.17046	1.09391	-0.0975772	0.76385
KDELC2	12.819	13.0042	0.020692	0.87345
EXPH5	4.7311	3.73662	-0.340444	0.01205
RDX	41.428	50.1156	0.274653	0.026
PPP2R1B	13.7659	12.7581	-0.109688	0.62045
ALG9	4.86105	4.63753	-0.0679089	0.6291
FDXACB1	2.36898	2.67458	0.175046	0.5365
PIH1D2	2.01257	1.9416	-0.0517974	0.95795
TIMM8B	46.7371	43.3503	-0.108528	0.5737
IL18	100.102	94.8172	-0.0782457	0.55015
ZW10	13.0205	14.4534	0.150632	0.26565
USP28	7.63196	8.0306	0.0734555	0.58495
C11orf71	4.18369	4.06164	-0.0427132	0.8639
BUD13	12.9597	13.0887	0.0142805	0.9169
ZNF259	25.4906	28.3694	0.154368	0.24615
SIK3	6.62837	7.40589	0.160019	0.23185
LOC100652768	1.74406	1.32206	-0.399663	0.5384
PCSK7	8.87375	9.30812	0.0689458	0.6108
BACE1	5.88642	5.81044	-0.0187411	0.92955
FXYD2,FXYD6,FXYD6-FXYD2	3.52993	1.64072	-1.10531	5e-05
TMPRSS13	0.302307	0.465335	0.622254	0.0586
SCN4B	0.498498	0.218923	-1.18716	5e-05
MPZL3	2.67733	3.50777	0.389758	0.09605
MPZL2	8.80879	9.70394	0.139627	0.37135
LOC100131626	4.23927	4.05988	-0.0623792	0.97515
IFT46	11.0363	11.0918	0.00723106	0.9775
DDX6	69.252	66.7279	-0.0535651	0.6687
BCL9L	22.2612	24.5152	0.139148	0.26235
RPL23AP64	2.57148	3.03779	0.240425	0.9391
RPS25	1864.77	1674.46	-0.155303	0.2282
SLC37A4	32.9154	34.4268	0.0647707	0.6301
HYOU1	78.4001	75.0773	-0.0624796	0.61825
H2AFX	88.5585	97.8986	0.144656	0.26665
DPAGT1	14.8992	17.2819	0.214026	0.12185
CCDC153	2.75107	3.40052	0.305761	0.20925
MCAM	12.2461	9.6866	-0.338255	0.0128
USP2	2.27727	2.57147	0.175286	0.31525
PVRL1	11.3847	15.9677	0.488055	0.00045
TRIM29	0.548767	0.46113	-0.25102	0.3504
MIR100HG	26.2175	21.4975	-0.286356	0.02995
HSPA8	1004.16	1008.65	0.00643439	0.96185
CLMP	0.458875	0.58747	0.356414	0.21035
ZNF202	4.30526	5.10923	0.247004	0.0836
SIAE	25.8575	26.0242	0.00926752	0.9574
ESAM	3.45416	3.51101	0.0235515	0.8966
C11orf61	2.75391	2.69509	-0.0311513	0.86535
TMEM218	6.81974	7.79781	0.193353	0.21515
FEZ1	1.42806	1.52884	0.0983783	0.66255
PUS3	8.33161	7.09968	-0.230841	0.4422
CDON	4.33506	3.75737	-0.20633	0.13205
RPUSD4	19.3306	20.6095	0.0924296	0.4799
SRPR	41.0061	42.7204	0.0590858	0.67835
FLJ39051	3.6357	3.59628	-0.0157269	0.975
ETS1	3.20513	2.56392	-0.322033	0.03585
C11orf45	1.02765	1.29245	0.330753	0.1155
ARHGAP32	7.66698	7.77214	0.0196539	0.88155
NFRKB	8.35702	8.96364	0.101097	0.4417
PRDM10	2.37196	2.83264	0.256069	0.08765
ZBTB44	7.93609	6.97319	-0.18661	0.15775
SNX19	8.32802	9.24345	0.150459	0.25045
LOC283174	2.03079	1.7812	-0.189186	0.24075
IGSF9B	0.508497	0.677777	0.414571	0.0365
NCAPD3	12.4593	11.8735	-0.069478	0.58935
THYN1	29.0265	33.7698	0.218362	0.12495
LOC100288778	15.4557	17.7402	0.198881	0.1683
CCDC77	7.19853	6.77791	-0.0868623	0.80585
B4GALNT3	5.12175	5.34061	0.0603656	0.6777
WNK1	15.2323	15.5686	0.031511	0.80835
ERC1	10.0426	11.2851	0.168291	0.19285
ADIPOR2	42.3438	44.7977	0.0812739	0.51175
FKBP4	81.3566	94.099	0.20992	0.09925
ITFG2	3.14163	3.54098	0.172635	0.315
LOC100507424	1.70421	1.88056	0.142061	0.916
C12orf32	14.5358	17.5721	0.27368	0.0513
TULP3	14.6653	16.6561	0.183644	0.16005
TEAD4	13.583	15.3743	0.178724	0.2099
TSPAN9	6.26412	6.24871	-0.00355307	0.97715
C12orf5	4.79863	5.58916	0.220008	0.1072
RAD51AP1	10.1634	10.5486	0.0536731	0.72225
DYRK4	6.19995	6.93345	0.161318	0.3053
NDUFA9	55.4766	55.1133	-0.0094791	0.94085
CD9	201.745	177.539	-0.184398	0.14115
PLEKHG6	7.3761	9.50981	0.366558	0.0082
LTBR	52.9496	62.4195	0.237377	0.0589
NCAPD2	79.7918	90.2825	0.178205	0.1709
SCARNA10	0.694823	0.907067	0.384565	0.5005
GAPDH	3165.67	3560.92	0.169743	0.28445
COPS7A	35.5842	47.4778	0.416014	0.00155
PTMS	281.02	302.783	0.107613	0.3901
GPR162	2.83398	1.99101	-0.509332	0.02195
LEPREL2	10.3031	12.5326	0.282602	0.0381
GNB3	1.84444	2.57823	0.483197	0.01655
USP5	63.4051	65.6152	0.0494291	0.68795
TPI1	676.449	723.431	0.0968731	0.4621
RPL13P5	2.80124	3.0654	0.130012	0.6447
DSTNP2	4.67667	4.56117	-0.0360783	0.8568
LRRC23	3.27514	4.54456	0.472586	0.01195
ENO2	28.9521	30.4394	0.0722697	0.5696
ATN1	37.0496	44.5092	0.264643	0.03965
C12orf57	206.681	167.696	-0.301556	0.0191
PTPN6	17.9985	19.83	0.13981	0.28605
EMG1	44.434	51.3894	0.209806	0.12145
MATL2963	1.22882	1.67046	0.442971	0.2119
CLSTN3	9.42704	12.0471	0.35381	0.00845
PEX5	23.0003	23.7273	0.0448956	0.7221
FOXJ2	7.96224	10.1379	0.34851	0.00925
NECAP1	16.9946	17.8441	0.0703744	0.5938
FAM66C	0.17098	0.57487	1.74941	5e-05
PHC1	9.59373	9.47175	-0.0184615	0.95155
KLRG1	0.671633	0.426909	-0.653745	0.0685
LOC642846	4.31342	5.56766	0.368241	0.0144
CLEC2D	0.970337	0.704398	-0.462095	0.023
GABARAPL1	27.7413	32.9375	0.247697	0.05925
LOC100129361	13.6227	14.5612	0.096117	0.5082
ETV6	7.27512	6.98065	-0.0596099	0.6561
LOH12CR1	2.4495	3.30308	0.431329	0.0234
CREBL2	9.30673	7.83752	-0.247877	0.07625
CDKN1B	16.0845	16.5386	0.0401654	0.7715
APOLD1	0.665474	0.822265	0.30522	0.15635
DDX47	67.0571	63.4889	-0.0788838	0.5339
RPL13AP20	66.6632	66.1139	-0.0119365	0.9292
GPRC5A	117.905	110.594	-0.0923399	0.45665
LOC100506314	2.08616	1.92466	-0.116244	0.82285
HTR7P1	1.02557	1.24658	0.281539	0.14525
KIAA1467	6.53023	6.72412	0.0422119	0.75755
EMP1	19.1858	23.8235	0.312344	0.01765
ATF7IP	14.5985	12.8528	-0.183736	0.15675
H2AFJ	3.61182	3.17726	-0.184947	0.25905
C12orf60	3.44109	3.09317	-0.15378	0.50265
STRAP	140.636	142.345	0.0174253	0.892
DERA	18.697	18.5434	-0.0118987	0.92895
MGST1	109.342	111.172	0.0239499	0.8518
PLEKHA5	7.67443	7.59212	-0.0155572	0.90855
AEBP2	10.1513	11.5407	0.185059	0.1619
SLCO1B3	6.31233	9.44439	0.581285	0.00025
PYROXD1	4.53368	4.96736	0.131797	0.63495
GOLT1B	21.4492	21.0606	-0.0263791	0.8405
CMAS	29.9221	29.2254	-0.0339884	0.8
ETNK1	27.1253	24.6164	-0.140015	0.5664
LYRM5	7.75704	7.87753	0.0222363	0.90545
RASSF8	6.76312	5.56462	-0.281405	0.04705
FGFR1OP2	18.8328	21.7111	0.205188	0.31115
MED21	27.3759	25.0471	-0.128263	0.35005
STK38L	10.0415	9.40257	-0.0948517	0.48355
ARNTL2	7.43561	6.88276	-0.111463	0.39535
PPFIBP1	71.2174	33.1287	-1.10415	5e-05
REP15	3.14081	1.26974	-1.3066	5e-05
MRPS35	48.7825	46.8615	-0.0579603	0.64975
KLHDC5	10.7611	9.1125	-0.239903	0.0622
CCDC91	8.9611	8.74444	-0.0353103	0.81575
FAR2	4.04122	4.11207	0.0250757	0.88655
LOC100287314	3.57471	3.86884	0.114076	0.5329
DDX11	14.9304	18.7869	0.331477	0.01235
METTL20	0.988274	1.0052	0.0245029	0.92145
C12orf35	15.204	16.0418	0.0773846	0.54915
BICD1	5.59064	4.83949	-0.208158	0.15975
FGD4	1.96389	1.73296	-0.180473	0.24045
DNM1L	28.6575	29.2329	0.028682	0.817
ALG10	3.8118	4.14531	0.12101	0.45755
ALG10B	1.87938	1.69099	-0.152387	0.3214
CNTN1	2.26814	1.69278	-0.42211	0.01315
PPHLN1	40.8632	35.4481	-0.205095	0.1449
IRAK4	4.31125	3.48519	-0.306868	0.04525
TMEM117	1.93268	2.14704	0.151749	0.4436
ANO6	24.0139	20.4264	-0.233437	0.0709
ARID2	10.7688	9.778	-0.139247	0.27885
SLC48A1	6.77271	7.89126	0.220523	0.36315
TMEM106C	64.3362	65.3923	0.0234913	0.85175
PFKM	80.9246	66.4726	-0.283819	0.0241
CACNB3	12.8579	12.3532	-0.0577701	0.67805
TUBA1C	416.091	572.585	0.460592	0.00095
PRPH	1.15971	1.20391	0.0539651	0.8174
TROAP	20.711	28.0416	0.437173	0.01965
DNAJC22	25.6562	22.4879	-0.190162	0.1503
SPATS2	26.3171	28.4665	0.113264	0.3679
KCNH3	15.2886	19.7498	0.36938	0.00485
PRPF40B	5.2184	7.1682	0.458003	0.01255
TMBIM6	270.872	281.292	0.0544578	0.6697
ACCN2	15.5675	14.038	-0.149197	0.2454
SMARCD1	30.8284	33.6887	0.128006	0.3081
GPD1	0.575165	0.865255	0.589148	0.01735
COX14	36.131	35.0742	-0.0428244	0.77005
LARP4	26.1887	28.2872	0.111207	0.53975
DIP2B	15.7287	15.2796	-0.0417896	0.7398
ATF1	12.3686	10.9309	-0.178269	0.21635
METTL7A	5.63946	4.51335	-0.321358	0.039
LETMD1	24.7456	23.8132	-0.0554159	0.6801
DAZAP2	107.477	115.76	0.107107	0.41755
SLC4A8	0.904875	0.490208	-0.884325	0.0002
SCN8A	1.55911	1.53962	-0.0181497	0.89775
ACVRL1	0.53131	0.57418	0.11195	0.6303
ACVR1B	10.1141	11.1655	0.142676	0.28245
NR4A1	33.2672	83.36	1.32525	5e-05
C12orf44	26.8044	27.4295	0.0332595	0.8006
KRT7	4.53046	3.01364	-0.588153	0.0018
KRT18	887.443	878.766	-0.0141762	0.9603
EIF4B	313.343	274.122	-0.192927	0.1444
TENC1	6.86396	7.04867	0.0383087	0.87455
IGFBP6	43.2192	52.0524	0.268293	0.0462
ZNF740	13.984	13.5073	-0.0500406	0.71055
MFSD5	16.2116	15.6236	-0.0532946	0.70455
ESPL1	10.6058	12.6934	0.259225	0.05495
PFDN5	228.829	229.974	0.00719737	0.95265
C12orf10	40.3912	39.9024	-0.0175654	0.8949
SP1	28.6168	27.915	-0.0358179	0.77295
PRR13	134.195	155.8	0.215367	0.08925
PCBP2	197.201	197.836	0.00463907	0.9753
TARBP2	17.2008	18.8896	0.135121	0.34435
LOC100652999	5.14746	5.5568	0.110392	0.688
HOXC13	2.20777	1.69818	-0.378597	0.05745
HOXC10	2.46995	1.66832	-0.566082	0.0076
HOXC9	5.14253	4.88008	-0.0755733	0.6595
HOXC4,HOXC5,HOXC6	4.13265	3.44618	-0.262072	0.14675
HNRNPA1	1198.99	1174.38	-0.0299194	0.8406
COPZ1	132.613	133.596	0.0106533	0.93095
METTL7B	22.2763	22.1987	-0.00503497	0.9777
BLOC1S1,RDH5	57.667	54.0392	-0.0937381	0.50065
GDF11	3.51204	2.55409	-0.459496	0.1817
ORMDL2	14.935	16.6477	0.156622	0.66675
TMEM198B	2.56543	3.08683	0.266923	0.5999
DGKA	14.6427	15.2459	0.0582386	0.66375
CDK2	54.7317	57.9657	0.0828248	0.5101
RAB5B	24.2513	23.6868	-0.0339755	0.78975
SUOX	16.553	15.3566	-0.108229	0.42755
IKZF4	2.36311	2.11897	-0.157323	0.3117
RPS26	726.141	685.217	-0.0836883	0.50315
ERBB3	13.0472	13.3751	0.0358125	0.8405
PA2G4	157.945	171.746	0.120856	0.34245
RPL41	4832.04	4965	0.0391632	0.77155
ZC3H10	5.03809	4.48772	-0.166894	0.299
ESYT1	34.1046	37.9936	0.15579	0.21255
MYL6B	56.5335	55.1716	-0.0351805	0.78905
MYL6	474.131	530.565	0.162245	0.19775
OBFC2B	33.3726	34.7702	0.059188	0.65525
COQ10A	6.70497	5.50229	-0.285198	0.0991
IL23A	0.970788	0.806268	-0.267896	0.4423
SPRYD4	7.80605	7.60029	-0.038539	0.8021
RBMS2	9.98442	8.61352	-0.213075	0.4247
HSD17B6	2.09426	2.07906	-0.0105027	0.9569
NAB2	28.8198	28.7387	-0.00406564	0.98325
LRP1	1.59211	1.48528	-0.100204	0.4759
NXPH4	15.8776	13.3802	-0.246896	0.0793
SHMT2	119.086	107.465	-0.148139	0.23275
GLI1	1.33941	1.18866	-0.172258	0.38215
MARS	69.0038	90.0889	0.384673	0.0028
MBD6	5.65739	6.67957	0.239617	0.08385
KIF5A	2.7854	3.21205	0.20561	0.18715
PIP4K2C	23.0088	23.9946	0.0605237	0.6352
ARHGEF25	2.2797	1.97686	-0.205632	0.2757
SLC26A10	1.16854	1.57723	0.432694	0.34675
OS9	54.2446	53.972	-0.00726869	0.9542
LOC100130776	10.4672	11.4569	0.130337	0.5988
TSPAN31	10.4261	10.2076	-0.030556	0.9538
MARCH9	6.15287	6.16719	0.00335451	0.9826
METTL21B	2.7556	2.94669	0.0967294	0.57165
TSFM	29.0307	29.523	0.024256	0.8702
XRCC6BP1	6.6796	7.46689	0.160747	0.36915
SLC16A7	2.57484	1.96214	-0.392054	0.0331
USP15	9.34214	10.3418	0.146658	0.35675
MON2	5.96746	5.56607	-0.100459	0.446
TMEM5	15.9142	14.8026	-0.104465	0.46845
SRGAP1	8.84644	5.79152	-0.611153	5e-05
XPOT	46.0431	44.5591	-0.0472641	0.71005
TBK1	19.9119	19.1117	-0.0591767	0.6522
RASSF3	56.4219	60.6901	0.105204	0.4021
TBC1D30	4.67402	4.49989	-0.0547751	0.6863
LEMD3	11.1901	11.9809	0.0985087	0.4527
MSRB3	7.0195	4.42093	-0.667019	5e-05
HMGA2	49.428	54.7213	0.146774	0.2592
HELB	2.22606	2.21573	-0.00671069	0.97295
CAND1	43.4461	42.0971	-0.0455056	0.71415
DYRK2	8.70262	9.29648	0.095234	0.467
RAP1B	55.4335	55.9456	0.0132658	0.91865
NUP107	33.7833	39.2582	0.216683	0.0916
SLC35E3	3.68776	3.47684	-0.0849665	0.6268
MDM2	42.7673	41.4784	-0.0441465	0.71835
CPSF6	24.2943	25.3606	0.0619738	0.62285
YEATS4	21.7937	20.141	-0.113773	0.4245
FRS2	5.2915	4.96419	-0.0921206	0.5126
CCT2	275.166	260.339	-0.0799128	0.5265
RAB3IP	3.97063	3.84658	-0.0457881	0.7383
CNOT2	23.6791	22.6112	-0.0665745	0.60195
KCNMB4	2.58937	2.63513	0.0252702	0.87155
TMEM19	8.42381	8.25863	-0.0285708	0.83625
RAB21	20.5501	21.4623	0.0626599	0.63205
TBC1D15	8.58305	8.15445	-0.0739033	0.59115
TRHDE	0.868273	0.337157	-1.36473	5e-05
ATXN7L3B	40.8952	41.4613	0.0198326	0.87745
GLIPR1	1.53699	3.1972	1.0567	0.2074
ZDHHC17	9.36472	8.86643	-0.078883	0.5627
NAV3	0.901873	0.70698	-0.351256	0.0462
SYT1	36.3655	25.1875	-0.529867	5e-05
C12orf26	2.52712	2.47911	-0.027671	0.9532
TMTC2	5.52173	4.41535	-0.322592	0.02305
C12orf29	12.8018	11.7863	-0.119239	0.55625
TMTC3	10.2709	9.70345	-0.081993	0.5363
NUDT4	26.6731	24.8444	-0.102467	0.42935
MRPL42	42.187	38.6805	-0.125194	0.3358
SOCS2	8.59847	6.48672	-0.406591	0.0075
CRADD	6.92624	6.58961	-0.0718795	0.68055
VEZT	13.9931	13.1597	-0.0885868	0.5005
METAP2	68.3585	58.0875	-0.234892	0.062
SNRPF	106.232	100.693	-0.0772531	0.55075
AMDHD1	2.15168	2.21038	0.038831	0.85265
ELK3	24.4055	28.0938	0.203044	0.12365
NEDD1	14.4175	14.2533	-0.0165325	0.9039
TMPO	79.356	94.816	0.256791	0.0468
SLC25A3	586.009	538.463	-0.122077	0.3425
SNORA53	1.92626	3.67292	0.931128	0.41125
APAF1	6.08005	6.3512	0.0629459	0.6442
ACTR6	23.7556	19.967	-0.250646	0.07215
SCYL2	21.5966	22.1456	0.0362193	0.7848
GAS2L3	6.45192	7.21002	0.160273	0.30175
ANO4	0.583582	0.272321	-1.09962	0.00045
UTP20	7.88141	8.38883	0.0900162	0.48115
CHPT1	4.49771	4.53349	0.011431	0.95075
DRAM1	11.3277	12.173	0.103827	0.44645
PARPBP	6.8916	7.24297	0.071743	0.64885
HSP90B1	511.773	509.312	-0.00695528	0.9683
TDG	14.2523	13.4149	-0.0873605	0.5198
HCFC2	1.90111	1.85879	-0.0324762	0.8538
TXNRD1	129.623	93.3338	-0.473853	0.0002
CHST11	2.95022	2.46498	-0.259248	0.08775
C12orf45	23.7405	20.3242	-0.22415	0.165
KIAA1033	14.4804	13.4102	-0.110776	0.39975
C12orf75	39.8158	36.0355	-0.143922	0.2808
TCP11L2	4.63695	3.26652	-0.505424	0.0054
POLR3B	6.1002	5.41543	-0.171779	0.38875
RIC8B	5.08891	4.28282	-0.248796	0.22845
C12orf23	27.3892	18.8139	-0.541808	5e-05
BTBD11	1.64858	0.971185	-0.763406	0.00015
PWP1	49.2316	48.8327	-0.0117384	0.92705
FICD	1.4711	1.73266	0.236089	0.2984
ISCU	72.2201	70.0119	-0.0448001	0.7359
USP30	4.72114	4.34674	-0.119199	0.42925
UNG	84.9155	74.184	-0.19492	0.1208
ACACB	1.81289	1.86118	0.0379258	0.7933
UBE3B	11.7328	11.8322	0.0121747	0.92555
MVK	13.514	14.217	0.0731659	0.60725
C12orf34	2.49973	2.66554	0.0926547	0.63085
TCHP	6.42121	7.62416	0.247734	0.08105
ANKRD13A	9.78289	8.6001	-0.185908	0.1736
IFT81	8.05761	8.46567	0.0712722	0.6238
ATP2A2	92.94	90.2481	-0.0424028	0.75465
FAM216A	6.57246	6.67899	0.0231958	0.94075
TCTN1	9.53001	10.8551	0.187822	0.2018
LOC100131138	6.54432	2.09804	-1.6412	0.0016
SH2B3	10.1473	8.66938	-0.227098	0.0846
ACAD10	7.08643	8.90621	0.329753	0.01815
ALDH2	21.7337	21.4668	-0.0178321	0.8928
MAPKAPK5	17.6904	20.3615	0.202881	0.20735
ADAM1	1.14841	0.937986	-0.292002	0.1968
ERP29	113.248	134.35	0.246508	0.04825
TRAFD1	21.4877	21.2068	-0.0189852	0.8827
PTPN11	67.4253	70.8171	0.0708096	0.5719
OAS1	0.40138	0.585564	0.544861	0.13125
OAS3	14.7179	17.4831	0.248393	0.0519
C12orf52	13.4413	13.709	0.0284502	0.8413
TPCN1	8.93424	10.0475	0.169419	0.1959
PLBD2	27.0024	29.9088	0.147484	0.24855
SDSL	12.2589	15.0982	0.300545	0.0382
LINC00173	7.49775	8.67202	0.209909	0.4414
MAP1LC3B2	4.75156	4.78349	0.00966168	0.95795
RNFT2	7.56889	6.86083	-0.141699	0.3215
FBXW8	5.19225	5.09238	-0.0280221	0.8451
RFC5	34.5133	42.3874	0.29648	0.02315
PEBP1	217.966	202.901	-0.103328	0.40435
SUDS3	20.6134	20.7418	0.00895839	0.94455
HSPB8	1.95193	2.87511	0.558716	0.00585
PRKAB1	8.13865	8.48899	0.060804	0.6755
CCDC64	4.80396	5.94332	0.307044	0.03545
LOC100506649	6.13041	5.86302	-0.0643391	0.95695
SIRT4	1.6573	1.35269	-0.29301	0.2729
COX6A1	426.095	388.153	-0.13455	0.28045
GATC	14.2211	13.0626	-0.122589	0.6809
DYNLL1	199.876	199.535	-0.00246572	0.98465
RNF10	37.6217	37.1257	-0.0191456	0.8791
CABP1	0.464101	0.309156	-0.586102	0.19085
MLEC	86.602	86.8312	0.00381255	0.976
UNC119B	21.6269	20.6806	-0.0645459	0.6205
ACADS	8.38747	9.77699	0.221155	0.1319
P2RX7	0.78796	0.533034	-0.563897	0.012
P2RX4	7.89181	7.17794	-0.136787	0.36255
RNF34	27.437	27.3982	-0.00204052	0.9882
ORAI1	11.7234	11.9375	0.0261038	0.8588
TMEM120B	5.24706	5.38347	0.0370264	0.87895
SETD1B	4.84468	5.7129	0.237823	0.0724
PSMD9	16.713	17.6842	0.081484	0.54555
WDR66	0.7315	0.501035	-0.545948	0.0228
BCL7A	7.39564	7.68484	0.0553387	0.6878
MLXIP	15.3201	16.4261	0.100568	0.4235
B3GNT4	2.49985	3.31983	0.409269	0.0451
KNTC1	11.2484	11.8943	0.0805477	0.533
DENR	36.6122	36.3084	-0.0120237	0.92705
HIP1R	17.7473	19.7175	0.151881	0.2323
OGFOD2	5.69994	6.37307	0.161043	0.29515
ARL6IP4	53.0722	53.9973	0.0249306	0.85085
C12orf65	13.2981	11.8786	-0.162858	0.25455
SETD8	20.2585	22.0439	0.121855	0.3508
SNRNP35	12.6969	11.7248	-0.114921	0.4781
TMED2	161.946	165.682	0.0329022	0.79065
DDX55	15.2504	15.0885	-0.015398	0.90875
GTF2H3	47.6868	49.6102	0.0570484	0.65725
TCTN2	6.88179	7.45832	0.116065	0.42335
ATP6V0A2	5.7199	5.19352	-0.139278	0.30705
FAM101A,ZNF664,ZNF664-FAM101A	78.8787	78.1082	-0.0141621	0.91235
BRI3BP	24.7631	27.2876	0.140053	0.31085
AACS	8.31331	7.2208	-0.203264	0.14965
TMEM132B	0.603273	0.56941	-0.083343	0.68955
RAN	751.383	721.161	-0.0592285	0.6433
GPR133	0.452096	0.589049	0.381758	0.0894
SFSWAP	14.2153	16.4399	0.209762	0.1127
MMP17	5.00072	6.21175	0.312863	0.0407
ULK1	8.62262	8.86475	0.0399539	0.7631
PUS1	26.1281	29.6995	0.184833	0.18155
EP400	10.3282	10.2869	-0.00578384	0.96345
EP400NL	0.637393	0.995981	0.643935	0.03225
NOC4L	21.9804	26.0414	0.244588	0.0739
LOC100130238	1.27399	1.63259	0.35781	0.075
FBRSL1	14.1586	17.5307	0.308207	0.0156
PXMP2	18.6884	19.4815	0.0599617	0.69075
PGAM5	47.9591	51.499	0.102738	0.41695
ZNF26	0.534534	0.561423	0.070808	0.79195
ZNF84	1.41772	1.11132	-0.351292	0.0454
ZNF268	2.7806	2.69978	-0.0425522	0.7868
KDM5A	6.52837	6.49182	-0.00809876	0.9568
RAD52	7.39423	8.41129	0.185927	0.19305
FBXL14	7.21367	8.14287	0.174803	0.2372
DCP1B	9.42351	10.9171	0.212259	0.13865
FOXM1	35.701	42.6053	0.25507	0.0539
EFCAB4B	5.22168	5.30225	0.022089	0.88315
PARP11	1.37414	1.20568	-0.188686	0.3446
C12orf4	4.10166	5.05215	0.300688	0.05
AKAP3	1.36879	1.66242	0.280388	0.1637
TNFRSF1A	38.1958	49.5589	0.375729	0.00275
SCNN1A	39.4457	39.8189	0.0135858	0.914
VAMP1	4.27329	5.97426	0.483412	0.03085
MRPL51	182.87	189.425	0.0508107	0.68805
NOP2	42.6614	49.4813	0.213953	0.09395
CHD4	93.4824	92.5688	-0.0141693	0.9101
LPAR5	3.3475	3.75775	0.166784	0.326
ING4	13.1402	11.5754	-0.182916	0.2201
ZNF384	22.2093	26.6822	0.264715	0.0393
MLF2	192.75	216.018	0.164414	0.2003
CDCA3	19.2165	24.4861	0.34962	0.019
SPSB2	5.33321	7.413	0.475055	0.74665
PHB2	235.753	240.193	0.0269165	0.83145
SCARNA12	29.9632	28.5485	-0.0697765	0.9662
LPCAT3	30.8979	37.3877	0.275054	0.03565
C1R	2.6389	1.46058	-0.853396	5e-05
C1RL	10.0916	10.6095	0.0722029	0.6297
RBP5	0.697443	1.27202	0.866975	0.01365
CD163L1	1.23098	1.1975	-0.0397777	0.83105
SLC2A3	2.24424	1.11341	-1.01124	5e-05
FAM90A1	0.392479	0.477531	0.282977	0.3438
FAM86FP	0.808515	1.0525	0.38048	0.1277
LOC389634	0.596831	1.08686	0.86477	0.0666
M6PR	62.5148	68.3288	0.128296	0.4007
DDX12P	6.13262	8.32913	0.441662	0.0018
KLRC4,KLRC4-KLRK1,KLRK1	7.86728	9.4194	0.25977	0.2627
KLRC3	11.1567	10.6877	-0.0619668	0.72565
KLRC2	19.023	17.4797	-0.122064	0.43135
KLRC1	1.03609	0.837273	-0.307379	0.32685
KLRAP1	1.28956	1.13063	-0.189749	0.45475
MAGOHB	8.91023	10.0643	0.175709	0.22105
STYK1	3.48357	3.97815	0.191534	0.23125
CSDA	170.462	198.931	0.222816	0.0788
PRH1,PRR4	2.25494	1.73255	-0.380197	0.53575
LRP6	8.92002	7.61284	-0.228612	0.07445
LOH12CR2	0.708509	0.891817	0.33196	0.27445
DUSP16	4.68844	5.82777	0.313835	0.02255
GPR19	0.4766	0.679667	0.512049	0.1302
GPRC5D	0.568333	0.825667	0.538822	0.1776
HEBP1	32.1741	34.0938	0.0836091	0.5441
GRIN2B	2.33448	1.54253	-0.597802	0.00015
WBP11	45.3982	55.7351	0.295952	0.0211
ARHGDIB	1.02138	0.755239	-0.435521	0.1789
RERG	1.74638	0.0308262	-5.82407	0.1489
EPS8	42.1536	37.4742	-0.169758	0.17875
RECQL	14.5084	16.3264	0.170312	0.25815
LDHB	1118.55	995.393	-0.168288	0.21005
ABCC9	2.48084	2.26595	-0.13071	0.38625
KIAA0528	12.8369	11.4554	-0.164271	0.21865
KRAS	23.0056	22.8751	-0.00820448	0.94745
