GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
UEVLD	6.67014	6.33343	-0.0747305	0.48225
SPTY2D1	8.71609	8.78153	0.0107913	0.90365
E2F8	5.75681	6.41897	0.157073	0.10905
FANCF	4.42433	3.9633	-0.158756	0.1399
SVIP	14.8028	16.0051	0.112664	0.2616
CCDC34	18.3641	19.8334	0.111043	0.2436
LGR4	2.55815	2.46677	-0.0524786	0.63235
LIN7C	14.4066	12.283	-0.230074	0.00795
BDNF	65.7099	47.8035	-0.458994	5e-05
KIF18A	39.052	25.201	-0.631916	5e-05
IMMP1L	11.059	11.1597	0.0130777	0.94545
CCDC73	3.43999	3.81471	0.149172	0.59875
CSTF3	24.7862	24.3152	-0.0276768	0.8316
CD59	22.2579	23.7561	0.093983	0.26645
FBXO3	15.1131	15.0118	-0.00969886	0.92095
LMO2	2.67205	3.89561	0.543903	5e-05
ABTB2	5.74106	6.46014	0.170249	0.0723
ELF5	1.1475	3.26185	1.5072	5e-05
APIP	32.5014	33.6202	0.0488257	0.71605
COMMD9	6.83178	6.33172	-0.109664	0.2714
TRAF6	2.40448	2.33706	-0.0410299	0.6816
TP53I11	24.4591	25.6837	0.0704822	0.48175
SYT13	0.511777	0.645729	0.335414	0.027
CHST1	0.494427	0.681274	0.462477	0.0128
PEX16	12.1558	12.8747	0.0829015	0.4015
PHF21A	4.43191	4.13355	-0.100547	0.2777
CHRM4	1.04204	0.62931	-0.727565	0.0127
AMBRA1	7.99572	7.73553	-0.0477276	0.5949
HARBI1	1.82331	1.93415	0.0851348	0.58625
ARHGAP1	22.2774	22.7936	0.0330481	0.701
CKAP5	43.6954	40.5747	-0.106901	0.20255
LRP4	2.85755	2.59823	-0.137248	0.15695
ARFGAP2	24.2059	29.1049	0.265902	0.0071
PACSIN3	32.5251	36.4351	0.163775	0.0645
ACP2	13.812	17.3941	0.332674	0.0039
PSMC3	113.152	126.239	0.157892	0.0605
CELF1	24.2427	23.0435	-0.0731894	0.398
KBTBD4	15.7293	15.2418	-0.0454188	0.7853
MTCH2	43.3691	42.8027	-0.0189653	0.81965
FNBP4	13.7638	13.9403	0.0183866	0.83345
NUP160	24.579	26.5694	0.112338	0.18645
TNKS1BP1	15.9075	16.6481	0.0656457	0.4368
SSRP1	152.714	152.66	-0.000510693	0.99465
PRG2	0.829851	0.80639	-0.0413761	0.884
SLC43A3	20.0438	24.9716	0.31713	0.0003
SLC43A1	1.26886	1.7945	0.500051	0.00085
TIMM10	40.726	44.725	0.135129	0.1667
UBE2L6	22.409	24.2635	0.114709	0.2261
MED19	9.22522	8.65325	-0.092341	0.39215
LPXN	1.21905	1.26089	0.0486896	0.7893
OSBP	23.1176	25.3522	0.133118	0.1163
PATL1	22.0075	20.2914	-0.117131	0.16585
MRPL16	48.4223	70.9231	0.550585	5e-05
TCN1	1.16203	0.645099	-0.849055	0.001
PTGDR2	1.09332	1.34279	0.296528	0.5878
PRPF19	102.477	92.7719	-0.143535	0.0874
VPS37C	10.1677	9.44591	-0.10623	0.26895
VWCE	0.554639	0.649586	0.227971	0.2171
DDB1	112.639	109.381	-0.0423532	0.6513
CYBASC3	12.9594	11.0764	-0.226507	0.5621
CPSF7	43.9466	46.6259	0.0853787	0.31615
SYT7	15.5964	12.9018	-0.273631	0.0019
C11orf10	354.488	378.35	0.0939864	0.28485
FADS1	34.1234	29.3541	-0.2172	0.0109
FADS3	31.6507	23.5126	-0.428804	5e-05
RAB3IL1	8.69831	7.3166	-0.24956	0.01505
FTH1	2637.73	2195.86	-0.264511	0.00205
AHNAK	40.8114	42.2642	0.0504634	0.6335
EEF1G	1630.54	1528.12	-0.093595	0.2734
TUT1	14.3299	15.6281	0.125114	0.1704
MTA2	53.6388	50.7745	-0.0791744	0.34725
EML3	24.2277	21.6804	-0.16027	0.0687
B3GAT3	27.1031	18.443	-0.555387	5e-05
GANAB	198.612	197.518	-0.00796821	0.92195
INTS5	21.4186	19.3923	-0.143377	0.1055
C11orf48	57.1976	64.5884	0.175322	0.09445
UBXN1	50.253	47.8762	-0.0699028	0.4248
BSCL2,HNRNPUL2	65.8853	62.3003	-0.0807194	0.3546
ZBTB3	2.32511	2.00749	-0.211907	0.10825
TMEM223	22.1513	17.4011	-0.348208	0.05055
NXF1	24.538	26.4854	0.110181	0.24275
STX5	15.2102	14.74	-0.0453005	0.6396
WDR74	51.5967	55.5568	0.106687	0.22045
SNHG1	128.78	125.228	-0.0403488	0.6351
PLA2G16	18.482	19.8766	0.104955	0.30135
ATL3	11.5311	13.3046	0.206395	0.0282
C11orf95	7.15708	6.72635	-0.0895475	0.3336
RCOR2	7.55934	6.17771	-0.291189	0.0038
MACROD1	37.4632	25.8831	-0.533462	5e-05
TRPT1	26.627	25.3871	-0.068792	0.516
PPP1R14B	224.993	235.001	0.0627839	0.4521
BAD	38.7278	35.3564	-0.1314	0.24595
TRMT112	375.798	390.967	0.0570866	0.5676
RASGRP2	3.43719	2.30034	-0.579384	5e-05
SF1	144.822	155.805	0.105457	0.22425
MAP4K2	20.645	21.4612	0.0559383	0.52285
MEN1	43.9979	44.1268	0.00421981	0.9605
CDC42BPG	15.8802	16.7851	0.079948	0.3524
EHD1	25.9547	30.8552	0.24952	0.0041
ATG2A	6.10296	6.16547	0.0147019	0.87725
BATF2	1.35173	2.02182	0.580849	0.00015
CDCA5	44.4332	45.8877	0.0464695	0.58315
ZNHIT2	19.0917	18.7367	-0.0270812	0.7934
FAU	908.532	899.363	-0.014633	0.88905
SYVN1	19.6387	20.3606	0.0520846	0.85375
SLC25A45	0.598901	0.624985	0.0615019	0.7938
LTBP3	64.1685	57.7308	-0.152524	0.14985
KCNK7	0.566137	0.682762	0.270232	0.42855
MAP3K11	30.6361	27.6814	-0.146316	0.085
RELA	41.0286	41.8113	0.0272635	0.74655
RNASEH2C	12.8511	12.4946	-0.0405903	0.757
AP5B1	10.8601	10.1079	-0.103552	0.25425
CFL1	912.726	899.051	-0.0217777	0.79475
EFEMP2	0.705559	0.997662	0.499784	0.3598
FIBP	62.6224	65.2011	0.0582176	0.5037
FOSL1	63.9682	95.0137	0.570781	5e-05
C11orf68	27.8669	26.8006	-0.0562895	0.53775
EIF1AD	14.7756	16.1867	0.131594	0.5072
YIF1A	33.9842	32.6157	-0.0592976	0.52625
RIN1	17.0463	20.3726	0.25717	0.0044
BRMS1	34.2809	36.0837	0.0739442	0.40545
B3GNT1	8.12942	6.86841	-0.243176	0.0234
SLC29A2	23.1548	20.7878	-0.155572	0.08315
MRPL11	48.3529	47.3284	-0.0308976	0.72475
ZDHHC24	8.76052	9.12589	0.0589492	0.6311
RBM4B	15.4101	15.9925	0.0535182	0.8421
SPTBN2	4.65463	4.91154	0.0775082	0.39465
PC	7.72146	7.35608	-0.0699363	0.6225
POLD4	13.6622	13.8864	0.0234872	0.8732
CLCF1	5.02368	5.41507	0.108238	0.54435
PPP1CA	171.197	165.456	-0.0492174	0.58665
PTPRCAP	1.65217	2.52507	0.611962	0.0095
CORO1B	61.4405	60.1555	-0.0304921	0.72495
TMEM134	21.3993	24.6356	0.203178	0.05365
PITPNM1	30.357	29.7107	-0.0310454	0.72025
CDK2AP2	55.3644	57.9026	0.0646686	0.46265
NUDT8	13.7512	14.3168	0.0581483	0.6452
FAM86C2P	4.58356	4.82057	0.0727344	0.54335
UNC93B1	42.6292	47.7456	0.163528	0.059
CHKA	16.6617	13.0147	-0.356395	0.0001
SUV420H1	10.7578	11.1242	0.0483145	0.61985
C11orf24	12.524	13.3973	0.0972435	0.31785
MTL5	3.41572	3.13704	-0.122788	0.3131
CPT1A	29.667	24.5036	-0.275863	0.00175
MRPL21	68.193	76.6302	0.16829	0.06305
MRGPRF	0.833033	0.525563	-0.664511	0.00995
ORAOV1	4.48321	4.75981	0.0863707	0.43095
FGF19	40.1834	42.2392	0.0719819	0.40955
SHANK2	2.04458	2.07443	0.0209099	0.83565
DHCR7	70.4711	66.8198	-0.0767569	0.3619
LOC100133315	0.471231	0.618261	0.391781	0.24285
NUMA1	45.4451	41.7832	-0.121202	0.20925
LAMTOR1	55.6341	60.7097	0.125958	0.5751
C11orf51	35.9854	37.4134	0.0561408	0.85845
CLPB	12.5282	10.5737	-0.244702	0.00775
PDE2A	0.778506	0.874115	0.167115	0.2386
ARAP1	21.2571	20.8515	-0.0277962	0.7475
STARD10	23.1666	23.8065	0.0393075	0.66815
FCHSD2	6.51276	5.60946	-0.215405	0.022
FAM168A	15.1939	13.4949	-0.171087	0.08535
RAB6A	42.1926	42.0072	-0.00635225	0.941
CHCHD8	70.0695	63.4578	-0.14299	0.11425
UCP2	14.0867	14.1184	0.00325002	0.97665
C2CD3	5.43449	5.19541	-0.0649092	0.48305
PGM2L1	2.00459	2.01489	0.00739633	0.9397
LIPT2	2.43895	2.04401	-0.254854	0.25865
XRRA1	4.34673	4.31291	-0.0112672	0.9413
ARRB1	7.66091	11.215	0.549845	5e-05
KLHL35	1.69382	2.81898	0.734895	5e-05
GDPD5	8.22703	8.27384	0.00818503	0.93405
WNT11	1.09125	2.49477	1.19292	5e-05
PRKRIR	24.5329	24.0471	-0.0288546	0.7308
PAK1	17.414	16.5779	-0.0709812	0.4228
CLNS1A	88.7278	91.5307	0.0448698	0.5894
RSF1	13.5455	13.3817	-0.0175527	0.83795
INTS4	12.2709	11.6632	-0.0732731	0.42495
KCTD14,NDUFC2,NDUFC2-KCTD14	41.6721	42.1427	0.0162026	0.8508
ALG8	22.9135	25.0418	0.12814	0.1696
KCTD21	2.39943	2.53929	0.0817334	0.49035
GAB2	1.65215	0.767625	-1.10587	5e-05
NARS2	12.7618	12.281	-0.0553965	0.5551
PRCP	44.6928	39.7853	-0.167804	0.05155
RAB30	1.2073	1.42745	0.241656	0.17965
CCDC90B	17.935	21.1217	0.235951	0.0114
CREBZF	12.8364	12.7071	-0.0146021	0.8679
SYTL2	2.31745	4.5873	0.985109	5e-05
PICALM	24.3487	24.9997	0.0380687	0.65765
FZD4	2.78093	2.79008	0.00474108	0.95835
RAB38	10.082	9.73413	-0.0506555	0.63625
CTSC	15.7244	19.8634	0.337102	0.0006
CHORDC1	41.5085	47.1102	0.182634	0.0305
SLC36A4	7.70654	7.75397	0.00885301	0.932
C11orf75	10.6631	10.3985	-0.0362514	0.7532
TAF1D	38.3034	35.2249	-0.120878	0.1767
MRE11A	3.36073	3.65876	0.122578	0.21865
CWC15	22.1604	23.0728	0.0582051	0.52495
SESN3	2.24244	0.802731	-1.48208	5e-05
FAM76B	4.01902	4.08706	0.0242222	0.8173
MTMR2	10.6375	10.9698	0.0443889	0.6258
MAML2	1.96107	3.11033	0.665427	5e-05
CCDC82	5.85591	7.89084	0.430286	5e-05
TMEM123	73.024	68.7015	-0.088028	0.2939
MMP7	0.337379	0.65917	0.966279	0.0154
DCUN1D5	3.94355	4.06548	0.0439278	0.61845
CASP4	18.303	27.6489	0.595144	5e-05
KIAA1826	9.91505	9.30098	-0.0922384	0.30725
KBTBD3	1.28598	0.963412	-0.41664	0.2951
CWF19L2	3.30412	3.27512	-0.012719	0.90915
ALKBH8	4.16943	4.54945	0.125842	0.2017
SLC35F2	35.4075	35.0599	-0.0142338	0.8689
NPAT	5.97254	5.14181	-0.216068	0.02005
C11orf65	0.403655	0.493553	0.290081	0.4786
KDELC2	13.6916	15.8352	0.209843	0.01675
EXPH5	3.09436	1.88346	-0.716256	5e-05
RDX	29.022	26.1274	-0.151585	0.07515
PPP2R1B	10.5927	12.2928	0.214743	0.1228
ALG9	3.94104	4.02304	0.0297091	0.7629
FDXACB1	1.45024	1.54121	0.0877697	0.7176
PIH1D2	1.13492	1.12896	-0.00760099	0.99115
TIMM8B	50.13	63.4689	0.340376	0.01325
IL18	72.8759	70.2602	-0.0527328	0.546
ZW10	11.7812	11.5324	-0.0307932	0.7424
USP28	6.22826	6.03343	-0.0458515	0.6162
C11orf71	4.4647	4.85411	0.120644	0.5295
BUD13	15.2858	15.2499	-0.00339244	0.97105
ZNF259	22.2507	23.9288	0.104897	0.2486
SIK3	6.26557	6.45597	0.0431878	0.6292
LOC100652768	0.78829	0.962893	0.288649	0.57545
PCSK7	10.8956	11.8519	0.121364	0.18005
BACE1	4.51243	3.7236	-0.277208	0.06895
FXYD2,FXYD6,FXYD6-FXYD2	4.99134	6.16977	0.30579	0.00975
TMPRSS13	0.424121	0.67622	0.673017	0.01345
MPZL3	3.14636	2.45616	-0.357278	0.0347
MPZL2	7.08285	6.68028	-0.0844211	0.4688
IFT46	8.19115	7.86908	-0.0578717	0.74875
DDX6	40.5026	37.6648	-0.104798	0.2137
BCL9L	30.1905	28.7004	-0.073023	0.3884
RPL23AP64	2.21429	2.96274	0.420087	0.85135
RPS25	2070.22	1925.46	-0.104577	0.2197
SLC37A4	33.6761	31.7776	-0.0837118	0.3449
HYOU1	77.0334	70.8603	-0.120507	0.15365
H2AFX	197.008	192.36	-0.034439	0.6842
DPAGT1	15.3301	16.5909	0.114021	0.22805
CCDC153	3.32884	3.5463	0.0912938	0.58985
MCAM	12.0483	12.2734	0.0267049	0.76785
USP2	2.19757	1.66997	-0.39609	0.0052
PVRL1	13.9522	12.6793	-0.138019	0.1605
TRIM29	0.893834	1.16057	0.376756	0.01525
MIR100HG	19.0281	15.478	-0.297913	0.00075
HSPA8	1018.42	1048.78	0.0423844	0.62855
CLMP	0.527223	0.649108	0.300045	0.13575
ZNF202	5.37753	6.17602	0.199732	0.036
SIAE	20.1393	19.1553	-0.0722698	0.4984
ESAM	2.33568	1.95966	-0.253243	0.0685
C11orf61	3.13467	2.95473	-0.0852883	0.5139
TMEM218	6.76841	6.21059	-0.124086	0.25655
FEZ1	0.757931	0.186619	-2.02197	5e-05
PUS3	5.91629	5.96517	0.01187	0.937
CDON	3.9177	3.40817	-0.201008	0.0342
RPUSD4	21.7172	22.308	0.0387222	0.65975
SRPR	40.6795	35.8482	-0.182403	0.04745
FLJ39051	3.88218	4.15635	0.0984481	0.75535
ETS1	1.7482	1.52099	-0.200855	0.0818
C11orf45	1.09709	1.19628	0.124869	0.3776
ARHGAP32	5.82099	5.27083	-0.143234	0.10885
NFRKB	10.0128	9.0029	-0.153379	0.09405
PRDM10	3.03398	2.81317	-0.109014	0.27685
ZBTB44	5.86077	5.19958	-0.172694	0.05145
SNX19	8.63919	9.33211	0.111307	0.2044
LOC283174	1.10295	1.35907	0.301251	0.01575
IGSF9B	0.630493	0.65611	0.0574576	0.67885
NCAPD3	25.4208	21.1919	-0.262499	0.002
THYN1	29.635	28.6271	-0.0499209	0.6052
B3GAT1	0.06887	0.903965	3.71432	5e-05
LOC100288778	11.2897	10.4938	-0.105467	0.3329
CCDC77	7.0447	6.98492	-0.0122942	0.9507
B4GALNT3	5.57565	4.78832	-0.21962	0.02655
WNK1	14.105	13.6058	-0.051994	0.53765
ERC1	9.05162	7.46976	-0.277114	0.0011
ADIPOR2	34.1428	34.8043	0.027684	0.74255
FKBP4	96.6827	105.956	0.132133	0.11355
ITFG2	4.34482	4.05785	-0.0985794	0.39075
LOC100507424	1.78141	1.61676	-0.139914	0.8883
C12orf32	15.6429	15.4086	-0.0217698	0.8185
TULP3	13.8407	14.7766	0.0943983	0.2944
TEAD4	17.6173	18.2893	0.0540029	0.5727
TSPAN9	6.90167	6.95395	0.0108882	0.91
C12orf5	4.5552	4.58772	0.0102637	0.90865
RAD51AP1	11.7077	12.7705	0.125355	0.18345
DYRK4	5.97492	5.8462	-0.0314212	0.77635
NDUFA9	51.9931	58.9914	0.182185	0.0325
CD9	222.377	254.301	0.193529	0.0206
PLEKHG6	8.76779	10.0247	0.193273	0.04225
LTBR	72.4452	75.116	0.0522297	0.5336
NCAPD2	83.0612	79.1849	-0.0689498	0.4114
SCARNA10	0.819634	0.239455	-1.77523	0.5634
GAPDH	2969.38	3249.46	0.130037	0.13675
COPS7A	37.3541	40.5204	0.117382	0.184
PTMS	317.773	271.136	-0.228981	0.00635
LAG3	0.953343	1.31185	0.460537	0.02485
GPR162	2.55695	2.78927	0.125462	0.39885
LEPREL2	16.156	17.6949	0.131263	0.1457
GNB3	2.81562	3.42707	0.28352	0.0358
USP5	71.8542	72.2166	0.00725695	0.92905
TPI1	699.565	717.072	0.0356592	0.67465
RPL13P5	2.38363	1.78476	-0.417431	0.1235
DSTNP2	2.78671	4.11893	0.563709	0.0003
LRRC23	2.94415	3.84334	0.384508	0.0059
ENO2	27.4383	27.7765	0.0176709	0.83565
ATN1	55.6627	59.3385	0.0922559	0.2772
C12orf57	308.83	300.219	-0.0407979	0.6354
PTPN6	22.0975	20.7596	-0.0901067	0.31555
EMG1	56.4785	65.4947	0.213678	0.01515
MATL2963	1.2001	2.76065	1.20186	5e-05
CLSTN3	11.2958	15.4047	0.447583	5e-05
PEX5	21.7926	21.8302	0.00248485	0.9768
FOXJ2	8.70467	9.28118	0.0925185	0.2893
NECAP1	16.0023	17.6802	0.143859	0.1126
PHC1	8.9917	9.22474	0.0369137	0.83755
KLRG1	0.723452	1.07586	0.572524	0.0098
LOC642846	3.46129	3.46326	0.000820094	0.9933
GABARAPL1	24.8986	20.0829	-0.310098	0.00065
LOC100129361	10.6743	12.0656	0.176752	0.08565
ETV6	5.85025	6.53623	0.15996	0.07815
LOH12CR1	2.53935	2.33319	-0.122155	0.36045
CREBL2	7.79893	7.37469	-0.0806934	0.38725
CDKN1B	26.1121	25.7712	-0.0189589	0.82495
APOLD1	1.34309	1.2035	-0.158312	0.23075
DDX47	72.3489	84.8397	0.229768	0.0068
RPL13AP20	2.79928	2.859	0.0304554	0.90375
GPRC5A	86.5452	97.8154	0.176608	0.03635
LOC100506314	1.6617	1.81536	0.127597	0.7263
HTR7P1	0.808391	1.50276	0.894493	5e-05
KIAA1467	7.15069	7.08751	-0.0128025	0.88975
EMP1	34.4612	57.9849	0.750703	5e-05
ATF7IP	10.342	8.62294	-0.262268	0.00365
H2AFJ	3.35345	3.48286	0.0546257	0.61305
C12orf60	2.28281	2.29498	0.00767246	0.9778
STRAP	120.001	122.347	0.0279284	0.73255
DERA	15.9596	16.6016	0.0568957	0.5486
MGST1	97.7156	90.0966	-0.117117	0.1813
PLEKHA5	5.2112	5.42073	0.0568709	0.5622
AEBP2	9.8366	8.79344	-0.161733	0.07165
SLCO1B3	3.41429	2.81554	-0.278173	0.01495
PYROXD1	2.42207	2.77379	0.195618	0.35495
GOLT1B	12.2438	11.8012	-0.0531123	0.5722
CMAS	26.5553	29.7549	0.164128	0.0667
ETNK1	28.857	22.7699	-0.341792	0.0207
LYRM5	3.40044	3.86812	0.185909	0.1871
RASSF8	5.61499	5.40158	-0.0559024	0.55475
FGFR1OP2	15.4584	14.3665	-0.105684	0.39
MED21	20.1191	16.8836	-0.25295	0.00695
STK38L	8.16811	7.2655	-0.168941	0.06605
ARNTL2	5.54846	6.10526	0.137966	0.12765
PPFIBP1	37.5529	30.745	-0.288573	0.00085
REP15	1.68526	1.60923	-0.066601	0.73165
MRPS35	38.9343	39.6185	0.0251316	0.77485
KLHDC5	12.3122	11.7572	-0.0665449	0.44075
CCDC91	7.97133	7.97679	0.000988071	0.9953
FAR2	4.32554	4.70537	0.121427	0.3024
LOC100287314	1.79897	2.39838	0.414884	0.0057
DDX11	19.5554	20.4713	0.0660384	0.4492
METTL20	0.73042	0.755412	0.0485381	0.82055
C12orf35	13.9777	14.1479	0.0174567	0.8348
BICD1	5.15113	4.852	-0.0863097	0.3925
FGD4	1.47598	1.29139	-0.19275	0.0731
DNM1L	23.9662	23.9782	0.000724034	0.99175
ALG10	3.1625	2.74616	-0.203652	0.08755
ALG10B	1.11985	1.06816	-0.0681788	0.53685
CNTN1	1.03391	1.0637	0.0409875	0.75445
PPHLN1	29.813	27.4977	-0.116632	0.2235
IRAK4	2.37297	2.3829	0.00602194	0.957
TMEM117	1.36472	1.23834	-0.140196	0.3141
ANO6	19.0653	19.1784	0.00853442	0.91955
ARID2	8.23042	7.39588	-0.154244	0.07645
SLC48A1	7.37737	6.14365	-0.26401	0.1707
TMEM106C	57.9932	52.9645	-0.130857	0.1362
PFKM	72.8507	68.5095	-0.0886389	0.29595
CACNB3	11.4267	12.2696	0.102682	0.2894
TUBA1C	358.308	403.826	0.172532	0.04185
PRPH	1.04972	0.513087	-1.03272	0.0003
TROAP	27.9654	28.1105	0.00746688	0.94925
DNAJC22	20.7799	13.4075	-0.632147	5e-05
SPATS2	23.3814	17.401	-0.426193	5e-05
KCNH3	26.3514	14.984	-0.814463	5e-05
PRPF40B	5.39597	6.85486	0.345245	0.0057
TMBIM6	218.9	196.91	-0.152735	0.0692
ACCN2	11.9986	10.8772	-0.14156	0.12065
SMARCD1	32.1582	31.6304	-0.0238764	0.7832
GPD1	0.418214	0.524146	0.325728	0.14795
COX14	50.1584	50.306	0.00423973	0.96665
LARP4	21.8152	20.9942	-0.055341	0.6096
DIP2B	11.4581	11.8555	0.0491818	0.563
ATF1	10.5549	10.3727	-0.0251265	0.7922
METTL7A	3.07234	2.20612	-0.477827	0.0001
LETMD1	22.0928	21.2722	-0.0546093	0.56755
DAZAP2	94.3264	90.2387	-0.0639154	0.4738
SLC4A8	0.626164	0.510452	-0.294767	0.0608
SCN8A	1.50029	1.31801	-0.186887	0.06675
ACVRL1	0.669695	1.32115	0.98022	5e-05
ACVR1B	10.3553	9.182	-0.173489	0.0562
NR4A1	58.8473	47.9056	-0.296782	0.00065
C12orf44	35.4991	36.4308	0.0373787	0.6824
KRT7	2.17929	3.65977	0.747891	5e-05
KRT18	1063.82	1128.72	0.0854344	0.5709
EIF4B	319.454	278.976	-0.19547	0.02155
TENC1	9.30372	10.7142	0.203648	0.15545
IGFBP6	86.0684	128.06	0.573267	5e-05
ZNF740	13.721	9.85112	-0.478024	5e-05
MFSD5	17.6297	15.4893	-0.186739	0.0554
ESPL1	16.6286	16.5348	-0.00816856	0.92315
PFDN5	237.72	236.879	-0.0051162	0.95485
C12orf10	52.1183	51.1346	-0.027488	0.75615
SP1	21.6946	20.694	-0.0681257	0.4252
PRR13	120.498	110.561	-0.12416	0.15005
PCBP2	179.961	175.102	-0.0394877	0.6472
TARBP2	21.3444	21.3228	-0.00146312	0.9872
LOC100652999	4.30027	4.02832	-0.094247	0.6475
HOXC13	2.18527	1.92455	-0.183286	0.18065
HOXC10	2.15563	1.44854	-0.573516	0.0001
HOXC9	5.84587	5.89941	0.0131513	0.9146
HOXC4,HOXC5,HOXC6	3.80019	3.84621	0.0173664	0.8999
HNRNPA1	995.471	944.38	-0.0760118	0.37405
COPZ1	96.0502	103.081	0.101922	0.22835
METTL7B	12.7726	11.8405	-0.109326	0.4304
BLOC1S1,RDH5	65.7337	61.3652	-0.099211	0.2979
GDF11	2.38181	2.64957	0.153702	0.52805
ORMDL2	11.4261	11.7457	0.0398011	0.87025
TMEM198B	1.97686	2.70198	0.450802	0.2501
DGKA	13.6772	13.6503	-0.00283995	0.97265
CDK2	53.9437	45.2091	-0.254841	0.00385
RAB5B	19.0528	18.3399	-0.0550196	0.52255
SUOX	13.6653	13.8774	0.0222267	0.8103
IKZF4	2.74683	2.24212	-0.292902	0.0066
RPS26	837.711	880.442	0.0717743	0.39525
ERBB3	14.4129	13.0808	-0.139913	0.2973
PA2G4	160.846	164.518	0.0325607	0.69385
RPL41	5037.79	4780.55	-0.0756129	0.371
ZC3H10	4.54578	3.16427	-0.522655	5e-05
ESYT1	33.823	28.8793	-0.227967	0.00785
MYL6B	67.8569	61.4931	-0.142071	0.1099
MYL6	537.626	582.148	0.114784	0.16985
OBFC2B	26.8032	23.8163	-0.170454	0.0673
COQ10A	6.51357	6.08497	-0.0981983	0.42415
IL23A	0.457788	1.20287	1.39373	0.00025
SPRYD4	5.97401	5.87968	-0.0229611	0.83995
RBMS2	6.21419	7.33823	0.239866	0.20865
HSD17B6	1.16646	1.15412	-0.0153422	0.9247
NAB2	27.3075	22.6218	-0.271586	0.07555
LRP1	2.07364	1.81943	-0.188684	0.04565
NXPH4	15.5197	10.9446	-0.503885	5e-05
SHMT2	128.023	137.209	0.0999779	0.2385
GLI1	1.53271	1.57737	0.0414357	0.76445
MARS	71.6904	75.3754	0.0723137	0.39955
MBD6	7.98304	8.62657	0.111849	0.22935
KIF5A	2.47971	2.1673	-0.19427	0.0916
PIP4K2C	20.5253	20.466	-0.00417231	0.96335
ARHGEF25	2.42378	1.90825	-0.345008	0.01545
SLC26A10	0.750538	0.863839	0.202837	0.6253
OS9	46.0017	41.2835	-0.156122	0.06465
LOC100130776	11.1071	10.7885	-0.0419901	0.8137
TSPAN31	5.91704	5.23764	-0.175956	0.69765
MARCH9	8.40561	7.88487	-0.0922656	0.3386
METTL21B	2.68244	2.38601	-0.16895	0.19025
TSFM	24.8251	24.3245	-0.0293853	0.7578
XRCC6BP1	5.15499	5.67384	0.138356	0.3051
SLC16A7	1.83328	1.3793	-0.41049	0.00245
USP15	5.86192	6.17455	0.0749607	0.48235
MON2	4.41773	4.08381	-0.113391	0.20915
TMEM5	13.3375	16.1261	0.27391	0.00615
SRGAP1	6.54381	5.65606	-0.210333	0.01765
XPOT	42.4907	39.3458	-0.110937	0.18985
TBK1	15.4353	15.1357	-0.0282819	0.75645
RASSF3	52.3601	59.0496	0.173458	0.04165
TBC1D30	3.95993	3.98886	0.0105028	0.9103
LEMD3	11.7947	9.69638	-0.28262	0.00155
MSRB3	4.83898	2.1984	-1.13825	5e-05
HMGA2	41.622	40.6607	-0.0337117	0.7113
HELB	1.26829	1.08746	-0.221925	0.1119
CAND1	37.6807	35.4013	-0.0900245	0.2832
DYRK2	8.63451	8.01809	-0.106856	0.22835
RAP1B	46.0387	43.9647	-0.0664998	0.44135
NUP107	32.0744	31.9215	-0.00689014	0.9324
SLC35E3	3.07226	2.6169	-0.231442	0.0765
MDM2	26.108	24.4984	-0.0918	0.27395
CPSF6	23.3401	23.2569	-0.0051511	0.9531
LYZ	0.727032	3.76478	2.37247	5e-05
YEATS4	19.6478	16.9243	-0.215278	0.02595
FRS2	3.75363	3.91425	0.060449	0.53285
CCT2	251.475	267.809	0.0907886	0.2864
RAB3IP	3.19198	3.38565	0.084981	0.3624
CNOT2	20.3996	19.5677	-0.0600705	0.50435
KCNMB4	1.73755	2.1671	0.318712	0.0061
THAP2	0.488964	0.505545	0.0481111	0.9169
TMEM19	6.82068	5.97718	-0.190452	0.04655
RAB21	22.5323	22.7996	0.017018	0.8448
TBC1D15	6.91553	6.96536	0.0103587	0.9089
ATXN7L3B	32.809	35.225	0.102508	0.2228
ZDHHC17	7.5862	7.13242	-0.0889851	0.33275
NAV3	1.87015	0.448114	-2.06122	5e-05
SYT1	29.1311	15.6591	-0.895561	5e-05
C12orf26	1.99488	1.94069	-0.0397325	0.90525
TMTC2	4.75066	4.50823	-0.0755664	0.44355
C12orf29	8.91301	8.49487	-0.0693208	0.62245
TMTC3	7.36028	7.18572	-0.0346287	0.6967
NUDT4	18.0652	17.7766	-0.0232348	0.79275
MRPL42	26.47	25.7873	-0.0377011	0.66695
SOCS2	4.19665	3.91408	-0.100564	0.3984
CRADD	6.37355	6.47933	0.0237478	0.85
VEZT	9.2417	10.0926	0.127074	0.16495
METAP2	52.8097	54.3732	0.0420934	0.6209
SNRPF	105.486	110.261	0.0638756	0.46105
AMDHD1	1.39939	1.81043	0.371534	0.0115
ELK3	23.2527	23.8722	0.0379326	0.67765
NEDD1	10.7179	8.99606	-0.252655	0.0065
TMPO	75.1522	69.0303	-0.122586	0.14695
SLC25A3	484.169	458.301	-0.0792158	0.34775
SNORA53	1.51439	3.22349	1.08988	0.58775
APAF1	5.72514	5.12508	-0.159738	0.09
ACTR6	18.1293	16.056	-0.175203	0.0572
SCYL2	14.5341	15.3645	0.0801504	0.36035
GAS2L3	6.06833	5.27602	-0.201851	0.066
