GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
TTC13	6.70234	5.1404	-0.382783	0.167
C1orf131	6.08302	5.36038	-0.182452	0.80305
EXOC8	2.63995	2.74883	0.0583094	0.836
EGLN1	8.92672	6.00922	-0.570952	0.0303
PCNXL2	1.92577	2.17463	0.175333	0.5196
TARBP1	3.78236	3.81139	0.0110315	0.9676
IRF2BP2	21.5953	14.4321	-0.581439	0.02845
TOMM20	63.9134	44.6838	-0.516369	0.05635
RBM34	23.3469	22.5958	-0.0471712	0.87815
ARID4B	7.20531	7.07018	-0.0273143	0.9231
B3GALNT2	6.32414	6.00509	-0.0746825	0.8379
LYST	1.14466	1.10853	-0.0462754	0.8725
NID1	11.6306	11.7235	0.0114772	0.9651
ERO1LB	0.445689	0.469645	0.0755326	0.83995
HEATR1	9.92974	7.81912	-0.34475	0.2902
RGS7	0.534921	1.2186	1.18783	0.00385
FH	75.0438	70.7744	-0.084507	0.7514
OPN3	14.0157	23.6633	0.755611	0.10915
CHML	9.94073	10.0645	0.0178511	0.9603
CEP170	27.9204	20.4773	-0.447291	0.113
AKT3	15.3974	16.1298	0.0670446	0.87925
ADSS	25.8512	18.4567	-0.486089	0.07345
HNRNPU-AS1	10.9573	12.3834	0.176517	0.6025
HNRNPU	92.8401	68.997	-0.428214	0.15615
SMYD3	10.2623	10.6231	0.0498487	0.8551
TFB2M	12.3379	7.97575	-0.629402	0.0231
AHCTF1	10.4974	8.60209	-0.287269	0.2783
ZNF670,ZNF695	2.8749	2.11668	-0.441705	0.3185
ZNF669	1.86067	1.72404	-0.110033	0.75475
ZNF124	1.2985	1.07051	-0.278542	0.47335
ZNF496	7.50878	9.81979	0.387114	0.16795
SH3BP5L	15.96	27.5415	0.787147	0.00395
ZNF692	9.25694	19.3819	1.0661	0.0002
ZMYND11	21.4101	20.3344	-0.0743675	0.7906
C10orf108	0.127372	1.28882	3.33893	0.1951
GTPBP4	41.5738	37.408	-0.152328	0.57525
WDR37	5.64107	5.64018	-0.000226996	0.9984
PFKP	157.871	123.918	-0.349353	0.23245
LOC100507034	0.48519	0.389127	-0.318308	0.913
AKR1C1	0.44845	4.95439	3.46569	5e-05
AKR1C3	19.4824	17.86	-0.125434	0.65205
NET1	14.5108	14.0048	-0.0512013	0.849
FAM208B	8.20301	7.84184	-0.0649614	0.81805
FBXO18	20.933	22.002	0.0718554	0.7801
RBM17	23.6482	18.6527	-0.342346	0.198
PFKFB3	7.71873	8.67666	0.168777	0.53905
ATP5C1	181.792	157.874	-0.203517	0.4609
TAF3	4.34106	5.15165	0.246986	0.3931
C10orf47	0.097958	0.725013	2.88777	0.0001
DHTKD1	4.58949	5.59557	0.285953	0.28555
SEC61A2	3.4658	3.02018	-0.198557	0.88105
CDC123	69.1813	57.1721	-0.275072	0.461
CAMK1D	2.04526	2.13329	0.0607954	0.85155
LOC283070	2.16559	2.70212	0.319332	0.3238
OPTN	33.3894	36.3283	0.121702	0.6559
MCM10	7.72979	4.76658	-0.697474	0.01115
PRPF18	11.3253	8.46496	-0.419971	0.1269
HSPA14	12.5853	9.01461	-0.481406	0.0726
SUV39H2	8.16818	4.35195	-0.908351	0.0017
RPP38	9.01333	8.04789	-0.163449	0.58065
VIM	3574.91	4009.66	0.165573	0.72365
STAM	12.6363	10.368	-0.285432	0.29075
ARL5B	2.7356	2.29521	-0.253229	0.41645
PLXDC2	0.838514	4.13246	2.30109	5e-05
MLLT10	6.54205	5.72159	-0.193326	0.5999
BMI1,COMMD3,COMMD3-BMI1	46.4758	35.2448	-0.399072	0.23085
MSRB2	6.90338	9.2218	0.417746	0.15255
OTUD1	1.09063	0.583819	-0.901566	0.017
KIAA1217	1.75554	1.60688	-0.127648	0.65365
THNSL1	3.41324	1.98131	-0.784689	0.00625
APBB1IP	2.75483	0.954615	-1.52897	5e-05
PDSS1	5.84652	3.50404	-0.738559	0.3752
MASTL	9.76844	5.93409	-0.719101	0.00755
RAB18	13.8323	11.2149	-0.302623	0.24835
WAC	16.4347	14.5468	-0.176051	0.50475
BAMBI	20.3961	28.0006	0.457165	0.08735
LOC387647	8.78459	12.0887	0.46061	0.0872
MAP3K8	0.709435	0.760741	0.100735	0.79435
ZEB1	4.83375	6.33912	0.391139	0.1483
CREM	8.63958	6.20815	-0.476798	0.10065
CCNY	34.8208	30.6566	-0.183751	0.49
ZNF33A	3.66543	2.73993	-0.419844	0.12065
ZNF37A	4.87724	4.15102	-0.232597	0.38965
HSD17B7P2	0.527216	0.547563	0.0546297	0.9194
LOC84856	6.38694	7.66381	0.262936	0.3364
BMS1	11.6874	9.65625	-0.275422	0.29735
CSGALNACT2	7.98164	6.11034	-0.385433	0.18555
ZNF487P	0.626693	0.426882	-0.553921	0.26895
ZNF485	1.01894	1.32389	0.37772	0.3001
C10orf136	0.311027	2.93894	3.24018	5e-05
LOC100506835	0.0423793	0.779285	4.20072	0.00885
RASSF4	1.10466	2.26724	1.03733	0.03555
FAM21C	8.42097	8.34852	-0.0124668	0.96065
FAM21B	1.81589	1.66172	-0.127997	0.6652
ZNF488	0.254088	0.753445	1.56818	0.001
MAPK8	9.12415	8.85099	-0.0438514	0.88045
NCOA4	44.7243	39.1418	-0.19235	0.4875
AGAP6	2.24598	3.10069	0.465241	0.12935
FAM21A,FAM21B	2.54156	2.52362	-0.0102168	0.9737
DKK1	71.2812	42.8051	-0.735739	0.00515
CISD1	12.9971	7.44516	-0.80382	0.00285
UBE2D1	5.70916	3.12053	-0.871486	0.00225
TFAM	24.0566	13.0183	-0.885895	0.0009
BICC1	10.0501	8.13476	-0.305036	0.43335
LOC728640	0.078346	0.44783	2.51502	0.51195
CDK1	60.3276	34.7771	-0.794678	0.003
ARID5B	7.74793	16.4143	1.08307	5e-05
ZNF365	3.40647	4.13569	0.279848	0.31875
ADO	14.2474	12.1582	-0.228766	0.38465
NRBF2	16.8224	17.4324	0.0513829	0.852
LOC84989	1.84186	4.58413	1.31549	0.4031
REEP3	19.7318	19.7941	0.00454538	0.9868
SIRT1	7.62372	6.111	-0.319086	0.23885
MYPN	6.03245	5.97301	-0.0142868	0.9558
HNRNPH3	129.322	91.7382	-0.495376	0.0831
CCAR1	43.2338	49.3021	0.189486	0.5362
DDX50	24.6063	20.2087	-0.284048	0.2903
DDX21	59.4649	71.0373	0.256538	0.37175
KIAA1279	41.1598	36.3513	-0.179228	0.4962
SRGN	74.9363	156.019	1.05799	0.00025
VPS26A	47.5092	32.0352	-0.568547	0.03405
SUPV3L1	16.5217	13.052	-0.3401	0.19365
HKDC1	0.99589	1.41352	0.505235	0.1261
HK1	93.0594	98.7488	0.0856112	0.76915
TSPAN15	5.67318	9.59496	0.758119	0.01185
C10orf35	3.29497	8.94376	1.44062	5e-05
COL13A1	32.2211	32.9763	0.0334274	0.89905
H2AFY2	9.43036	17.4196	0.885329	0.05225
EIF4EBP2	21.9437	21.3862	-0.0371255	0.8918
KIAA1274	2.73116	3.44778	0.336152	0.2251
ADAMTS14	0.977531	1.63029	0.737913	0.0169
SGPL1	11.6098	15.4143	0.408927	0.12895
SLC29A3	0.887684	1.6347	0.880911	0.0211
CHST3	22.0528	38.7278	0.812404	0.0049
ANAPC16	24.3993	20.8425	-0.227314	0.4992
DDIT4	30.4303	19.3803	-0.650919	0.01255
MCU	19.9892	17.9089	-0.158551	0.5516
NUDT13	1.49078	2.0953	0.491089	0.14395
FAM149B1	5.32186	5.77836	0.118728	0.65545
SEC24C	49.4191	55.3241	0.162841	0.55325
FUT11	9.75024	12.0758	0.308604	0.2683
CHCHD1	70.4731	55.6109	-0.341706	0.20015
KIAA0913	17.6411	19.4269	0.139115	0.6075
PLAU	64.7968	59.6455	-0.119508	0.65965
VCL	154.389	189.326	0.294299	0.3825
ADK	42.4078	29.083	-0.544155	0.0414
KAT6B	4.98899	4.72293	-0.079067	0.76965
SAMD8	6.12605	5.58858	-0.132475	0.6232
VDAC2	245.625	217.599	-0.174783	0.53925
ZNF503-AS2	1.17914	1.71865	0.543547	0.60065
C10orf11	0.145798	0.953551	2.70934	0.00945
LOC100128292	0.270508	0.662586	1.29243	0.0059
RPS24	2499.85	3062.43	0.292834	0.4325
ZMIZ1	40.0856	40.0384	-0.00169925	0.9955
PPIF	116.712	75.4059	-0.630204	0.02385
LOC650623	0.617243	0.966079	0.646301	0.0648
LOC642361	3.92262	5.60164	0.514032	0.1023
FAM213A	4.56319	5.733	0.329247	0.26065
PLAC9	13.0638	52.8346	2.01591	5e-05
LOC439990	1.80727	1.06435	-0.763846	0.0361
C10orf58	88.3618	53.6252	-0.720512	0.00975
TSPAN14	31.1475	26.773	-0.218338	0.41395
GHITM	137.363	91.0655	-0.593011	0.03725
FAM190B	8.75959	8.73412	-0.0042012	0.98635
LDB3	0.345132	1.9465	2.49566	5e-05
BMPR1A	15.7609	13.7226	-0.199799	0.4574
SNCG	2.48383	2.79828	0.17197	0.68065
AGAP11,C10orf116	6.07445	3.99071	-0.60611	0.13625
FAM35A	10.1107	9.34448	-0.113691	0.6702
FAM22A	1.4011	2.89857	1.04878	0.0015
LOC439994	6.26963	8.6424	0.463053	0.3354
MINPP1	20.0789	14.4668	-0.472939	0.07745
PAPSS2	77.0572	66.4345	-0.213997	0.46605
PTEN	19.827	15.1439	-0.388732	0.1408
STAMBPL1	9.29895	7.42076	-0.325501	0.24145
FAS	12.7002	19.0861	0.587673	0.35095
IFIT2	2.46433	1.65835	-0.571448	0.05765
IFIT3	10.062	9.13269	-0.139809	0.61175
IFIT1	5.14335	6.14519	0.256749	0.3719
IFIT5	7.23074	5.37141	-0.428842	0.106
KIF20B	21.4054	18.2883	-0.227056	0.4498
RPP30	21.5942	12.9615	-0.736415	0.01065
PCGF5	19.6447	18.897	-0.0559797	0.89935
HECTD2	3.05496	2.794	-0.128819	0.66375
TNKS2	14.3096	13.7641	-0.0560766	0.844
BTAF1	6.69864	6.36128	-0.0745521	0.783
MARCH5	18.8867	15.8027	-0.2572	0.3353
KIF11	27.807	20.7733	-0.420715	0.11975
HHEX	0.928378	1.19119	0.359621	0.37415
EXOC6	7.44071	4.26849	-0.801713	0.0027
CEP55	57.5506	52.8875	-0.121906	0.6547
SLC35G1	2.64087	2.13791	-0.304813	0.34515
PLCE1	7.07617	12.1048	0.774537	0.0069
TBC1D12	3.19929	2.56199	-0.320489	0.2392
HELLS	16.1611	10.2224	-0.660789	0.01545
ENTPD1	1.67699	1.2494	-0.42464	0.2248
CCNJ	3.32685	3.01216	-0.143356	0.72685
ZNF518A	1.11134	1.12268	0.0146352	0.9589
LCOR	2.55815	1.92878	-0.407408	0.156
C10orf12	2.29551	2.28898	-0.00411301	0.98865
FRAT1	2.15481	2.07926	-0.051489	0.87075
PGAM1	626.946	444.983	-0.49459	0.11995
ZDHHC16	60.1537	64.5933	0.102732	0.70375
UBTD1	63.9044	92.3689	0.531491	0.0471
HOGA1	1.04201	0.60994	-0.772628	0.0692
PI4K2A	26.7978	22.368	-0.260676	0.31445
MARVELD1	61.0964	67.1175	0.135602	0.6178
ZFYVE27	14.396	16.4344	0.191056	0.47445
C10orf28	5.24247	4.70116	-0.157231	0.6552
CNNM1	2.00077	3.5628	0.832452	0.0028
ENTPD7	5.53104	5.2596	-0.0725974	0.89285
CUTC	15.3341	17.8008	0.215199	0.77325
ABCC2	0.868868	0.145234	-2.58075	5e-05
DNMBP-AS1	1.61253	1.47327	-0.130302	0.94265
SCD	121.217	29.4993	-2.03884	5e-05
LINC00263	1.83546	1.75997	-0.0605949	0.88805
HIF1AN	13.5089	14.2869	0.0807832	0.76585
FAM178A	9.51013	8.39771	-0.17947	0.6037
SEMA4G	0.808143	1.06758	0.401662	0.7894
C10orf2	14.7519	12.4086	-0.249561	0.47845
LZTS2	68.6936	112.126	0.706876	0.0138
SFXN3	32.5601	38.811	0.253358	0.3381
BTRC	5.71185	6.18476	0.11476	0.6657
DPCD	49.1823	59.9523	0.285675	0.2941
HPS6	23.386	34.846	0.575346	0.0298
PPRC1	20.0179	21.6723	0.114556	0.662
NOLC1	66.7572	53.5637	-0.317666	0.26115
GBF1	32.229	32.9047	0.0299349	0.91645
NFKB2	17.8786	30.2951	0.760849	0.0068
FBXL15	13.6323	19.8773	0.544092	0.0484
LOC100505761	7.72144	7.29957	-0.0810575	0.7876
TMEM180	3.66524	3.99033	0.122601	0.67935
SUFU	8.86296	10.0728	0.184611	0.49735
TRIM8	81.2948	73.2281	-0.150766	0.57535
SFXN2	6.53216	5.12602	-0.34972	0.1966
C10orf26	16.5954	19.9111	0.262786	0.32325
AS3MT,C10orf32	13.321	13.3701	0.00531674	0.9851
CNNM2	3.33607	2.69268	-0.309105	0.31035
TAF5	3.9411	2.78154	-0.502716	0.67025
PDCD11	18.4409	18.5253	0.00658748	0.98065
SLK	14.5607	14.8025	0.0237583	0.92905
SFR1	6.82572	4.6975	-0.539088	0.06965
GSTO1	232.416	234.679	0.0139799	0.9631
GSTO2	1.38434	0.639464	-1.11426	0.0142
ADD3	17.4662	11.5639	-0.594944	0.0284
MXI1	4.62963	4.03359	-0.198832	0.4731
DUSP5	13.891	12.9524	-0.100928	0.69625
SMC3	48.2076	39.3468	-0.293013	0.30655
PDCD4	16.9393	10.1367	-0.740778	0.08805
SHOC2	15.0402	15.5736	0.0502802	0.8495
ACSL5	0.772468	0.113937	-2.76123	5e-05
VTI1A	6.8848	6.91761	0.00685871	0.97905
TCF7L2	10.7093	8.25875	-0.37487	0.1587
CASP7	8.81472	7.01547	-0.329376	0.22715
NHLRC2	4.46771	3.27365	-0.448637	0.1136
FAM160B1	13.2064	13.5398	0.0359635	0.89955
TRUB1	13.1019	8.73388	-0.585079	0.03105
ATRNL1	2.1157	1.606	-0.397663	0.16005
SLC18A2	3.07343	1.45139	-1.08242	0.00015
NANOS1	2.32519	1.36178	-0.771859	0.0106
FAM45A	14.8061	16.6767	0.17165	0.51805
GRK5	6.95275	7.49737	0.108801	0.6983
BAG3	64.3651	69.8605	0.118198	0.6544
INPP5F	7.14301	7.0218	-0.0246923	0.94785
SEC23IP	12.8674	11.9048	-0.112167	0.68305
PPAPDC1A	53.1172	50.5983	-0.0700907	0.7919
WDR11	11.829	12.1249	0.0356462	0.8972
TACC2	8.03974	7.73719	-0.0553396	0.83825
PLEKHA1	5.78828	6.07981	0.0708908	0.79315
HTRA1	85.585	98.127	0.197292	0.46065
PSTK	4.59947	4.10636	-0.163607	0.593
ACADSB	4.55992	3.72213	-0.29288	0.27835
BUB3	207.641	167.169	-0.312781	0.2944
LHPP	3.26629	6.2669	0.940101	0.00345
FAM175B	11.6286	9.96945	-0.222087	0.4044
ZRANB1	15.6007	14.8336	-0.0727433	0.7852
C10orf137	6.05335	5.14003	-0.235958	0.3791
BCCIP	101.704	74.3014	-0.452921	0.1879
FANK1	1.34448	1.94601	0.533471	0.17865
DOCK1	16.9747	16.2874	-0.0596331	0.8298
PTPRE	2.66418	2.23662	-0.252371	0.36555
GLRX3	119.973	77.0271	-0.639267	0.0178
PPP2R2D	25.1376	26.9352	0.09965	0.707
DPYSL4	4.15789	6.71441	0.691408	0.0144
LRRC27	6.10819	6.53554	0.0975613	0.7758
PWWP2B	3.82658	5.53863	0.533472	0.07505
INPP5A	13.2517	17.8784	0.43204	0.10615
ZNF511	43.2139	62.0233	0.521317	0.4594
PAOX	1.88812	2.64146	0.484386	0.1624
MTG1	33.7202	43.5637	0.369513	0.19965
CYP2E1	0.863353	0.587861	-0.554475	0.23795
DIP2C	4.61409	5.99153	0.376879	0.1687
LARP4B	12.8875	12.1599	-0.0838379	0.74735
IDI2	2.69876	2.28459	-0.24036	0.79785
IDI1	19.5029	12.2244	-0.673927	0.02085
PITRM1	45.2286	39.8743	-0.181779	0.51165
KLF6	24.7455	22.6104	-0.130181	0.6245
LOC100216001	16.7378	15.8058	-0.082659	0.76915
AKR1C2	0.862138	0.314522	-1.45476	0.0118
ASB13	5.54517	6.13677	0.146249	0.5932
GDI2	134.859	106.311	-0.343156	0.22575
ANKRD16	4.29257	4.41696	0.0412093	0.89845
IL15RA	1.72041	1.42794	-0.268821	0.4762
KIN	4.81712	4.81453	-0.000776196	0.9982
SFTA1P	2.60713	5.99055	1.20023	0.0034
USP6NL	4.32072	3.52482	-0.293724	0.285
UPF2	9.44351	10.4495	0.146043	0.5994
NUDT5	51.1326	46.2782	-0.14391	0.77325
CCDC3	1.73955	0.177375	-3.29384	5e-05
PHYH	6.9707	6.61663	-0.075207	0.7936
SEPHS1	33.3371	23.7717	-0.487882	0.06615
BEND7	4.5141	4.73469	0.0688304	0.80685
FRMD4A	14.9707	19.1056	0.351859	0.1848
FAM107B	18.9832	13.2489	-0.518851	0.04695
CDNF	0.52293	0.39228	-0.414731	0.43945
DCLRE1C	2.66894	2.36924	-0.171841	0.55305
ACBD7	1.65562	1.85974	0.167728	0.58075
NMT2	26.6108	32.8509	0.303923	0.2742
LOC100192204	0.0300275	1.05912	5.14044	0.43635
FAM171A1	30.2313	28.348	-0.0927981	0.7268
FAM188A	8.90437	7.24211	-0.298104	0.26445
RSU1	33.0782	39.6248	0.260523	0.33715
TRDMT1	0.838624	0.61885	-0.438433	0.1585
PTPLA	16.3536	19.3333	0.241472	0.37045
NSUN6	1.81117	1.67793	-0.110236	0.7383
C10orf114	2.30768	4.1022	0.829955	0.01235
DNAJC1	13.7519	14.7255	0.098679	0.71395
LOC100499489	3.06466	3.17382	0.0504947	0.86855
PIP4K2A	14.8628	10.7565	-0.466501	0.0777
ARHGAP21	16.4734	16.0691	-0.03585	0.8925
PRTFDC1	7.96137	5.13352	-0.633069	0.02155
ABI1	13.9714	13.066	-0.096663	0.73725
ANKRD26	4.26139	4.46564	0.0675416	0.8163
YME1L1	42.2689	33.5949	-0.331356	0.2312
ACBD5	6.56273	6.92716	0.0779667	0.77555
ARMC4	0.729406	0.808492	0.148511	0.6793
LOC220906	12.7568	13.7964	0.113025	0.6804
SVIL	16.9774	12.7736	-0.410448	0.1424
MTPAP	3.47915	3.01491	-0.206617	0.4437
ZNF438	1.40409	2.11328	0.58985	0.0757
ZEB1-AS1	0.968906	1.07273	0.146862	0.7034
ARHGAP12	5.3842	4.14644	-0.376858	0.165
KIF5B	51.2373	61.0572	0.252968	0.3911
EPC1	4.0859	3.7956	-0.106325	0.71385
ITGB1	648.901	647.286	-0.00359416	0.9924
NRP1	106.952	83.1192	-0.363709	0.26055
PARD3	12.0088	12.7848	0.0903443	0.73835
CUL2	13.392	9.19581	-0.542321	0.04225
FZD8	8.08732	5.6284	-0.522936	0.05525
ZNF248	1.63979	1.58695	-0.0472532	0.87005
ZNF25	2.6419	1.99365	-0.406162	0.16725
ZNF37BP	1.2902	0.944121	-0.450548	0.1116
ZNF33B	2.71345	2.36354	-0.199181	0.45735
HNRNPF	123.844	84.067	-0.558918	0.0485
ZNF239	2.53783	1.88476	-0.429214	0.19055
ZNF32	17.835	15.7471	-0.179626	0.52415
C10orf10	2.12766	3.66442	0.784316	0.05015
MARCH8	3.69862	3.95803	0.097794	0.75855
ZFAND4	0.565227	0.507082	-0.15661	0.69605
LOC643650	0.343718	1.26245	1.87693	0.0003
LOC728643	0.734917	1.13771	0.630476	0.5655
ARHGAP22	42.1175	73.2264	0.797946	0.00355
ERCC6,PGBD3	22.74	29.6939	0.384933	0.24555
PARG	6.26366	5.09289	-0.298523	0.3513
AGAP8	0.321515	0.448454	0.480073	0.7977
TIMM23	93.0199	85.369	-0.123828	0.635
FLJ31813	0.257668	0.472749	0.875558	0.1006
SGMS1	3.06758	3.04224	-0.0119652	0.9669
CSTF2T	8.63919	7.09615	-0.283859	0.2934
ZWINT	66.0962	45.4994	-0.538719	0.0423
IPMK	0.975578	0.628685	-0.633919	0.04875
FAM13C	1.18623	0.620487	-0.934906	0.0079
CCDC6	11.6618	8.89791	-0.390255	0.1432
ANK3	2.1614	1.21831	-0.827085	0.00725
RHOBTB1	4.03523	4.64506	0.203046	0.45775
RTKN2	3.68522	2.93898	-0.326434	0.22025
JMJD1C	8.15574	7.13085	-0.193742	0.4795
HERC4	59.353	42.7725	-0.472636	0.0974
PBLD	3.67346	3.18836	-0.204325	0.90715
RUFY2	4.6949	5.30217	0.175488	0.50715
DNA2	4.74353	2.89283	-0.713476	0.00965
SLC25A16	6.65623	6.14316	-0.115725	0.6752
AIFM2	14.1765	17.1922	0.27825	0.40945
TYSND1	8.24707	10.866	0.397861	0.13405
SAR1A	62.9877	52.9931	-0.249265	0.35745
PPA1	174.126	121.069	-0.524307	0.05495
LRRC20	9.19297	5.6888	-0.692407	0.01145
PCBD1	41.2281	43.3873	0.073646	0.7774
C10orf54	4.28048	11.4638	1.42124	5e-05
PSAP	821.486	641.357	-0.357108	0.3272
ASCC1	12.1644	8.57501	-0.504461	0.4276
DNAJB12	22.8521	22.5906	-0.0166048	0.953
MICU1	39.6126	39.5475	-0.00237365	0.9935
P4HA1	24.3101	18.9665	-0.358102	0.1916
ECD	27.5687	21.4476	-0.362216	0.1718
DNAJC9	108.655	82.9253	-0.389872	0.14845
MRPS16	57.6445	48.1172	-0.26063	0.3341
ANXA7	83.3561	82.0625	-0.0225654	0.9333
MSS51	0.450168	0.53001	0.235557	0.5962
PPP3CB	24.6867	21.845	-0.17643	0.51655
USP54	4.62002	3.58342	-0.366563	0.17995
AGAP5	1.31228	1.6185	0.30258	0.3822
BMS1P4	0.800267	1.00207	0.324424	0.4166
LOC100507331	4.76911	5.37822	0.17341	0.87485
NDST2	7.18719	8.91285	0.310459	0.2486
CAMK2G	20.1896	25.4636	0.334827	0.21415
C10orf55	0.462104	0.649591	0.491315	0.88905
AP3M1	17.8928	15.0923	-0.245567	0.36775
COMTD1	16.6253	46.5203	1.48448	5e-05
ZNF503	11.4934	12.8088	0.156333	0.5725
KCNMA1	29.366	35.6199	0.27854	0.34155
DLG5	23.23	29.2148	0.33071	0.24325
POLR3A	9.29082	8.85377	-0.0695148	0.79035
LOC283050	2.23147	1.67974	-0.409755	0.22225
ZCCHC24	10.7182	11.2288	0.0671406	0.7933
ANXA11	109.114	141.422	0.374171	0.1841
MAT1A	1.00989	0.275193	-1.87568	5e-05
WAPAL	15.5105	13.4559	-0.205002	0.44455
GLUD1	70.0298	46.1746	-0.60087	0.02725
LOC728190	15.602	17.0777	0.130378	0.7246
ATAD1	16.2266	14.1328	-0.199311	0.46525
KLLN	0.515437	0.342497	-0.589702	0.14535
ACTA2	52.9386	138.973	1.39241	0.0007
LIPA	32.4566	25.5215	-0.346797	0.20495
SLC16A12	0.448532	0.485684	0.114805	0.7585
PANK1	0.957181	0.928258	-0.0442647	0.8835
HTR7	0.760696	0.11396	-2.73879	0.00025
ANKRD1	423.374	718.677	0.763411	0.0266
PPP1R3C	6.9768	11.1628	0.678056	0.0126
FGFBP3	1.09986	1.25168	0.186539	0.59655
IDE	10.4316	9.94091	-0.0695124	0.80175
MYOF	140.077	169.362	0.273887	0.43685
FRA10AC1	9.27884	8.55209	-0.117668	0.68605
LOC100128054	0.18591	1.01423	2.44771	0.52255
NOC3L	13.0654	10.2271	-0.353348	0.18335
PDLIM1	93.6576	120.78	0.366919	0.16695
ALDH18A1	51.9902	50.929	-0.0297523	0.9131
TCTN3	30.1578	30.2285	0.00337703	0.9899
TM9SF3	55.9521	45.7826	-0.289393	0.31955
ARHGAP19,SLIT1	6.2256	4.84039	-0.363089	0.17945
FRAT2	3.98711	4.14109	0.0546664	0.85145
RRP12	20.4839	23.193	0.1792	0.5
EXOSC1	39.0229	32.9687	-0.243223	0.37035
MMS19	31.4937	33.3163	0.0811614	0.75415
MORN4	7.18913	8.86626	0.302507	0.26625
AVPI1	22.4001	19.6814	-0.186677	0.4848
PYROXD2	6.64774	17.7068	1.41337	5e-05
HPS1	27.0183	42.6993	0.660273	0.02185
GOT1	54.327	56.7113	0.0619673	0.8189
SLC25A28	18.5045	31.097	0.748901	0.0082
COX15	10.5616	7.74864	-0.446819	0.2444
DNMBP	19.5208	17.2108	-0.181698	0.5164
ERLIN1	51.5788	43.5141	-0.245293	0.37185
CHUK	10.2616	9.32996	-0.137315	0.6144
CWF19L1	13.7423	8.03199	-0.774791	0.0044
BLOC1S2	26.5901	20.2363	-0.393939	0.1389
SEC31B	1.41425	3.61365	1.35342	5e-05
NDUFB8	291.562	399.826	0.455571	0.12925
MRPL43	118.321	166.558	0.493315	0.07985
PDZD7	0.929391	2.11418	1.18574	0.65665
POLL	11.54	16.4639	0.512665	0.06675
FBXW4	18.6383	28.7487	0.625221	0.022
NPM3	51.6136	55.7187	0.110412	0.67435
MGEA5	19.4742	26.4183	0.439976	0.10465
C10orf76	9.36745	9.49455	0.0194422	0.9408
LDB1	36.2682	36.15	-0.00470772	0.98515
CUEDC2	124.364	138.224	0.152434	0.5725
C10orf95	0.45868	0.771894	0.750915	0.56295
ACTR1A	107.681	134.631	0.322256	0.25635
ARL3	18.7873	16.0194	-0.22994	0.3815
NT5C2	35.1181	34.0184	-0.0458981	0.8632
PCGF6	10.9949	8.88702	-0.307062	0.25235
USMG5	648.72	710.249	0.13073	0.6791
CALHM2	11.4256	10.6418	-0.102531	0.70975
SH3PXD2A	1.71168	2.18327	0.351071	0.1915
OBFC1	3.36564	3.60763	0.100171	0.7106
COL17A1	0.462832	0.693637	0.583694	0.33325
ITPRIP	16.9096	19.5373	0.208391	0.42845
XPNPEP1	37.7737	36.3831	-0.0541114	0.83925
SMNDC1	20.6664	15.9533	-0.373427	0.1692
LOC282997	1.11903	0.893507	-0.3247	0.4316
BBIP1	16.4638	14.5483	-0.178445	0.7458
GPAM	4.15334	3.7526	-0.146382	0.5928
ZDHHC6	28.4754	19.6679	-0.533877	0.0408
DCLRE1A	6.07692	4.0853	-0.5729	0.0323
C10orf118	2.93144	3.21443	0.132952	0.662
ABLIM1	9.64669	6.35074	-0.603109	0.0229
GFRA1	0.446412	2.53344	2.50465	5e-05
HSPA12A	4.09523	3.52679	-0.21559	0.42055
KIAA1598	7.13969	7.33214	0.0383729	0.8832
PDZD8	15.2787	13.6185	-0.165954	0.5577
RAB11FIP2	3.08323	3.20585	0.0562662	0.83755
FAM204A	17.085	15.1932	-0.169309	0.53595
C10orf46	12.9098	10.4487	-0.305146	0.2468
EIF3A	118.25	120.219	0.0238264	0.9394
SFXN4	15.9104	13.7492	-0.21062	0.43955
PRDX3	162.687	118.776	-0.45385	0.1055
RGS10	52.6806	61.333	0.219393	0.4426
TIAL1	34.1999	21.7391	-0.653703	0.0146
MCMBP	35.2159	23.5085	-0.583046	0.0317
ATE1	7.68959	6.68085	-0.202875	0.49075
NSMCE4A	28.2242	22.5977	-0.320756	0.2312
CUZD1,FAM24B	2.65504	5.9701	1.16902	0.0059
C10orf88	5.69936	5.38612	-0.0815535	0.76625
IKZF5	5.13884	4.22085	-0.283911	0.36605
CHST15	4.4875	11.7059	1.38325	5e-05
OAT	92.9422	77.2525	-0.266751	0.3293
FAM53B	6.19919	7.87124	0.344511	0.19125
METTL10	10.0563	8.77208	-0.197111	0.48015
CTBP2	35.5174	30.1556	-0.2361	0.37075
UROS	65.6878	62.8475	-0.0637695	0.81375
DHX32	18.2242	17.5787	-0.0520266	0.92135
ADAM12	9.95942	12.2392	0.297371	0.29735
MKI67	45.1572	44.9899	-0.00535446	0.9872
LOC387723	0.274884	0.760883	1.46885	0.00345
BNIP3	49.1469	40.8754	-0.265865	0.31185
STK32C	2.53343	3.23677	0.353463	0.2721
ADAM8	0.873741	1.9381	1.14937	0.00135
TUBGCP2	40.834	43.7245	0.0986691	0.76085
C10orf125	0.390203	0.518046	0.408856	0.58835
ECHS1	170.239	152.613	-0.157683	0.5733
SPRN	2.37396	3.44299	0.536367	0.5062
RIC8A	59.147	78.3673	0.405946	0.15105
PSMD13	89.925	106.847	0.248747	0.37645
