GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
WBP11	40.8416	47.5718	0.220068	0.0103
ARHGDIB	1.15909	2.72273	1.23206	5e-05
EPS8	18.8324	12.6975	-0.568676	5e-05
RECQL	11.2811	12.7555	0.177207	0.071
LDHB	941.499	1190.38	0.338389	5e-05
ABCC9	0.821164	0.689025	-0.253112	0.0132
KIAA0528	9.49945	11.0363	0.216341	0.01485
KRAS	15.1431	16.8147	0.151064	0.0816
ITPR2	2.02414	1.61694	-0.324043	0.00065
ASUN	15.0775	19.6373	0.381194	5e-05
TM7SF3	17.4141	18.2248	0.0656507	0.446
ERGIC2	21.2511	25.0123	0.235101	0.00865
TMTC1	0.535314	0.457169	-0.227657	0.0693
IPO8	12.1904	14.3523	0.23554	0.0057
CAPRIN2	5.43527	4.99572	-0.121661	0.2101
LOC100506660	0.755767	0.667423	-0.179339	0.7945
FAM60A	90.6858	94.1496	0.0540772	0.52025
DENND5B	18.4647	10.9322	-0.756187	5e-05
AMN1	8.4019	8.42799	0.00447302	0.96285
YARS2	19.8049	22.4959	0.183805	0.0418
PKP2	8.62261	9.79762	0.184307	0.04135
CPNE8	4.68608	4.69606	0.00307046	0.9719
KIF21A	9.23825	9.56763	0.0505413	0.5615
SLC2A13	1.68005	1.61877	-0.0536021	0.5709
GXYLT1	3.08399	2.761	-0.159604	0.0978
YAF2	2.43545	2.57353	0.0795648	0.41295
ZCRB1	24.5812	26.7492	0.121937	0.16715
PRICKLE1	0.862328	0.816676	-0.078473	0.5575
PUS7L	4.28589	5.05149	0.237113	0.01615
TWF1	51.4231	50.546	-0.0248187	0.768
PLEKHA8P1	0.938292	1.04345	0.153251	0.83355
LOC400027	2.22648	2.02019	-0.140271	0.2562
SCAF11	17.2178	15.921	-0.112972	0.17535
SLC38A1	42.986	49.948	0.21656	0.00935
SLC38A2	259.704	264.747	0.0277506	0.7439
RPAP3	12.0232	12.4858	0.0544669	0.5411
HDAC7	15.1481	13.7669	-0.137932	0.17695
VDR	3.5906	4.78871	0.415412	0.0001
SENP1	4.38836	3.82077	-0.199821	0.0413
ASB8	5.84841	5.8223	-0.00645565	0.9439
ZNF641	3.61761	3.5191	-0.0398301	0.7008
KANSL2	15.2035	13.8733	-0.132092	0.14535
CCNT1	16.9567	17.3432	0.032513	0.72215
ADCY6	8.07584	7.92706	-0.0268262	0.806
DDX23	47.8692	49.2135	0.0399579	0.62605
RND1	0.913812	0.650181	-0.491057	0.0301
FKBP11	4.58747	4.73713	0.0463146	0.78915
ARF3	73.0753	74.8098	0.0338431	0.68435
WNT10B	3.98308	5.4934	0.463816	5e-05
DDN	4.75327	6.33643	0.41475	5e-05
PRKAG1	23.4842	21.5143	-0.126393	0.16485
MLL2	11.1398	10.7233	-0.0549738	0.5051
RHEBL1	1.85269	1.6523	-0.165139	0.40095
LMBR1L	7.03736	7.65866	0.122058	0.2025
TUBA1B	755.169	738.057	-0.0330679	0.69605
TUBA1A	82.2477	68.7631	-0.258339	0.0019
C1QL4	4.17113	3.49367	-0.255696	0.01205
MCRS1	51.0192	47.7544	-0.0954062	0.26705
FMNL3	1.05013	0.893254	-0.233431	0.14685
NCKAP5L	6.14488	6.10822	-0.00863395	0.9259
BCDIN3D	3.27518	3.28254	0.00323602	0.9737
RACGAP1	43.0799	40.9207	-0.0741848	0.37975
CERS5	15.6574	17.2034	0.13585	0.1445
LIMA1	35.4866	34.4875	-0.041201	0.62475
SLC11A2	15.578	16.6216	0.0935545	0.3125
CSRNP2	9.52728	7.38076	-0.368295	5e-05
TFCP2	15.6602	16.5463	0.0794055	0.3645
POU6F1	0.492586	0.325251	-0.598822	0.00235
SMAGP	20.1067	22.7521	0.178325	0.5066
GALNT6	4.3669	6.0604	0.472804	5e-05
KRT80	4.52665	7.82776	0.790155	5e-05
KRT81	0.406704	0.579598	0.511073	0.0764
KRT5	1.39738	1.33532	-0.0655454	0.6629
KRT4	0.143465	0.950766	2.72839	5e-05
KRT8	1586.64	2361.58	0.573779	5e-05
LOC283335	0.97017	1.51886	0.646676	0.1616
SPRYD3	20.943	20.568	-0.0260701	0.8131
CSAD	2.49436	2.63199	0.0774878	0.8151
ITGB7	0.279614	0.698607	1.32104	5e-05
RARG	32.3156	34.9731	0.114017	0.1828
AAAS	40.2369	41.0129	0.0275567	0.751
MAP3K12	10.3761	6.9375	-0.580779	0.1041
NPFF	0.907825	0.913842	0.0095301	0.9454
ATF7	8.38847	7.66669	-0.129805	0.51275
ATP5G2	253.935	253.613	-0.00183452	0.98115
CALCOCO1	11.3366	9.11364	-0.314887	0.00055
SMUG1	21.2225	21.9839	0.0508521	0.69725
CBX5	23.2411	24.6135	0.0827688	0.33635
NFE2	0.848278	0.615309	-0.463225	0.06855
ZNF385A	40.4781	36.6486	-0.143385	0.09775
ITGA5	18.2469	17.1391	-0.0903609	0.28635
GTSF1	166.115	198.87	0.259643	0.0021
PPP1R1A	0.814637	1.07988	0.406643	0.04165
ITGA7	5.37243	4.14414	-0.374503	0.00655
CD63	264.234	249.664	-0.08183	0.32295
SARNP	78.0072	87.3621	0.1634	0.07945
DNAJC14	24.8695	24.3579	-0.0299881	0.754
MMP19	0.532463	0.607418	0.190007	0.7767
WIBG	23.7603	33.1966	0.48248	5e-05
PMEL	2.82635	3.13294	0.148577	0.15665
SMARCC2	26.4814	22.3733	-0.243201	0.0044
RNF41	10.6026	10.7839	0.0244581	0.78005
ANKRD52	14.6037	13.7065	-0.0914741	0.27915
CS	98.4031	104.884	0.0920202	0.2761
CNPY2,PAN2	79.2252	88.9596	0.167191	0.0828
STAT2	11.6822	12.8354	0.135813	0.12235
TIMELESS	30.155	26.5573	-0.183292	0.03035
BAZ2A	22.419	23.3078	0.056089	0.5496
ATP5B	610.102	635.699	0.0592925	0.47845
PTGES3	296.457	335.258	0.17745	0.03255
NACA	595.578	721.669	0.277048	0.001
PRIM1	30.0998	31.6427	0.0721207	0.42205
ZBTB39	6.94741	6.46853	-0.103037	0.2459
TMEM194A	7.51255	7.65077	0.0263024	0.77435
STAT6	26.3764	26.4352	0.00321422	0.9779
NDUFA4L2	0.258975	0.4642	0.841932	0.76345
STAC3	0.991221	0.856312	-0.21107	0.3073
R3HDM2	10.7831	9.75395	-0.144719	0.11125
DDIT3	7.91354	8.43203	0.0915559	0.84905
DCTN2	62.9118	61.7299	-0.0273597	0.74365
B4GALNT1	8.65462	7.34772	-0.236174	0.01905
AGAP2	6.83905	7.04044	0.0418685	0.70075
CDK4	120.953	134.56	0.153806	0.0684
CYP27B1	6.74471	6.69711	-0.0102179	0.90675
METTL1	22.575	25.3682	0.168292	0.07055
CTDSP2	26.3556	24.1702	-0.124882	0.13925
LOC100506844	5.46084	3.17359	-0.783005	5e-05
LRIG3	2.27194	2.033	-0.16032	0.1065
PPM1H	4.13856	4.43424	0.0995569	0.2916
C12orf66	5.01999	5.90163	0.233428	0.0115
GNS	27.0452	23.5792	-0.197858	0.0185
LLPH	60.3891	73.1725	0.277013	0.0013
TMBIM4	11.6595	14.2394	0.28839	0.0032
MDM1	3.57863	3.54034	-0.0155184	0.8736
ZFC3H1	7.07079	7.92284	0.164146	0.06505
CAPS2	0.933582	0.757607	-0.301326	0.11745
KRR1	55.0046	53.9611	-0.0276335	0.7404
PHLDA1	103.547	90.5238	-0.193923	0.01975
NAP1L1	126.164	142.279	0.17343	0.0413
BBS10	10.5498	10.5239	-0.00355174	0.97215
OSBPL8	38.4119	28.9765	-0.406671	5e-05
CSRP2	45.0333	35.9107	-0.326576	0.00075
E2F7	6.81062	4.86697	-0.484763	5e-05
PAWR	18.9739	19.0094	0.00269748	0.97595
PPP1R12A	15.4281	14.2802	-0.11155	0.1908
LIN7A	0.874971	0.801935	-0.12575	0.63605
CCDC59	24.3822	29.4652	0.273187	0.0044
CEP290	3.30938	4.41748	0.416664	0.00055
KITLG	239.985	226.684	-0.0822644	0.3322
LOC728084	2.76543	2.148	-0.364512	0.00065
DUSP6	186.835	177.147	-0.076819	0.35775
GALNT4,POC1B,POC1B-GALNT4	10.2494	10.3306	0.0113763	0.90115
ATP2B1	13.9642	13.2829	-0.0721609	0.4053
BTG1,LOC256021	7.6829	8.29124	0.109936	0.23425
EEA1	3.14297	3.97347	0.33827	0.00025
UBE2N	56.4719	60.7203	0.104645	0.2113
CCDC41	5.44736	6.18487	0.183186	0.05995
TMCC3	1.95293	1.95642	0.00257512	0.97465
NDUFA12	57.0371	59.3264	0.0567757	0.54645
NR2C1	7.09778	8.71242	0.295705	0.0116
FGD6	2.06947	2.15823	0.0605847	0.53485
NTN4	1.25378	0.695654	-0.849844	5e-05
LTA4H	111.151	128.921	0.21396	0.0096
CDK17	5.95631	5.79896	-0.0386264	0.68255
LOC100128191	1.97504	1.3503	-0.548597	0.4236
IKBIP	16.4208	14.2405	-0.205516	0.0591
ANKS1B	1.53093	1.37477	-0.155213	0.6397
UHRF1BP1L	8.05597	7.26959	-0.148185	0.14625
GOLGA2P5	3.87524	3.33016	-0.218695	0.02865
DEPDC4	0.543987	0.932726	0.777882	0.012
ARL1	25.118	25.4572	0.0193536	0.82235
GNPTAB	16.486	16.7599	0.0237722	0.7779
CCDC53	7.13225	6.23568	-0.193812	0.0762
NUP37	43.412	50.483	0.217703	0.01275
PMCH	2.21548	2.86689	0.371867	0.41205
PAH	0.838551	0.86473	0.0443526	0.79575
NT5DC3	6.39115	5.32338	-0.263734	0.0044
C12orf73	4.56906	5.31246	0.217482	0.0275
GLT8D2	3.11107	2.38551	-0.383115	0.0009
NFYB	8.15268	8.52844	0.0650083	0.47755
SLC41A2	2.2705	2.19448	-0.0491296	0.6218
APPL2	10.2887	8.65505	-0.249443	0.0068
NUAK1	4.52251	3.45101	-0.390102	0.00015
CKAP4	31.3708	28.0403	-0.161922	0.0573
MTERFD3	3.22515	3.48836	0.113182	0.2809
CRY1	11.1755	7.41147	-0.592503	5e-05
PRDM4	14.0454	14.3025	0.0261675	0.7588
SART3	30.5225	30.8832	0.0169467	0.84025
CORO1C	35.1321	35.1861	0.00221618	0.979
SSH1	13.5587	13.2657	-0.0315163	0.719
ALKBH2	29.6265	36.4105	0.297464	0.00165
FOXN4	0.251459	0.548167	1.12429	5e-05
KCTD10	18.587	18.1423	-0.0349422	0.6829
MMAB	4.9101	5.32492	0.117007	0.2248
MGC14436	2.64057	3.81908	0.532376	0.0077
GLTP	19.4063	19.5988	0.0142437	0.8715
GIT2	8.7983	7.80884	-0.172117	0.0937
C12orf76	2.28077	2.23089	-0.031902	0.78945
ANAPC7	27.6329	26.198	-0.0769282	0.38215
ARPC3	144.245	167.446	0.215174	0.00965
GPN3	23.6214	25.2813	0.0979753	0.33965
VPS29	56.3031	58.8809	0.0645846	0.4656
PPTC7	13.6031	14.3541	0.0775281	0.38015
PPP1CC	129.805	137.997	0.0882918	0.29715
MYL2	1.22634	1.99838	0.70447	0.00835
FAM109A	7.05098	7.07516	0.0049381	0.95905
ATXN2	12.2521	13.1716	0.104395	0.23735
BRAP	7.76507	7.62172	-0.0268818	0.76425
C12orf47	8.32647	8.98997	0.110612	0.48905
TMEM116	2.30016	3.52197	0.614649	5e-05
NAA25	13.1967	15.15	0.199138	0.01945
C12orf51	4.67295	4.30528	-0.118229	0.17185
RPL6	1418.21	1714.23	0.273493	0.00135
RASAL1	4.27269	5.06037	0.244098	0.0151
DDX54	41.5249	49.6832	0.258783	0.0021
IQCD	2.53397	2.74782	0.116888	0.391
SLC24A6	10.8832	12.3947	0.187617	0.0409
LHX5	1.01483	1.31701	0.376034	0.06025
RBM19	8.16539	9.98844	0.290737	0.0014
TBX3	2.35112	4.29299	0.868634	5e-05
MED13L	24.2976	28.5755	0.233963	0.0045
C12orf49	16.9659	16.4584	-0.0438117	0.6223
HRK	1.1425	1.52845	0.419868	0.2309
TESC	46.1485	34.4877	-0.420201	5e-05
FBXO21	19.3658	19.474	0.00803483	0.9256
KSR2	0.986588	1.37925	0.483362	5e-05
WSB2	30.952	32.8424	0.0855252	0.3169
VSIG10	9.06003	9.03717	-0.00364622	0.9654
TAOK3	4.23898	4.20784	-0.010637	0.91345
CIT	7.43444	6.83176	-0.121966	0.2605
RAB35	26.1563	27.8684	0.0914743	0.2816
GCN1L1	51.7072	55.6763	0.1067	0.20025
RPLP0	3085.58	3456.14	0.163621	0.06205
PXN	83.7463	90.1405	0.106149	0.20395
MSI1	11.2484	12.0683	0.101494	0.2737
TRIAP1	41.613	45.7405	0.136438	0.1265
SRSF9	218.726	229.628	0.0701759	0.4513
LOC100506668	4.61609	4.3655	-0.0805249	0.8215
COQ5	21.4992	25.0746	0.221941	0.01595
POP5	32.2797	41.8749	0.375459	0.00015
SPPL3	16.1565	16.8141	0.0575592	0.5131
C12orf43	8.28457	8.72229	0.0742797	0.4599
OASL	1.59679	2.84965	0.835613	5e-05
CAMKK2	17.1165	18.1224	0.0823836	0.3496
ANAPC5	49.3448	54.1348	0.133659	0.1148
KDM2B	12.924	12.6108	-0.0353958	0.683
RHOF	46.1536	56.3213	0.287237	0.00485
LOC338799	1.49005	1.27798	-0.221489	0.25605
HPD	1.1562	3.33557	1.52854	5e-05
DIABLO	25.0781	27.4153	0.128557	0.15135
VPS33A	11.9197	12.2687	0.0416373	0.64945
CLIP1	10.6737	10.4897	-0.025084	0.7707
ZCCHC8	6.13256	6.55132	0.0952944	0.3095
RSRC2	29.7204	30.0493	0.01588	0.8555
VPS37B	33.7935	37.885	0.164883	0.0509
ABCB9	3.57284	3.83757	0.10312	0.28415
PITPNM2	4.1958	3.86386	-0.118902	0.20785
MPHOSPH9	6.73367	5.92858	-0.183706	0.0537
CDK2AP1	165.461	131.752	-0.328667	0.00015
SBNO1	9.66539	10.4399	0.111214	0.19
RILPL2	12.5433	11.9242	-0.073021	0.4613
RILPL1	4.65336	4.82574	0.0524748	0.56765
EIF2B1	21.1046	24.9161	0.239521	0.00825
CCDC92	9.17536	4.94592	-0.891527	5e-05
NCOR2	23.7121	26.611	0.166398	0.04675
SCARB1	56.7556	66.3884	0.226169	0.00815
UBC	395.704	477.692	0.271659	0.0011
DHX37	23.4595	25.4472	0.117331	0.16205
LOC387895	0.506847	0.923259	0.865185	0.13
SLC15A4	11.8934	13.9408	0.229154	0.01315
STX2	10.6477	10.1522	-0.0687575	0.45285
DDX51	11.1343	11.759	0.0787571	0.36225
GALNT9	1.80946	1.89725	0.0683491	0.6573
POLE	28.0076	27.0336	-0.0510643	0.5355
ANKLE2	23.3006	20.3816	-0.193097	0.0237
GOLGA3	13.3393	13.4472	0.0116219	0.9011
MPHOSPH8	16.2403	19.1106	0.234795	0.00575
ZMYM2	3.38301	3.36685	-0.00690998	0.939
IFT88	3.92439	3.9196	-0.00176205	0.98405
SAP18	66.7502	69.1883	0.0517557	0.53735
MRP63	17.0954	18.1151	0.0835839	0.4857
FGF9	1.19255	0.106832	-3.48063	5e-05
TNFRSF19	0.788547	0.633455	-0.315956	0.04685
SPATA13	5.78579	5.03342	-0.200975	0.02785
NUPL1	27.5499	27.6792	0.00675816	0.9346
CDK8	12.8983	14.2331	0.142071	0.13825
WASF3	2.62697	2.48082	-0.0825799	0.37555
RPL21	1566.19	1918.11	0.292421	0.00045
RASL11A	2.07339	2.23933	0.111076	0.50345
GTF3A	59.0947	72.9427	0.303736	0.001
POLR1D	98.8004	115.658	0.227273	0.0149
PDX1	0.943727	0.957351	0.0206788	0.91735
PAN3	9.64153	9.4669	-0.0263703	0.76765
POMP	80.4338	93.9212	0.223648	0.00815
USPL1	8.61578	8.78957	0.0288113	0.75425
B3GALTL	2.93112	2.48934	-0.235693	0.0127
BRCA2	2.28512	2.16902	-0.075228	0.42065
PDS5B	5.39012	5.05793	-0.09177	0.306
RFC3	19.3279	20.8623	0.110216	0.2332
NBEA	1.41402	1.03003	-0.457113	0.00135
RFXAP	1.38231	1.45059	0.0695577	0.59045
EXOSC8	24.8251	28.2453	0.186206	0.1427
UFM1	14.1201	16.0333	0.183322	0.04215
NHLRC3	2.19623	2.18856	-0.00504743	0.9626
COG6	6.22799	6.48458	0.0582456	0.5473
SLC25A15	8.27209	9.45165	0.192314	0.07265
WBP4	13.7674	14.5266	0.0774468	0.3923
NAA16	5.45769	5.12022	-0.0920867	0.3616
C13orf15	3.48104	2.24798	-0.630888	0.00045
DGKH	1.30753	1.2419	-0.0742897	0.4925
AKAP11	7.79051	7.91833	0.0234792	0.788
DNAJC15	5.73171	5.90212	0.0422669	0.66405
LACC1	0.811639	0.850715	0.067837	0.6181
TSC22D1-AS1	0.592159	0.401757	-0.559662	0.6289
KIAA1704	10.703	10.6176	-0.0115578	0.9056
GTF2F2	48.0566	44.996	-0.0949392	0.2691
TPT1-AS1	3.94616	3.47528	-0.18332	0.1562
COG3	7.17586	6.43436	-0.157355	0.0846
LRCH1	6.00595	6.55645	0.126524	0.1731
NUDT15	26.5865	28.5775	0.104181	0.23515
ITM2B	67.4466	62.5987	-0.107613	0.20025
RB1	14.7682	12.6492	-0.223449	0.0097
FNDC3A	15.0133	13.2045	-0.185205	0.03115
CDADC1	1.94647	1.72	-0.178457	0.12985
SETDB2	1.40039	1.62072	0.210811	0.0341
PHF11	3.34822	3.95177	0.239104	0.03205
KCNRG,TRIM13	6.66559	5.5337	-0.268486	0.0137
DLEU1	14.31	16.2788	0.185969	0.3311
RNASEH2B	16.278	16.8038	0.045869	0.6252
FAM124A	1.80169	1.34196	-0.425006	5e-05
WDFY2	3.75277	3.12694	-0.263204	0.00615
ALG11,UTP14C	8.60363	8.41425	-0.0321109	0.75805
CKAP2	30.8456	27.7013	-0.155113	0.06985
HNRNPA1L2	3.74605	4.05637	0.114818	0.25325
SUGT1	45.6282	48.1368	0.0772145	0.3649
TDRD3	5.13601	4.74922	-0.112959	0.21345
BORA	7.58248	6.73034	-0.171991	0.48775
PIBF1	6.44631	7.37514	0.194197	0.39265
KLF5	44.6224	59.6291	0.418248	5e-05
UCHL3	17.795	22.1116	0.313327	0.0011
LMO7	1.13125	1.49532	0.402537	5e-05
CLN5	9.21878	8.31462	-0.148927	0.1209
RBM26-AS1	0.666725	1.00809	0.596459	0.00205
NDFIP2	11.4321	12.2633	0.10126	0.25195
MIR17,MIR17HG,MIR18A,MIR19A,MIR19B1,MIR20A,MIR92A1	1.06325	1.76463	0.730889	0.14605
GPR180	3.42229	3.10774	-0.139096	0.1369
DNAJC3	14.3856	13.2461	-0.119061	0.16375
MBNL2	29.2355	23.5809	-0.310103	0.00025
RAP2A	13.9073	12.0322	-0.208936	0.0172
IPO5	68.0348	74.6021	0.132945	0.1113
FARP1	8.95562	9.08879	0.0212941	0.82055
UBAC2	24.8952	27.5435	0.145848	0.10135
TM9SF2	84.728	88.6486	0.0652598	0.434
CLYBL	1.59665	1.8992	0.250347	0.00965
ZIC2	14.0957	12.036	-0.227896	0.01515
PCCA	6.89648	6.55934	-0.072309	0.5281
ITGBL1	0.442721	0.803939	0.860688	0.0003
TPP2	11.7791	3.37011	-1.80536	5e-05
BIVM,BIVM-ERCC5,ERCC5	11.0002	11.4954	0.0635308	0.5118
LINC00460	1.53589	0.767321	-1.00117	0.00265
ABHD13	3.07067	2.74622	-0.161106	0.10655
CARKD	17.5445	17.1885	-0.0295709	0.7415
ING1	16.1546	18.2247	0.173948	0.08505
ARHGEF7	15.6916	16.837	0.10164	0.2426
ATP11A	18.2566	17.3091	-0.0768848	0.3613
MCF2L	3.29964	3.02545	-0.125161	0.1955
F10	5.02612	5.05863	0.00930201	0.9284
CUL4A	27.269	29.5307	0.114958	0.1783
LAMP1	108.115	96.1668	-0.168955	0.04285
TMCO3	23.9327	17.6703	-0.437653	5e-05
TFDP1	98.9381	96.3169	-0.038736	0.6501
FAM70B	4.05286	2.78209	-0.542771	0.0015
FLJ41484	1.98268	3.11002	0.649471	0.0053
CDC16	25.4565	26.0298	0.0321309	0.7175
UPF3A	13.1354	13.6498	0.0554193	0.5532
CHAMP1	15.8203	13.5302	-0.225594	0.01045
PSPC1	39.7345	42.5608	0.0991356	0.25295
ZMYM5	4.31262	4.74508	0.137866	0.30745
GJA3	4.07351	2.22152	-0.874724	5e-05
GJB2	11.8253	13.5232	0.193559	0.0384
CRYL1	16.7805	16.7841	0.000310493	0.9966
N6AMT2	10.3296	10.2183	-0.0156309	0.8712
XPO4	7.73185	8.45373	0.128774	0.12955
LATS2	3.91931	3.79919	-0.0449093	0.6429
SKA3	14.5271	14.8412	0.0308635	0.8086
ZDHHC20	37.8698	32.698	-0.211846	0.011
EFHA1	28.4871	25.8771	-0.138635	0.11415
SACS	8.49366	8.79146	0.0497175	0.54985
MIPEP	12.275	14.1084	0.200835	0.0298
PARP4	34.6015	31.8916	-0.117657	0.1604
CENPJ	5.27961	5.42277	0.0385994	0.6765
MTMR6	6.38341	6.13649	-0.056913	0.5272
RNF6	17.2549	14.752	-0.226093	0.00955
USP12	12.485	11.7566	-0.0867332	0.31355
MTIF3	16.0107	18.8563	0.23601	0.26605
LNX2	6.55176	5.93648	-0.142274	0.1255
CDX2	7.17952	7.25504	0.0150961	0.88225
SLC46A3	1.048	1.44318	0.461603	0.00165
SLC7A1	19.9518	24.0354	0.268642	0.00165
UBL3	5.85684	6.01656	0.0388162	0.685
KATNAL1	3.04088	2.86924	-0.0838179	0.3912
HMGB1	213.791	222.072	0.0548285	0.517
HSPH1	53.8417	53.2189	-0.0167849	0.83935
N4BP2L2	19.1332	21.0402	0.13707	0.1225
STARD13	0.548446	0.651131	0.247599	0.10495
DCLK1	0.584838	1.29134	1.14276	5e-05
SMAD9	0.577254	0.453593	-0.347806	0.0311
ALG5	20.6681	22.3837	0.115045	0.2307
FAM48A	13.3778	13.5998	0.0237485	0.84535
PROSER1	18.0931	18.2585	0.0131286	0.8764
LHFP	0.696719	0.922001	0.404192	0.041
FOXO1	2.91748	2.98445	0.0327421	0.74205
MRPS31	17.3232	20.0056	0.207701	0.032
LOC100616668,SUGT1P3	0.590977	0.560828	-0.0755437	0.85585
ELF1	11.1916	14.0907	0.332334	0.00025
KBTBD6	7.23613	6.55069	-0.14357	0.1123
KBTBD7	4.59597	3.97618	-0.208986	0.02435
MTRF1	3.0602	3.20404	0.0662654	0.4934
KIAA0564	7.41292	9.1388	0.301961	0.00195
ENOX1	3.27592	2.49183	-0.394692	0.00015
CCDC122	1.02346	1.54385	0.593084	0.0014
TSC22D1	80.2306	47.7885	-0.74749	5e-05
NUFIP1	7.34456	8.22647	0.163596	0.08105
TPT1	2664.47	2805.59	0.0744554	0.3814
SLC25A30	9.67686	9.65515	-0.00323931	0.97225
ZC3H13	17.9239	17.7751	-0.012025	0.88145
LCP1	0.299388	0.481693	0.686095	0.00205
ESD	86.3124	96.8513	0.166203	0.04785
SUCLA2	21.9925	21.2175	-0.0517527	0.5625
MED4	22.7724	21.5821	-0.0774482	0.37905
RCBTB2	1.30677	0.753656	-0.794031	5e-05
CAB39L	2.23159	2.00979	-0.151029	0.12415
RCBTB1	12.5412	10.6845	-0.231157	0.0097
EBPL	44.9288	61.6687	0.456898	5e-05
KPNA3	22.9206	24.1764	0.0769552	0.3634
SPRYD7	7.03569	8.0463	0.193633	0.04525
DLEU2	1.25575	1.02431	-0.293892	0.47315
DLEU7	0.617937	0.339729	-0.863075	0.0592
GUCY1B2	0.534947	0.348895	-0.616604	0.0078
INTS6	6.52103	5.989	-0.122785	0.21945
DHRS12	1.2611	1.54393	0.29193	0.1301
ATP7B	2.98025	3.1276	0.0696241	0.47875
NEK5	0.642986	0.755719	0.233061	0.17865
NEK3	1.91566	2.23543	0.22271	0.0528
THSD1P1	2.10831	1.79473	-0.23232	0.01655
VPS36	13.7801	13.7854	0.000548239	0.9958
DIAPH3	7.25848	6.52675	-0.153302	0.109
MZT1	14.0713	14.6828	0.0613654	0.5004
DIS3	13.0455	15.441	0.243221	0.01775
KLF12	1.93842	1.20899	-0.681086	5e-05
TBC1D4	8.78964	8.49865	-0.0485696	0.5794
COMMD6	22.8683	26.2021	0.196334	0.031
KCTD12	0.519754	1.08373	1.06011	5e-05
FBXL3	10.8575	8.36731	-0.37586	5e-05
MYCBP2	8.22707	8.52075	0.0506018	0.54355
RNF219	9.57007	9.24751	-0.0494651	0.58875
RBM26	22.5976	21.4033	-0.0783323	0.35785
SPRY2	5.35402	4.11097	-0.381143	5e-05
TGDS	10.7706	11.7818	0.129459	0.18435
ABCC4	15.0005	23.4332	0.643548	5e-05
UGGT2	4.76104	4.57488	-0.0575435	0.5534
STK24	33.8431	31.8072	-0.0895074	0.2852
SLC15A1	1.20868	1.21197	0.00392494	0.9803
DOCK9	10.3811	8.10479	-0.357107	5e-05
UBAC2-AS1	1.276	1.81702	0.509947	0.3008
ZIC5	3.93177	3.76064	-0.0642018	0.5123
A2LD1	2.14837	2.19921	0.0337417	0.8762
TMTC4	7.88728	8.34341	0.0811092	0.38985
TEX30	17.5612	17.1928	-0.0305934	0.7552
KDELC1	3.888	3.25246	-0.257495	0.32275
EFNB2	10.4481	6.43074	-0.700184	5e-05
ARGLU1	42.743	42.6178	-0.00423065	0.9594
LIG4	3.53858	3.80072	0.103103	0.2936
IRS2	6.64566	6.24965	-0.0886353	0.3336
RAB20	11.8333	11.8847	0.00626132	0.9518
CARS2	23.4603	24.768	0.0782558	0.38605
LINC00346	1.91462	2.08216	0.121021	0.1825
ANKRD10	34.7902	29.1789	-0.253756	0.00275
TUBGCP3	12.7706	11.2309	-0.185353	0.0358
PCID2	37.3138	43.7659	0.230099	0.0092
GRTP1	14.8497	14.4662	-0.0377423	0.708
ADPRHL1	6.67807	7.39454	0.147028	0.11625
DCUN1D2	5.90049	4.85521	-0.281302	0.0037
GAS6	15.9759	11.576	-0.464762	5e-05
RASA3	6.63506	7.06343	0.0902601	0.32755
PARP2	25.6046	28.3456	0.146722	0.0949
APEX1	218.08	236.838	0.119045	0.1526
PNP	30.0116	35.9127	0.258973	0.0023
ANG,RNASE4	8.68576	8.0821	-0.103921	0.39675
METTL17	35.6118	33.6059	-0.0836404	0.344
ARHGEF40	3.07844	2.23075	-0.46467	5e-05
C14orf176	0.720993	0.685777	-0.0722463	0.896
TOX4	14.2482	13.062	-0.125403	0.2844
ABHD4	5.64062	4.98346	-0.178706	0.0508
OXA1L	96.3636	114.798	0.25254	0.00325
MRPL52	42.5867	44.2256	0.05448	0.54715
MMP14	13.3655	9.40348	-0.507248	5e-05
LRP10	29.096	21.8661	-0.412124	5e-05
C14orf119	16.4331	18.4191	0.164603	0.412
BCL2L2,BCL2L2-PABPN1,PABPN1	83.336	81.4635	-0.0327861	0.7102
NGDN	35.1954	37.1599	0.0783574	0.3843
THTPA	3.68698	3.28507	-0.166518	0.59325
DHRS2	2.69502	2.5593	-0.0745459	0.5581
DHRS4	14.0004	15.1598	0.11478	0.4312
DHRS4L2	12.2286	13.3019	0.121368	0.2154
LRRC16B	0.529789	0.518428	-0.031275	0.84285
PCK2	9.9092	18.7661	0.921292	5e-05
DCAF11	18.2337	17.7299	-0.0404217	0.6387
PSME1	160.864	157.582	-0.0297412	0.7402
RNF31	24.0981	22.6929	-0.0866817	0.30585
IRF9	6.66632	8.23986	0.305729	0.00085
REC8	0.597428	0.770756	0.36751	0.66
TSSK4	0.460276	0.445502	-0.0470677	0.89535
GMPR2	44.9134	46.0302	0.0354346	0.6802
C14orf21	15.2016	15.1594	-0.00400491	0.96785
LTB4R,LTB4R2	4.95866	6.94254	0.485513	0.0013
NFATC4	1.16476	1.24644	0.0977796	0.36015
KHNYN	10.3847	10.4682	0.0115525	0.9147
G2E3	9.38522	9.32064	-0.00996118	0.91495
SCFD1	17.4622	17.9432	0.0391985	0.6625
COCH	3.51044	2.64022	-0.410994	0.00045
AP4S1	1.45967	1.6185	0.149022	0.64225
NUBPL	3.42692	4.18428	0.288069	0.00195
