gene	value_1	value_2	log2(fold_change)	p_value
REP15	0.285869	0.291637	0.0288201	0.9737
MRPS35	26.149	28.3586	0.11703	0.8986
KLHDC5	0.89557	1.11836	0.320503	0.75245
CCDC91	3.32719	4.50665	0.437752	0.64085
FAR2	0.521022	0.478788	-0.121958	0.93165
TSPAN11	0.153076	0.313252	1.03308	0.47415
DDX11	1.018	1.21495	0.255163	0.82935
METTL20	2.13153	0.616901	-1.78878	0.1638
C12orf35	2.85739	1.61491	-0.823244	0.3629
BICD1	0.0713069	0.306851	2.10542	0.1956
FGD4	1.42544	0.630081	-1.1778	0.23605
DNM1L	2.90584	4.24536	0.546929	0.54985
ALG10	0.37167	0.322437	-0.205003	0.88325
ALG10B	0.469726	0.405664	-0.211536	0.84725
LRRK2	0.664812	0.248777	-1.41809	0.2195
PDZRN4	0.246803	0.0309568	-2.99504	0.12285
PPHLN1	10.2498	12.7463	0.314487	0.73495
IRAK4	1.65024	1.36932	-0.269223	0.79345
TMEM117	0.51095	0.964549	0.916672	0.4795
ANO6	9.71827	10.2233	0.0730871	0.9367
ARID2	0.74517	0.69981	-0.0906066	0.92815
FAM113B	1.70816	2.54708	0.576403	0.63405
SLC48A1	5.066	14.8268	1.54929	0.2623
TMEM106C	12.0111	77.6561	2.69273	0.0082
PFKM	2.21577	1.63041	-0.442578	0.6777
C12orf68	0.249812	0.266682	0.0942785	0.95155
CACNB3	0.393626	0.782275	0.99085	0.4796
TUBA1C	41.9846	81.2959	0.953323	0.3218
TROAP	0.255642	5.37473	4.39399	0.0365
DNAJC22	8.50196	6.26733	-0.439943	0.6377
SPATS2	1.15191	3.09267	1.42483	0.16955
PRPF40B	0.65321	1.42635	1.12671	0.62615
TMBIM6	651.236	300.058	-1.11794	0.4642
SMARCD1	6.00753	10.1779	0.760592	0.3933
GPD1	49.2143	3.75368	-3.7127	0.001
COX14	89.0199	43.7264	-1.02562	0.2525
LARP4	8.15342	5.46769	-0.576474	0.5364
DIP2B	2.27085	3.04745	0.424368	0.62915
ATF1	3.75102	3.18343	-0.236698	0.80515
METTL7A	266.491	77.7145	-1.77783	0.1869
LETMD1	16.4607	12.107	-0.443176	0.62215
DAZAP2	83.8472	67.0339	-0.32287	0.76285
SCN8A	0.249128	0.159236	-0.645726	0.60735
ACVRL1	1.93916	2.91547	0.5883	0.53885
ACVR1B	11.4091	7.1872	-0.666686	0.46205
GRASP	7.76612	2.86109	-1.44063	0.1908
NR4A1	24.553	4.18353	-2.55311	0.0103
C12orf44	38.354	20.3945	-0.911199	0.29935
KRT7	56.2381	5.50242	-3.35341	0.0021
KRT86	0.129099	0.410592	1.66923	0.3357
KRT18	1088.56	469.077	-1.21453	0.68125
EIF4B	55.8487	51.7679	-0.109466	0.9193
TENC1	25.1835	8.92113	-1.49718	0.26265
IGFBP6	8.02816	3.20356	-1.32539	0.27395
SOAT2	0.98818	1.57557	0.673023	0.6175
ZNF740	1.87338	2.96063	0.660259	0.65345
MFSD5	9.9948	15.5125	0.634183	0.4838
ESPL1	2.82198	1.12771	-1.32332	0.1821
PFDN5	307.552	169.164	-0.862406	0.3915
C12orf10	29.7109	23.7948	-0.320349	0.7156
SP1	4.64244	4.81744	0.0533814	0.9513
AMHR2	0.494518	0.0201201	-4.61932	0.13795
PRR13	93.2484	92.4173	-0.0129159	0.9891
PCBP2	107.315	85.5333	-0.327291	0.77235
TARBP2	11.6106	6.85451	-0.760322	0.4234
LOC100652999	0.222771	0.221856	-0.00593465	0.88355
LOC400043	0.545572	0.622208	0.189628	0.9022
HNRNPA1	106.305	125.943	0.244559	0.8199
COPZ1	42.4361	64.3362	0.600338	0.53145
NCKAP1L	3.2158	3.77083	0.229704	0.809
PDE1B	1.33956	0.675362	-0.988031	0.4319
METTL7B	292.754	75.0494	-1.96378	0.09135
BLOC1S1	364.802	177.501	-1.03929	0.30285
RDH5	364.802	177.501	-1.03929	0.30285
GDF11	0.312998	0.188741	-0.729747	0.839
ORMDL2	16.0328	22.3216	0.477411	0.76985
TMEM198B	1.9869	0.603672	-1.71868	0.71125
DGKA	1.62086	1.74094	0.103111	0.927
CDK2	5.62959	4.25676	-0.403274	0.6633
RAB5B	16.3011	13.8764	-0.232337	0.80205
SUOX	42.6215	9.2351	-2.20638	0.0233
IKZF4	0.39672	0.539894	0.444557	0.7376
RPS26	302.835	181.003	-0.742519	0.45475
ERBB3	15.7631	21.9148	0.475353	0.65125
PA2G4	27.3876	33.9331	0.30917	0.7422
RPL41	2400.14	1742.36	-0.462073	0.71905
ZC3H10	2.0988	2.11719	0.0125905	0.99215
ESYT1	18.4697	27.5585	0.57734	0.55035
MYL6B	19.4255	19.8866	0.0338402	0.96885
MYL6	627.173	668.651	0.0923891	0.93735
OBFC2B	11.2767	16.7695	0.572498	0.53165
SLC39A5	178.625	12.5581	-3.83024	0.0057
COQ10A	6.92983	4.04224	-0.777665	0.45495
IL23A	0.337576	0.137621	-1.29452	0.49735
SPRYD4	63.6913	11.1768	-2.51059	0.2085
RBMS2	0.720776	0.665269	-0.115613	0.95745
HSD17B6	512.722	161.805	-1.66392	0.1934
GPR182	4.82997	0.0839073	-5.84707	0.0941
NAB2	20.3325	7.68093	-1.40443	0.55735
LRP1	44.2231	32.7528	-0.433184	0.72105
SHMT2	120.82	74.0851	-0.705599	0.52405
INHBC	26.5772	7.06017	-1.91242	0.045
INHBE	21.9136	12.4728	-0.813035	0.36935
GLI1	0.102333	0.297516	1.53969	0.64655
MARS	12.4955	24.5064	0.971752	0.3817
MBD6	10.7253	9.50025	-0.174984	0.8447
PIP4K2C	5.18273	7.12795	0.459774	0.6024
DTX3	2.81282	1.88702	-0.575905	0.6299
ARHGEF25	1.11476	0.999869	-0.156927	0.90075
OS9	154.943	130.985	-0.242331	0.83405
LOC100130776	1.55378	2.11826	0.447101	0.78965
TSPAN31	12.5643	10.4484	-0.266045	0.89915
MARCH9	1.42991	1.12006	-0.352344	0.77585
METTL21B	1.90681	1.96034	0.0399412	0.96835
TSFM	18.2369	12.972	-0.491463	0.58895
XRCC6BP1	4.14767	2.90546	-0.513536	0.65875
SLC16A7	0.17586	0.255273	0.537616	0.7168
USP15	3.45635	2.47865	-0.479693	0.6518
MON2	1.59817	0.832762	-0.940447	0.31375
TMEM5	4.70124	4.18322	-0.168429	0.87515
SRGAP1	0.180869	0.191182	0.0800017	0.9544
XPOT	5.29402	10.0783	0.928818	0.30355
TBK1	5.4798	4.76527	-0.201565	0.822
RASSF3	3.59803	7.31301	1.02326	0.265
TBC1D30	0.347244	0.589035	0.762402	0.51365
LEMD3	2.30858	1.67889	-0.459498	0.627
MSRB3	1.07047	1.31086	0.292278	0.7753
IRAK3	0.420286	0.288239	-0.544109	0.64385
CAND1	4.51097	4.75358	0.075577	0.92985
DYRK2	0.739556	1.26864	0.778555	0.44815
RAP1B	35.2229	24.6373	-0.515674	0.5772
NUP107	3.87573	3.90537	0.0109926	0.98985
SLC35E3	2.33268	3.08672	0.404084	0.7038
MDM2	8.05769	3.91013	-1.04315	0.2638
CPSF6	2.40573	5.58268	1.21448	0.17595
LYZ	82.962	467.446	2.49428	0.05145
YEATS4	5.57072	4.79516	-0.216286	0.8285
FRS2	1.26543	1.45972	0.20606	0.82625
CCT2	23.6523	36.6381	0.631365	0.4851
RAB3IP	0.872906	0.861162	-0.0195408	0.98475
CNOT2	7.1736	6.862	-0.064069	0.94005
KCNMB4	0.273456	0.247927	-0.141392	0.91975
LGR5	0.17737	0.348575	0.974703	0.5276
THAP2	0.198978	0.20182	0.0204561	0.98935
TMEM19	2.33066	2.41244	0.0497576	0.95585
RAB21	9.85389	7.99125	-0.302272	0.73075
TBC1D15	4.63267	3.03301	-0.611092	0.5047
ATXN7L3B	13.6987	10.7448	-0.350401	0.69195
GLIPR1L2	0.278695	0.11012	-1.33961	0.4401
GLIPR1	1.29027	1.34758	0.0626937	0.9672
ZDHHC17	1.72194	1.10556	-0.639264	0.5266
SYT1	0.228228	0.439445	0.945204	0.47085
ACSS3	11.2006	8.94779	-0.32397	0.7102
C12orf26	0.637261	0.54398	-0.228331	0.94005
NTS	1.43169	0.0492496	-4.86147	0.13185
C12orf29	2.57472	1.54107	-0.740486	0.5141
TMTC3	1.42881	0.636498	-1.16659	0.2486
LOC338758	0.335763	0.151009	-1.15281	0.4671
NUDT4	9.82221	10.3892	0.0809634	0.9288
MRPL42	5.13396	6.1114	0.251429	0.7784
SOCS2	56.0048	2.29422	-4.60947	0.00025
CRADD	23.3181	16.0194	-0.541629	0.5552
PLXNC1	0.525445	2.2045	2.06884	0.0717
VEZT	3.95967	3.3598	-0.237002	0.79335
METAP2	10.2272	10.3403	0.0158733	0.98555
SNRPF	36.1379	44.5559	0.302103	0.73125
AMDHD1	111.424	11.824	-3.23628	0.00445
ELK3	2.19577	3.15856	0.524539	0.6287
NEDD1	0.87975	1.33337	0.599913	0.57675
TMPO	11.383	10.5002	-0.11646	0.9015
SLC25A3	144.758	172.949	0.256703	0.8199
SNORA53	3.376	0.331532	-3.34809	0.0403
APAF1	0.411986	0.767306	0.897205	0.5032
ACTR6	3.80096	5.86601	0.626016	0.51895
SCYL2	3.19255	2.50625	-0.349177	0.7099
NR1H4	17.1336	14.3627	-0.254502	0.7792
GAS2L3	0.183633	0.123787	-0.568959	0.7319
UTP20	0.78116	0.878423	0.169298	0.86235
SPIC	0.837744	0.127034	-2.72129	0.1594
CHPT1	64.5254	52.4396	-0.29921	0.75315
DRAM1	3.00302	4.76242	0.665283	0.4756
PARPBP	0.0805279	0.245246	1.60667	0.3348
STAB2	3.35658	0.0138511	-7.92085	0.0649
HSP90B1	169.617	338.624	0.997402	0.46245
TDG	2.9226	3.56614	0.287111	0.756
HCFC2	1.15417	0.805712	-0.518513	0.61495
TXNRD1	12.4582	95.1543	2.93317	0.01175
EID3	0.294988	0.425092	0.52712	0.27025
CHST11	1.04115	2.91879	1.4872	0.1368
C12orf45	14.6443	13.1401	-0.156368	0.8792
KIAA1033	4.38467	2.70272	-0.698054	0.43525
C12orf75	3.35645	3.07396	-0.126835	0.91495
TCP11L2	0.763963	0.429697	-0.830182	0.5534
POLR3B	2.61262	2.01371	-0.375642	0.77025
RIC8B	2.52936	1.10203	-1.19861	0.3875
C12orf23	7.92754	6.14868	-0.366595	0.67875
BTBD11	0.319126	0.308578	-0.0484889	0.9718
PWP1	10.6664	12.8172	0.265009	0.75715
FICD	0.380244	0.945049	1.31346	0.402
ISCU	76.2208	46.6166	-0.709342	0.43835
DAO	47.973	8.05566	-2.57415	0.0111
USP30	3.45201	2.77159	-0.316722	0.74505
UNG	12.1834	12.2511	0.00799695	0.99185
ACACB	12.6409	2.60667	-2.27782	0.0222
UBE3B	3.75491	3.20928	-0.226529	0.80035
MVK	36.5463	15.644	-1.22412	0.1732
C12orf34	1.78088	2.64449	0.570397	0.60645
TCHP	1.34437	2.75998	1.03773	0.32255
ANKRD13A	3.84237	4.95152	0.365875	0.6806
IFT81	0.692154	0.727916	0.0726784	0.95495
ATP2A2	10.2361	19.4041	0.922698	0.35825
FAM216A	1.67625	0.888581	-0.915665	0.77215
TCTN1	3.87992	2.14694	-0.853741	0.51715
CUX2	14.0842	3.24939	-2.11584	0.0304
SH2B3	5.55031	5.10772	-0.119889	0.89145
ACAD10	13.1325	8.45479	-0.635297	0.4798
ALDH2	1877.54	333.312	-2.4939	0.13355
MAPKAPK5	5.66491	9.53955	0.751868	0.45765
ADAM1	0.347819	0.242372	-0.521116	0.72655
ERP29	172.708	169.54	-0.0267069	0.97955
TRAFD1	5.86439	6.97243	0.24968	0.7809
PTPN11	8.62857	8.67943	0.00848002	0.99245
OAS1	63.6284	16.8777	-1.91456	0.04725
OAS3	6.14919	3.55708	-0.789702	0.3753
OAS2	16.8705	6.51812	-1.37198	0.1455
DTX1	19.681	0.746482	-4.72055	0.00195
C12orf52	29.5827	22.5332	-0.392699	0.6594
TPCN1	6.91035	8.30086	0.264502	0.76945
PLBD2	8.59539	15.6597	0.865418	0.33955
SDSL	51.7357	37.818	-0.452087	0.6153
MAP1LC3B2	1.29466	1.86191	0.524207	0.7164
RNFT2	0.0791852	0.310912	1.9732	0.2393
FBXW8	0.737452	1.52259	1.04591	0.33955
RFC5	2.9525	2.62652	-0.168788	0.8694
PEBP1	1481.28	420.944	-1.81515	0.23545
SUDS3	3.77284	3.49743	-0.109358	0.90065
HSPB8	5.19246	14.8754	1.51843	0.10965
PRKAB1	7.28511	8.47386	0.21807	0.81
CCDC64	0.637918	3.74426	2.55324	0.0474
LOC100506649	1.32332	1.43386	0.115745	0.65255
SIRT4	0.71016	0.739538	0.0584814	0.96975
COX6A1	841.247	682.945	-0.30076	0.78375
GATC	4.97936	3.28381	-0.600588	0.77125
DYNLL1	105.329	213.033	1.01618	0.30405
RNF10	26.3549	27.0252	0.0362383	0.97055
MLEC	9.24928	33.7483	1.8674	0.0771
UNC119B	0.567494	1.32034	1.21823	0.42595
ACADS	231.735	33.9855	-2.76948	0.0138
HNF1A	18.2226	12.7621	-0.513869	0.5635
P2RX7	0.999402	0.768453	-0.379109	0.7447
P2RX4	9.42641	12.4304	0.399092	0.65445
RNF34	4.98589	6.09401	0.28954	0.7562
ORAI1	15.3341	12.8715	-0.252563	0.7913
TMEM120B	0.580483	0.980414	0.756137	0.5796
SETD1B	4.48133	3.04973	-0.555245	0.5342
PSMD9	12.1159	11.3399	-0.0954957	0.91395
WDR66	0.320962	0.0355116	-3.17604	0.0917
BCL7A	3.45542	3.44128	-0.00591355	0.99445
MLXIP	2.92735	2.42652	-0.270709	0.77555
KNTC1	0.319546	0.606577	0.924666	0.42855
DENR	5.78267	9.58812	0.729512	0.41305
HIP1R	8.89393	9.59717	0.109789	0.89905
OGFOD2	8.84251	6.53823	-0.435555	0.64765
ARL6IP4	191.385	137.976	-0.472063	0.6428
C12orf65	4.77093	5.22735	0.131811	0.8896
SETD8	6.14813	6.3124	0.0380405	0.96305
SNRNP35	34.8209	24.0888	-0.531593	0.5407
TMED2	82.4789	117.783	0.514035	0.6362
DDX55	2.49192	2.76683	0.150976	0.88065
GTF2H3	1.90078	2.84971	0.584225	0.6151
TCTN2	0.739362	0.421913	-0.809334	0.55255
ATP6V0A2	1.41908	1.28147	-0.147164	0.87455
FAM101A	9.54698	10.3095	0.110853	0.90495
ZNF664	9.54698	10.3095	0.110853	0.90495
ZNF664-FAM101A	9.54698	10.3095	0.110853	0.90495
BRI3BP	3.17467	3.51578	0.147238	0.9053
AACS	1.49112	3.10398	1.05773	0.32815
GLT1D1	11.1279	6.05428	-0.878152	0.33625
RAN	73.3849	142.31	0.955483	0.3333
GPR133	2.46997	1.68836	-0.548873	0.57345
SFSWAP	6.29126	6.22145	-0.0160995	0.9854
MMP17	0.33722	0.130224	-1.37269	0.4338
ULK1	12.1131	8.84319	-0.453928	0.606
PUS1	14.2422	19.845	0.478603	0.59705
EP400	1.3747	1.4922	0.11832	0.89785
EP400NL	1.52795	0.647281	-1.23913	0.39325
NOC4L	13.9465	11.4943	-0.278988	0.7557
FBRSL1	5.9127	4.9499	-0.256419	0.7796
PXMP2	283.018	81.3524	-1.79864	0.07815
PGAM5	11.5178	14.7292	0.354815	0.69725
ZNF26	1.46626	1.19452	-0.295708	0.7882
ZNF84	0.654913	0.847107	0.371241	0.7148
ZNF140	3.1262	1.86342	-0.746458	0.455
ZNF10	0.520201	0.268653	-0.953325	0.47335
ZNF268	1.98313	1.17873	-0.750546	0.4272
SLC6A12	27.5947	2.72629	-3.33938	0.0012
SLC6A13	9.1513	0.207691	-5.46146	0.0072
KDM5A	1.57967	1.55062	-0.0267806	0.9772
NINJ2	3.21505	13.1299	2.02995	0.07845
RAD52	0.722606	0.648224	-0.156717	0.9074
FBXL14	1.95535	1.30669	-0.581516	0.64885
CACNA2D4	0.219457	0.125781	-0.803024	0.5844
DCP1B	2.58544	2.52617	-0.0334546	0.97385
NRIP2	0.358814	1.36143	1.92381	0.1669
FOXM1	0.362775	4.84819	3.7403	0.01125
PARP11	0.816075	0.656344	-0.314251	0.78325
C12orf4	1.03044	0.987973	-0.0607108	0.9525
VWF	2.03568	6.97824	1.77735	0.05975
TNFRSF1A	163.238	69.0061	-1.24218	0.2476
SCNN1A	3.09827	0.660948	-2.22885	0.0705
LOC678655	1.45471	1.12119	-0.375702	0.8157
VAMP1	1.73136	3.13689	0.85743	0.79155
MRPL51	137.566	127.48	-0.109843	0.9039
IFFO1	5.32695	5.9702	0.164471	0.8613
NOP2	8.5503	10.1645	0.249489	0.7766
CHD4	14.0552	14.9972	0.0935823	0.92335
LPAR5	0.693486	0.824454	0.249573	0.8596
ACRBP	0.393443	0.380323	-0.0489279	0.97415
ING4	11.6032	9.51873	-0.285676	0.7558
ZNF384	5.91818	7.06759	0.256065	0.77825
MLF2	283.056	147.457	-0.940793	0.4025
CDCA3	0.321711	4.30989	3.74382	0.03145
SPSB2	5.12497	8.0072	0.643755	0.7275
PHB2	144.539	107.464	-0.427609	0.67585
SCARNA12	3.90372	1.30373	-1.5822	0.08025
LPCAT3	51.3658	38.967	-0.398555	0.67715
C1R	1361.53	382.822	-1.83048	0.2657
C1RL	66.932	16.8987	-1.98579	0.0615
RBP5	231.65	38.8555	-2.57575	0.013
CD163L1	0.238659	0.81415	1.77035	0.1751
CD163	17.7372	4.50972	-1.97567	0.03775
SLC2A3	6.38615	2.17221	-1.55578	0.1065
C3AR1	6.17224	5.38015	-0.198146	0.82985
FAM86FP	0.500575	0.046912	-3.41556	0.126
LOC389634	0.461961	0.0386883	-3.5778	0.21405
CLEC4E	0.655625	1.61308	1.29887	0.32565
M6PR	24.3786	23.7968	-0.034844	0.9704
A2M	1114.42	565.311	-0.97918	0.59775
PZP	0.768326	0.048803	-3.97668	0.0387
DDX12P	0.32845	0.176188	-0.898562	0.55325
KLRB1	4.6102	4.71523	0.0324989	0.9788
CLECL1	0.319536	0.775636	1.2794	0.45375
CD69	2.22743	1.03292	-1.10865	0.3829
CLEC2B	3.55389	2.05648	-0.789221	0.44765
CLEC1A	0.689032	0.746212	0.115014	0.9346
CLEC7A	3.19752	2.51515	-0.346307	0.7703
OLR1	0.478697	0.471688	-0.0212802	0.98735
KLRC4	1.58897	0.744291	-1.09416	0.40725
KLRC4-KLRK1	1.58897	0.744291	-1.09416	0.40725
KLRK1	1.58897	0.744291	-1.09416	0.40725
MAGOHB	1.89896	2.9687	0.64462	0.5174
CSDA	16.9364	8.07568	-1.06847	0.2414
PRH1	1.28487	2.14667	0.740478	0.8598
PRR4	1.28487	2.14667	0.740478	0.8598
TAS2R14	0.24813	0.0329797	-2.91144	0.23505
TAS2R20	0.210739	0.218677	0.0533419	0.7229
LRP6	2.90844	1.50781	-0.947787	0.30115
MANSC1	4.42604	6.88825	0.638121	0.4962
LOH12CR2	0.505452	0.321582	-0.652388	0.66915
DUSP16	13.383	4.71489	-1.5051	0.114
GPRC5D	0.209793	0.266737	0.346454	0.8497
HEBP1	77.0792	54.3053	-0.50525	0.5891
PLBD1	2.60345	4.7372	0.86361	0.409
WBP11	13.7877	11.8639	-0.216794	0.8064
C12orf69	0.415324	0.177304	-1.22801	0.5914
ART4	7.48476	3.18717	-1.23168	0.24915
MGP	13.7906	56.703	2.03974	0.03115
ARHGDIB	59.6778	89.3762	0.582697	0.54175
RERG	0.752318	0.473689	-0.667403	0.61885
EPS8	7.55731	7.84964	0.0547535	0.95205
RERGL	0.386729	0.460966	0.253339	0.8761
SLCO1A2	0.660935	0.032625	-4.34046	0.01835
RECQL	2.92523	4.52941	0.630773	0.57665
GYS2	38.8403	4.07979	-3.25099	0.00215
LDHB	18.0355	28.9845	0.684444	0.4477
KCNJ8	10.754	4.24482	-1.34109	0.16115
ABCC9	3.58631	1.22452	-1.55028	0.09465
KIAA0528	1.60171	1.50232	-0.092421	0.9243
SOX5	0.755766	0.443911	-0.76767	0.5317
BCAT1	0.228392	0.64283	1.49292	0.18935
KRAS	2.52544	2.73259	0.113734	0.89915
LOC100506451	1.44495	0.6466	-1.16008	0.71285
BHLHE41	0.628905	1.09691	0.802538	0.5145
ITPR2	7.59041	5.01975	-0.596562	0.5432
ASUN	2.75697	2.69545	-0.0325597	0.97225
TM7SF3	16.7871	12.7161	-0.400692	0.66715
PTHLH	0.113583	1.2428	3.45178	0.03225
ERGIC2	8.86515	6.65623	-0.413439	0.65175
TMTC1	0.267398	0.405707	0.60145	0.6021
IPO8	4.96133	4.12126	-0.26764	0.7607
CAPRIN2	1.2177	0.562173	-1.11507	0.3221
FAM60A	2.63042	4.46656	0.763874	0.4139
DENND5B	2.02928	1.2823	-0.662228	0.46295
AMN1	1.44356	1.80139	0.31948	0.78365
H3F3C	0.287708	0.246689	-0.221914	0.90255
YARS2	3.87679	3.74426	-0.0501831	0.9581
PKP2	4.99849	4.54531	-0.137113	0.87575
CPNE8	2.68336	1.61169	-0.735462	0.45205
KIF21A	2.15372	2.00191	-0.105452	0.9064
SLC2A13	0.636005	0.573865	-0.148325	0.89455
GXYLT1	1.50068	1.09165	-0.459106	0.62715
YAF2	2.70052	1.47043	-0.877001	0.3615
ZCRB1	13.9615	13.9697	0.000846311	0.999
PRICKLE1	0.43849	0.275609	-0.669924	0.6207
PUS7L	0.259248	0.341144	0.396049	0.772
TWF1	11.3555	13.1238	0.208794	0.81795
NELL2	0.169079	0.25071	0.568326	0.69215
PLEKHA8P1	0.328365	0.557943	0.764819	0.5545
LOC400027	1.70843	1.26325	-0.435527	0.72645
SCAF11	5.03257	3.47169	-0.53566	0.55825
SLC38A1	0.810655	2.96266	1.86973	0.05515
SLC38A2	77.3261	23.7993	-1.70004	0.1528
SLC38A4	93.8023	20.1814	-2.2166	0.05845
AMIGO2	1.22371	0.559102	-1.13008	0.3596
LOC100233209	0.18651	0.306171	0.715087	0.8325
RPAP3	2.07097	2.79388	0.431964	0.6438
RAPGEF3	0.579275	0.537134	-0.108967	0.92905
HDAC7	5.21	8.7683	0.751012	0.57675
VDR	0.523837	2.42725	2.21213	0.06235
SENP1	0.892031	1.29176	0.534173	0.6133
ASB8	6.87499	6.05508	-0.183213	0.8399
ZNF641	1.44247	1.18825	-0.279702	0.78415
KANSL2	3.42042	2.47125	-0.46893	0.64445
CCNT1	2.15	1.57803	-0.446213	0.64745
ADCY6	1.7601	3.41646	0.956845	0.309
DDX23	15.6577	14.7582	-0.0853581	0.92625
RND1	170.072	18.9284	-3.16752	0.005
FKBP11	41.3069	79.9232	0.952233	0.2925
ARF3	19.5328	26.5899	0.44498	0.6253
PRKAG1	16.7034	18.1765	0.121935	0.89055
MLL2	1.10523	1.19927	0.117802	0.8938
RHEBL1	0.33181	0.649964	0.970002	0.5526
DHH	0.0926041	0.599484	2.69457	0.1799
LMBR1L	6.86111	3.95321	-0.795417	0.4175
TUBA1B	63.8453	144.352	1.17694	0.2502
TUBA1A	8.07893	9.45127	0.226343	0.8105
MCRS1	13.7358	20.481	0.576347	0.514
FMNL3	0.696597	1.52812	1.13336	0.2857
NCKAP5L	2.60721	3.35281	0.362863	0.69865
BCDIN3D	1.29266	1.42569	0.141322	0.89845
RACGAP1	0.54442	2.07622	1.93117	0.10925
CERS5	6.40534	8.97749	0.487037	0.5936
LIMA1	3.47978	6.48234	0.897516	0.32635
SLC11A2	6.82311	6.47259	-0.0760874	0.9351
CSRNP2	2.67173	2.04975	-0.38233	0.6884
TFCP2	3.00587	3.68178	0.292619	0.7567
POU6F1	0.646409	0.269239	-1.26356	0.33265
SMAGP	5.85956	6.09539	0.0569245	0.8538
BIN2	2.75645	2.39974	-0.199936	0.8501
GALNT6	0.320966	0.361685	0.172312	0.90135
FIGNL2	0.0389963	1.30113	5.06028	0.0596
KRT80	1.61655	1.42237	-0.184622	0.8622
KRT8	1087.67	658.529	-0.723918	0.75225
LOC283335	0.996234	0.597481	-0.737591	0.72935
SPRYD3	6.87833	18.5751	1.43324	0.4567
CSAD	16.5567	2.95381	-2.48677	0.08825
ITGB7	2.12776	1.85104	-0.200996	0.8586
RARG	1.7381	2.14159	0.301174	0.7938
AAAS	14.4976	11.5872	-0.323288	0.71415
MAP3K12	4.80954	2.00047	-1.26556	0.7759
NPFF	0.358888	0.40378	0.170037	0.91595
ATF7	3.45598	3.63896	0.0744296	0.95535
ATP5G2	317.383	260.14	-0.286935	0.78225
CALCOCO1	13.2063	6.88375	-0.939958	0.28905
SMUG1	23.7642	22.6995	-0.0661253	0.9505
CBX5	1.65081	1.89339	0.197798	0.82225
GPR84	0.355841	0.539348	0.599984	0.7078
ZNF385A	5.99137	9.72439	0.698723	0.4478
ITGA5	10.0132	18.7684	0.906409	0.32885
GTSF1	0.0381526	4.08635	6.74289	0.2293
PPP1R1A	59.1802	7.71	-2.94031	0.0055
KIAA0748	0.186484	0.599618	1.68499	0.2769
ITGA7	2.85563	4.65924	0.706285	0.7682
CD63	474.609	532.971	0.167317	0.88815
SARNP	25.0785	20.3382	-0.302263	0.7474
DNAJC14	5.44789	6.75445	0.310139	0.85815
MMP19	8.2358	2.4182	-1.76798	0.40635
WIBG	26.0164	19.8593	-0.389609	0.66545
PMEL	2.8095	0.644869	-2.12323	0.0995
SMARCC2	6.43014	6.0985	-0.0763943	0.92945
RNF41	2.372	2.43708	0.0390498	0.96485
ANKRD52	0.774958	2.3608	1.60709	0.4678
CS	12.4387	15.3721	0.305478	0.73555
CNPY2	74.9517	62.3053	-0.266607	0.7872
PAN2	74.9517	62.3053	-0.266607	0.7872
STAT2	14.4198	10.9787	-0.39334	0.66955
APOF	243.447	15.7688	-3.94846	0.00275
TIMELESS	2.85988	4.36366	0.609583	0.4982
MIP	0.239682	0.0272427	-3.13718	0.17475
GLS2	160.526	1.20224	-7.06093	0.0345
BAZ2A	2.58782	3.2781	0.341122	0.7367
ATP5B	294.01	267.506	-0.136293	0.9116
PTGES3	55.3297	110.001	0.99139	0.35285
NACA	309.432	300.279	-0.0433201	0.96825
PRIM1	1.02015	3.29308	1.69066	0.18495
RDH16	502.622	24.2653	-4.37251	0.00215
ZBTB39	0.326185	0.505212	0.631197	0.61915
TAC3	0.0883697	0.228936	1.37332	0.45085
TMEM194A	1.08367	0.969771	-0.160214	0.87655
STAT6	29.5245	23.9983	-0.298984	0.7875
NDUFA4L2	6.21164	20.3686	1.7133	0.67405
STAC3	1.9963	1.72852	-0.207792	0.8699
R3HDM2	9.22382	6.47772	-0.509878	0.56865
ARHGAP9	2.95755	1.81031	-0.70817	0.56555
DDIT3	18.138	21.2026	0.22522	0.90845
DCTN2	21.3456	34.9013	0.709345	0.4349
B4GALNT1	0.0591456	3.46048	5.87056	0.11695
AGAP2	0.314473	0.634718	1.01318	0.5612
CDK4	24.9243	42.7001	0.776686	0.48235
CYP27B1	0.105828	0.943049	3.1556	0.0859
METTL1	9.46105	9.88903	0.0638288	0.94475
AVIL	0.31846	0.225414	-0.498534	0.77065
CTDSP2	13.8277	17.94	0.375622	0.6803
LOC100506844	0.622399	1.91939	1.62474	0.30435
LRIG3	1.94801	1.14148	-0.7711	0.45595
C12orf61	0.329856	0.395136	0.260512	0.8695
PPM1H	0.810597	0.968182	0.256293	0.80985
AVPR1A	0.427158	0.0285228	-3.90458	0.09235
C12orf66	1.41033	0.986411	-0.515777	0.6763
GNS	12.3768	23.9197	0.950566	0.33625
LLPH	9.02189	13.216	0.550784	0.554
TMBIM4	27.5325	19.6801	-0.484398	0.58705
IFNG	0.182471	0.37299	1.03147	0.52915
MDM1	0.980449	0.783427	-0.323644	0.7904
CPM	6.68966	9.8913	0.564227	0.54605
PTPRB	2.64245	1.36521	-0.952759	0.28875
TSPAN8	35.4492	105.694	1.57606	0.10335
ZFC3H1	0.672225	0.812056	0.272634	0.8034
KCNC2	0.0301072	0.277329	3.20342	0.0855
