GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
SLC22A18AS	1.06609	1.28781	0.272591	0.60505
PHLDA2	125.658	127.064	0.0160561	0.89875
NAP1L4	69.3317	71.4157	0.0427257	0.73125
CARS	32.1148	36.1504	0.170774	0.18095
OSBPL5	10.4557	12.4426	0.251	0.05975
ZNF195	12.5034	12.2561	-0.0288212	0.82965
ART5	2.80167	2.8026	0.000480671	0.99785
CHRNA10	0.66007	0.426747	-0.629238	0.0512
NUP98	35.3441	35.0484	-0.0121208	0.93125
RHOG	34.3634	36.0956	0.0709519	0.59525
TRIM21	8.04026	8.99243	0.161469	0.27125
TRIM68	3.4771	3.6661	0.0763602	0.62235
HBG1	1.59304	1.05002	-0.60136	0.13835
HBG2	4.74338	3.0806	-0.622703	0.0246
HBE1	178.861	93.8882	-0.929823	5e-05
OR51B4	43.4313	32.5768	-0.414889	0.004
OR51B2	6.01674	4.35072	-0.467727	0.0281
OR51B5	120.282	77.3178	-0.637551	5e-05
OR51I1	0.914056	0.951065	0.057262	0.96485
TRIM5	14.0969	14.4143	0.0321186	0.8373
FAM160A2	7.28558	8.68466	0.253424	0.06865
PRKCDBP	8.78651	9.94361	0.178479	0.2733
APBB1	5.70114	5.9337	0.0576811	0.69645
HPX	0.373774	0.54574	0.546049	0.13295
TRIM3	4.02713	3.79803	-0.0845	0.5889
ARFIP2	21.3397	20.1955	-0.0795027	0.5912
RRP8	4.90392	4.34423	-0.174835	0.2986
TAF10	65.3067	61.0453	-0.0973515	0.6577
TPP1	27.6218	29.1529	0.0778323	0.53945
MRPL17	24.5714	23.1542	-0.0857078	0.51645
CYB5R2	3.28577	1.27244	-1.36863	5e-05
STK33	3.01335	3.22144	0.0963376	0.5728
TRIM66	2.7609	2.43613	-0.180549	0.2041
ST5	3.31615	3.66465	0.144167	0.3689
TMEM9B	27.0013	27.8017	0.0421443	0.7531
DENND5A	16.9058	18.2017	0.106552	0.4043
TMEM41B	22.4811	21.6167	-0.0565613	0.719
LOC644656	1.01714	0.888729	-0.194696	0.54955
SBF2	8.72366	9.21097	0.0784192	0.55605
MTRNR2L8	243.148	194.502	-0.322044	0.01185
RNF141	65.3148	42.747	-0.611588	5e-05
MRVI1	4.5436	1.9576	-1.21475	5e-05
EIF4G2	352.139	389.394	0.145087	0.29105
SNORD97	7.69013	14.8537	0.949743	0.1669
ZBED5	17.4235	15.3772	-0.18024	0.18815
GALNTL4	9.60158	6.61392	-0.537767	0.0013
CSNK2A1P	6.62642	6.28013	-0.0774363	0.78185
BTBD10	12.1833	12.892	0.0815719	0.5536
RRAS2	28.3143	28.8711	0.0280973	0.83085
COPB1	70.3775	72.7566	0.0479639	0.70665
PSMA1	178.546	197.223	0.143531	0.2519
CYP2R1	4.92752	4.28782	-0.200618	0.291
PLEKHA7	2.19503	3.41245	0.636565	5e-05
RPS13	1515.97	1249.39	-0.279013	0.02585
PIK3C2A	17.7484	17.5604	-0.015356	0.9037
KCNJ11	2.1989	1.64859	-0.415554	0.0213
USH1C	7.75575	8.16704	0.074548	0.61625
SERGEF	10.4242	10.9229	0.0674216	0.65055
SAAL1	24.0798	20.5265	-0.230338	0.09015
HPS5	10.0121	11.2136	0.16351	0.21945
TSG101	44.3103	49.6918	0.165365	0.1952
UEVLD	8.48756	9.58098	0.174824	0.24525
SPTY2D1	9.46612	9.84294	0.0563159	0.6593
E2F8	5.27006	4.67727	-0.172154	0.2502
FANCF	3.94232	3.96493	0.00825146	0.96125
SVIP	15.7817	15.6149	-0.0153308	0.92095
CCDC34	12.1031	12.8972	0.0916874	0.5383
LGR4	4.39442	4.94592	0.170566	0.2365
LIN7C	24.0973	23.6292	-0.0282989	0.82535
BDNF	25.2661	24.8871	-0.0218042	0.86605
KIF18A	21.0126	24.4659	0.21952	0.08905
IMMP1L	9.26998	8.62033	-0.104824	0.73895
PAX6	0.691919	0.629814	-0.135677	0.49735
CCDC73	4.25884	3.24594	-0.391822	0.42555
CSTF3	31.2456	31.3062	0.00279495	0.9892
CD59	28.5905	28.4442	-0.00739926	0.9507
FBXO3	19.7509	20.9411	0.0844159	0.5475
LMO2	3.60591	4.73963	0.394411	0.0277
ABTB2	4.15449	6.76863	0.704193	5e-05
ELF5	0.9445	2.20279	1.22171	5e-05
APIP	15.6844	16.5535	0.0778068	0.75975
COMMD9	6.85617	6.81211	-0.00930078	0.94945
TRAF6	3.24913	3.11772	-0.0595599	0.67205
TP53I11	19.0877	22.1909	0.217326	0.1355
SYT13	1.0921	0.725852	-0.589362	0.0027
PEX16	11.4329	10.7268	-0.0919753	0.5189
PHF21A	6.42315	6.30936	-0.0257881	0.84255
CHRM4	0.818598	0.818682	0.000147515	0.97085
AMBRA1	8.83507	8.87083	0.00582663	0.9646
HARBI1	2.3663	2.77803	0.231424	0.27075
ARHGAP1	22.755	24.243	0.0913862	0.47605
CKAP5	47.8002	52.1153	0.124689	0.3261
LRP4	2.8729	2.55641	-0.16839	0.23165
ARFGAP2	20.0498	21.4421	0.0968572	0.5206
PACSIN3	22.6633	22.6748	0.000735386	0.99525
ACP2	14.6827	18.2649	0.314957	0.03985
PSMC3	92.1601	106.874	0.213698	0.09095
CELF1	35.3701	37.0833	0.0682395	0.59655
KBTBD4	17.2031	16.6245	-0.0493533	0.8405
MTCH2	50.7472	54.3673	0.0994115	0.43245
FNBP4	14.1507	12.7637	-0.148821	0.2531
NUP160	26.9166	26.9158	-4.10501e-05	0.99935
TNKS1BP1	12.5095	14.7055	0.233339	0.06875
SSRP1	147.771	149.875	0.0203974	0.873
PRG2	1.2209	0.877944	-0.475748	0.16505
SLC43A3	16.6641	14.5685	-0.193894	0.14025
SLC43A1	2.06183	1.92908	-0.0960133	0.61495
TIMM10	35.4122	36.7414	0.0531579	0.7099
UBE2L6	27.6112	21.3735	-0.369432	0.00715
MED19	7.78243	8.74265	0.16785	0.284
LPXN	1.70788	1.29306	-0.40142	0.1026
OSBP	21.0968	21.9401	0.056544	0.6515
PATL1	23.0641	26.3844	0.194037	0.12535
MRPL16	40.9442	41.3141	0.0129749	0.9243
TCN1	0.867335	1.58586	0.870602	0.004
PTGDR2	1.24187	1.32221	0.0904288	0.88845
PRPF19	97.3742	93.572	-0.0574622	0.64335
VPS37C	8.66881	9.06427	0.0643572	0.64515
VWCE	0.58798	0.600765	0.0310331	0.89815
DDB1	119.63	122.969	0.0397155	0.7822
CYBASC3	12.3866	13.7109	0.146548	0.79465
CPSF7	41.5572	40.1461	-0.0498405	0.69525
SYT7	11.1502	10.0901	-0.144127	0.2646
C11orf10	301.266	272.389	-0.145367	0.25725
FADS1	30.7724	27.9232	-0.140174	0.2644
FADS3	21.6072	21.6675	0.00402287	0.97475
RAB3IL1	5.7933	5.45904	-0.0857374	0.57255
FTH1	1460.72	1602.66	0.133782	0.32955
AHNAK	43.7491	35.3752	-0.306518	0.11055
EEF1G	1492.51	1372.53	-0.120903	0.38545
TUT1	13.6872	12.4267	-0.139387	0.299
MTA2	47.4933	51.4107	0.114346	0.35875
EML3	21.4039	20.0835	-0.0918628	0.4803
B3GAT3	24.6388	24.2535	-0.0227351	0.87125
GANAB	213.924	229.859	0.103649	0.42285
INTS5	15.4465	16.2675	0.0747146	0.56605
C11orf48	46.9783	45.2847	-0.0529714	0.72345
UBXN1	46.6822	47.113	0.0132516	0.91935
BSCL2,HNRNPUL2	57.9467	57.9753	0.000711505	0.9973
ZBTB3	3.19818	3.04884	-0.0689885	0.67375
TMEM223	16.4272	15.6839	-0.0667979	0.8051
NXF1	23.5757	25.2882	0.101163	0.44225
STX5	16.3158	17.285	0.0832504	0.53855
WDR74	40.8201	37.7369	-0.113304	0.38585
SNHG1	144.852	116.883	-0.309516	0.0149
SNORD22	125.821	70.0276	-0.845379	0.6639
PLA2G16	14.1021	15.3649	0.123725	0.4166
ATL3	21.5306	23.7621	0.142273	0.28505
C11orf95	5.58164	5.85717	0.0695126	0.6026
RCOR2	5.2144	6.01279	0.205533	0.17075
MACROD1	20.3829	21.5072	0.0774655	0.56885
TRPT1	24.1284	24.5521	0.0251158	0.86935
PPP1R14B	87.9496	93.9868	0.0957801	0.44795
BAD	25.4842	27.5995	0.115038	0.4864
TRMT112	338.086	322.938	-0.0661355	0.65805
RASGRP2	3.06318	3.22805	0.0756327	0.66235
SF1	128.398	132.533	0.0457259	0.7246
MAP4K2	17.0346	20.6757	0.279469	0.0315
MEN1	33.2126	31.5332	-0.0748619	0.55535
CDC42BPG	9.52857	9.64837	0.0180254	0.8855
EHD1	18.1571	20.4467	0.17133	0.18095
ATG2A	4.79856	4.90144	0.0306042	0.8201
BATF2	1.79203	2.28315	0.34943	0.08285
CDCA5	31.0872	31.3636	0.0127698	0.92105
ZNHIT2	9.47741	7.80091	-0.280851	0.0805
FAU	737.071	653.362	-0.173922	0.2695
SYVN1	15.3923	18.3918	0.256852	0.49925
SLC25A45	1.1174	0.969777	-0.204414	0.3882
LTBP3	42.111	40.4774	-0.0570792	0.7174
KCNK7	0.437261	0.798947	0.869605	0.01495
MAP3K11	19.5408	23.8674	0.288555	0.0225
RELA	34.3741	36.4191	0.0833699	0.5086
RNASEH2C	10.6381	9.38763	-0.180401	0.36595
AP5B1	7.49686	8.64833	0.206135	0.12355
CFL1	855.393	946.634	0.146219	0.2657
EFEMP2	0.448659	0.47854	0.093019	0.92045
FIBP	59.5614	53.6311	-0.151309	0.242
FOSL1	35.4919	37.7352	0.088418	0.49215
C11orf68	20.8601	19.9484	-0.0644746	0.63675
EIF1AD	13.7202	13.7646	0.0046512	0.9893
CATSPER1	0.721754	0.63992	-0.173616	0.4964
YIF1A	23.3047	22.4081	-0.0566057	0.6877
RIN1	12.2081	10.08	-0.276343	0.0435
BRMS1	28.8144	32.9907	0.195272	0.1346
B3GNT1	5.58045	5.47366	-0.0278766	0.861
SLC29A2	18.2604	16.4481	-0.150797	0.26045
MRPL11	44.2329	41.9257	-0.0772832	0.55295
ZDHHC24	7.04196	7.43927	0.0791829	0.63535
RBM4B	21.5775	24.0835	0.158516	0.64435
SPTBN2	3.23604	2.86974	-0.173311	0.21025
PC	5.56849	6.59991	0.245159	0.2717
POLD4	20.1933	19.1781	-0.0744099	0.6896
CLCF1	4.59705	6.05154	0.396594	0.17525
PPP1CA	146.251	162.792	0.154577	0.23135
PTPRCAP	0.970795	1.10726	0.18975	0.56045
CORO1B	46.1106	47.559	0.0446216	0.7291
TMEM134	15.6071	16.1319	0.0477088	0.75885
PITPNM1	19.6405	19.4292	-0.0156047	0.9035
CDK2AP2	34.7576	37.353	0.103897	0.4318
NUDT8	8.50838	7.56429	-0.169679	0.37135
FAM86C2P	4.83277	4.12784	-0.227464	0.18155
UNC93B1	14.6924	15.0574	0.0353981	0.7904
CHKA	13.0052	12.7388	-0.0298684	0.82865
SUV420H1	11.5795	13.2416	0.193505	0.17575
C11orf24	12.1659	11.4164	-0.0917273	0.51305
MTL5	3.47909	3.34667	-0.055984	0.74185
CPT1A	36.1372	33.2759	-0.119009	0.3529
MRPL21	63.5931	51.1417	-0.314368	0.02315
MRGPRF	0.439937	0.524269	0.253011	0.3977
ORAOV1	3.66611	3.70246	0.0142343	0.93135
FGF19	19.9051	35.4065	0.830876	5e-05
SHANK2	2.00225	2.25215	0.169682	0.22925
DHCR7	79.0292	74.3442	-0.0881645	0.4791
LOC100133315	0.842888	0.85299	0.0171883	0.9677
NUMA1	37.7041	38.7949	0.0411467	0.77865
LAMTOR1	51.0163	51.0422	0.000731817	0.9981
C11orf51	35.479	37.332	0.0734477	0.88345
CLPB	13.7269	13.8289	0.0106828	0.93505
PDE2A	1.67875	1.43303	-0.228317	0.197
ARAP1	17.5027	18.6249	0.0896583	0.48865
STARD10	20.3732	20.4415	0.00483273	0.971
FCHSD2	7.67754	7.05017	-0.122986	0.3771
FAM168A	13.1646	16.6291	0.337042	0.01805
RAB6A	59.3033	67.375	0.184102	0.1496
CHCHD8	70.6533	63.3102	-0.15832	0.22975
UCP2	16.9157	15.4502	-0.130737	0.3564
C2CD3	6.09719	5.91	-0.0449857	0.7386
PGM2L1	3.32991	3.55956	0.096214	0.4995
LIPT2	1.18268	1.4741	0.317782	0.287
XRRA1	5.06235	4.57353	-0.1465	0.53135
ARRB1	9.77076	8.35955	-0.225046	0.07925
KLHL35	1.00533	1.18551	0.237841	0.32385
GDPD5	6.31831	6.99024	0.145805	0.305
WNT11	0.535484	0.937484	0.807952	0.0055
PRKRIR	32.8695	30.3684	-0.114178	0.36565
PAK1	20.4558	23.8028	0.218621	0.08185
CLNS1A	104.14	91.4601	-0.187316	0.1392
RSF1	15.6511	14.6319	-0.0971392	0.4421
INTS4	15.4541	15.9886	0.049049	0.70975
KCTD14,NDUFC2,NDUFC2-KCTD14	48.224	47.0354	-0.0360041	0.78205
ALG8	28.2661	27.7659	-0.0257592	0.84635
KCTD21	2.3807	2.38253	0.00110748	0.99495
GAB2	1.10046	1.49955	0.446424	0.00845
NARS2	12.0217	12.0397	0.00215424	0.98795
PRCP	58.0748	53.6844	-0.113411	0.3667
RAB30	1.6458	2.33542	0.504889	0.0239
CCDC90B	21.0808	20.7362	-0.0237748	0.8637
CREBZF	9.89506	9.06381	-0.126592	0.34745
SYTL2	4.77678	3.06993	-0.637831	5e-05
PICALM	36.6296	40.3456	0.1394	0.271
FZD4	3.20719	3.15761	-0.0224759	0.87865
RAB38	13.0362	11.0456	-0.23905	0.11335
CTSC	24.6058	22.9395	-0.101164	0.47735
CHORDC1	36.2195	37.9515	0.06739	0.59415
SLC36A4	8.81851	9.32274	0.0802187	0.58925
C11orf75	9.64097	7.08381	-0.444653	0.0111
SNORA8	17.3474	34.9838	1.01197	0.132
SNORA18	11.091	15.4583	0.478985	0.6781
SNORA40	43.8693	35.5853	-0.301932	0.60765
TAF1D	46.7187	35.7815	-0.384786	0.00455
MRE11A	4.12361	3.6346	-0.18211	0.22085
CWC15	27.2291	24.6045	-0.146225	0.2795
SESN3	9.99564	4.68815	-1.09228	5e-05
FAM76B	4.07796	4.58055	0.167673	0.27255
MTMR2	14.1687	17.2953	0.287676	0.02785
MAML2	2.60945	4.87509	0.901684	5e-05
CCDC82	7.00883	7.70522	0.136663	0.3582
TMEM123	103.455	98.8972	-0.0650041	0.60205
DCUN1D5	5.49706	4.75106	-0.210411	0.109
CASP4	16.5648	22.2204	0.423763	0.00285
KIAA1826	12.6989	11.1704	-0.185027	0.1627
KBTBD3	1.73853	1.80838	0.0568285	0.92005
CWF19L2	4.03673	3.41489	-0.241349	0.12925
ALKBH8	4.55186	4.03943	-0.172303	0.24785
SLC35F2	37.512	33.3614	-0.169175	0.1804
NPAT	8.15481	8.14411	-0.00189533	0.98805
C11orf65	1.17046	0.777992	-0.589248	0.09095
KDELC2	12.819	14.5349	0.181234	0.16965
EXPH5	4.7311	4.85735	0.0379919	0.772
RDX	41.428	42.4154	0.0339807	0.78725
PPP2R1B	13.7659	15.9886	0.215941	0.3038
ALG9	4.86105	4.48304	-0.116791	0.4035
FDXACB1	2.36898	2.47008	0.0602925	0.82795
PIH1D2	2.01257	1.62843	-0.305555	0.77875
TIMM8B	46.7371	43.3039	-0.110071	0.582
IL18	100.102	79.4172	-0.333943	0.0103
ZW10	13.0205	13.0928	0.00799026	0.9509
USP28	7.63196	7.99917	0.0677967	0.6136
C11orf71	4.18369	3.55452	-0.235121	0.3499
BUD13	12.9597	13.9607	0.107339	0.4405
ZNF259	25.4906	25.1966	-0.0167354	0.8982
SIK3	6.62837	7.35152	0.149388	0.26705
LOC100652768	1.74406	1.54449	-0.175317	0.7831
PCSK7	8.87375	8.93363	0.00970345	0.94385
BACE1	5.88642	5.62644	-0.0651676	0.74415
FXYD2,FXYD6,FXYD6-FXYD2	3.52993	1.79918	-0.972299	5e-05
SCN4B	0.498498	0.189988	-1.39168	5e-05
MPZL3	2.67733	3.42012	0.353251	0.1374
MPZL2	8.80879	8.22529	-0.0988783	0.54535
LOC100131626	4.23927	3.90799	-0.117391	0.9552
IFT46	11.0363	10.9196	-0.015338	0.9494
DDX6	69.252	73.0274	0.076583	0.5389
BCL9L	22.2612	23.5267	0.0797694	0.5211
RPL23AP64	2.57148	2.57611	0.00259543	0.986
RPS25	1864.77	1591.24	-0.228846	0.07155
SLC37A4	32.9154	30.4259	-0.113463	0.39425
HYOU1	78.4001	83.9257	0.0982566	0.43765
H2AFX	88.5585	86.1922	-0.0390737	0.76295
DPAGT1	14.8992	13.2701	-0.16706	0.234
CCDC153	2.75107	2.14809	-0.356944	0.1737
MCAM	12.2461	13.9181	0.184646	0.16445
USP2	2.27727	2.19181	-0.0551852	0.7519
PVRL1	11.3847	9.9987	-0.187285	0.18855
TRIM29	0.548767	0.185769	-1.56268	5e-05
MIR100HG	26.2175	22.4651	-0.222842	0.08915
HSPA8	1004.16	1097.47	0.128179	0.3693
CLMP	0.458875	0.648086	0.498084	0.07475
ZNF202	4.30526	4.44331	0.0455345	0.7547
SIAE	25.8575	20.6338	-0.325575	0.06575
ESAM	3.45416	3.2099	-0.105806	0.5641
C11orf61	2.75391	2.6012	-0.0823079	0.6678
TMEM218	6.81974	7.85137	0.203228	0.1929
FEZ1	1.42806	0.742588	-0.943421	0.00055
PUS3	8.33161	6.39266	-0.382178	0.1578
CDON	4.33506	4.55531	0.0714962	0.5988
RPUSD4	19.3306	18.3399	-0.0758955	0.56895
SRPR	41.0061	40.7339	-0.00961032	0.94635
FLJ39051	3.6357	4.48315	0.302282	0.53305
ETS1	3.20513	2.91957	-0.13463	0.37105
C11orf45	1.02765	1.4769	0.523225	0.0125
ARHGAP32	7.66698	8.10181	0.0795856	0.54025
NFRKB	8.35702	8.38982	0.00565234	0.9666
PRDM10	2.37196	2.55407	0.10672	0.4757
ZBTB44	7.93609	7.20216	-0.139999	0.2865
SNX19	8.32802	8.98972	0.110303	0.3987
LOC283174	2.03079	1.55822	-0.382135	0.01995
IGSF9B	0.508497	0.550658	0.114917	0.5669
NCAPD3	12.4593	12.6965	0.0272012	0.8325
THYN1	29.0265	33.2246	0.194879	0.16715
LOC100288778	15.4557	13.8736	-0.155795	0.2866
CCDC77	7.19853	6.83829	-0.074068	0.81325
B4GALNT3	5.12175	5.23466	0.031457	0.82815
WNK1	15.2323	16.2039	0.0892044	0.48105
ERC1	10.0426	10.6312	0.082172	0.51895
ADIPOR2	42.3438	43.9293	0.0530316	0.676
FKBP4	81.3566	78.7793	-0.046444	0.70985
ITFG2	3.14163	2.78778	-0.172396	0.3312
LOC100507424	1.70421	1.52148	-0.163626	0.90505
C12orf32	14.5358	16.9252	0.219566	0.1158
TULP3	14.6653	16.5622	0.175485	0.18305
TEAD4	13.583	12.3297	-0.139657	0.32605
TSPAN9	6.26412	6.83845	0.126557	0.3509
C12orf5	4.79863	4.28141	-0.164537	0.22355
RAD51AP1	10.1634	9.45398	-0.104383	0.48845
DYRK4	6.19995	5.89903	-0.0717791	0.6517
NDUFA9	55.4766	53.5033	-0.0522517	0.6885
CD9	201.745	213.628	0.0825714	0.51575
PLEKHG6	7.3761	8.13339	0.140997	0.3138
LTBR	52.9496	57.9852	0.131066	0.2954
NCAPD2	79.7918	79.7405	-0.000927473	0.9943
SCARNA10	0.694823	0.902083	0.376616	0.516
GAPDH	3165.67	3331.68	0.0737415	0.63825
COPS7A	35.5842	37.9733	0.0937469	0.4774
PTMS	281.02	314.932	0.16437	0.1913
GPR162	2.83398	3.30947	0.223771	0.2829
LEPREL2	10.3031	9.46309	-0.1227	0.37175
GNB3	1.84444	1.89079	0.0358046	0.8728
USP5	63.4051	64.1848	0.0176317	0.8875
TPI1	676.449	689.515	0.0276004	0.83215
RPL13P5	2.80124	2.88493	0.0424744	0.87755
DSTNP2	4.67667	5.37841	0.201698	0.31775
LRRC23	3.27514	3.13864	-0.0614143	0.75635
ENO2	28.9521	31.1137	0.103881	0.41595
ATN1	37.0496	41.7949	0.173867	0.167
C12orf57	206.681	185.525	-0.155789	0.2176
PTPN6	17.9985	21.4206	0.251122	0.05755
EMG1	44.434	40.2103	-0.144099	0.2892
C1S	0.335353	0.556587	0.730924	0.01575
MATL2963	1.22882	1.52362	0.310236	0.3684
CLSTN3	9.42704	10.2807	0.125065	0.35125
PEX5	23.0003	19.321	-0.251481	0.0504
FOXJ2	7.96224	9.51534	0.25708	0.0531
NECAP1	16.9946	18.1196	0.0924791	0.4871
PHC1	9.59373	8.18442	-0.229213	0.42615
KLRG1	0.671633	0.258687	-1.37646	0.00365
LOC642846	4.31342	4.43534	0.0402146	0.7881
CLEC2D	0.970337	0.690642	-0.490547	0.0202
GABARAPL1	27.7413	40.6178	0.550078	5e-05
LOC100129361	13.6227	13.6155	-0.000764423	0.99725
ETV6	7.27512	8.55781	0.234271	0.07985
LOH12CR1	2.4495	2.38223	-0.0401704	0.83925
CREBL2	9.30673	8.64867	-0.105796	0.44895
CDKN1B	16.0845	17.3064	0.10564	0.42925
APOLD1	0.665474	0.624519	-0.0916384	0.67915
DDX47	67.0571	65.0397	-0.0440675	0.7238
RPL13AP20	66.6632	56.7546	-0.232153	0.0889
GPRC5A	117.905	127.778	0.116022	0.3532
LOC100506314	2.08616	2.00332	-0.0584543	0.90535
HTR7P1	1.02557	1.02329	-0.00321287	0.9898
KIAA1467	6.53023	5.50125	-0.247376	0.07925
EMP1	19.1858	19.3072	0.00909991	0.94585
ATF7IP	14.5985	13.7091	-0.090683	0.47755
H2AFJ	3.61182	3.26134	-0.147262	0.36255
C12orf60	3.44109	2.75281	-0.321963	0.16345
STRAP	140.636	137.286	-0.0347846	0.7802
DERA	18.697	20.258	0.115687	0.40095
MGST1	109.342	86.439	-0.339092	0.0121
PLEKHA5	7.67443	7.98171	0.0566373	0.6807
AEBP2	10.1513	9.55862	-0.0867922	0.515
SLCO1B3	6.31233	14.8686	1.23602	5e-05
SLCO1B7	0.413779	0.780587	0.915698	0.0194
PYROXD1	4.53368	4.43252	-0.0325568	0.9054
GOLT1B	21.4492	20.4388	-0.0696153	0.59995
CMAS	29.9221	30.5594	0.0304072	0.81685
ETNK1	27.1253	24.0026	-0.176446	0.41315
LYRM5	7.75704	5.50549	-0.494634	0.01225
RASSF8	6.76312	8.62578	0.350968	0.0126
FGFR1OP2	18.8328	19.7523	0.0687699	0.71745
MED21	27.3759	26.2642	-0.0598045	0.66585
STK38L	10.0415	10.996	0.130997	0.3303
ARNTL2	7.43561	8.14541	0.131537	0.3135
PPFIBP1	71.2174	66.861	-0.0910635	0.47195
REP15	3.14081	2.45851	-0.353352	0.1297
MRPS35	48.7825	42.7355	-0.190929	0.1354
KLHDC5	10.7611	11.0607	0.0396163	0.75655
CCDC91	8.9611	8.64408	-0.0519641	0.7307
FAR2	4.04122	5.49458	0.44322	0.0113
LOC100287314	3.57471	3.6446	0.0279335	0.87605
DDX11	14.9304	13.7678	-0.116955	0.38135
METTL20	0.988274	0.937279	-0.076432	0.76405
C12orf35	15.204	18.7712	0.304068	0.0155
BICD1	5.59064	5.34468	-0.0649117	0.66355
FGD4	1.96389	1.97381	0.00727431	0.9595
DNM1L	28.6575	30.0167	0.0668568	0.6039
ALG10	3.8118	3.47852	-0.131997	0.4328
ALG10B	1.87938	1.70915	-0.136979	0.3795
CNTN1	2.26814	1.91576	-0.243591	0.1451
PPHLN1	40.8632	35.6068	-0.19865	0.1525
IRAK4	4.31125	3.49929	-0.301044	0.04985
TMEM117	1.93268	1.89914	-0.0252538	0.90205
ANO6	24.0139	23.7119	-0.0182595	0.8904
ARID2	10.7688	11.4225	0.0850248	0.5169
SLC48A1	6.77271	7.12177	0.0725041	0.76975
TMEM106C	64.3362	60.3086	-0.0932662	0.4693
PFKM	80.9246	70.5013	-0.198927	0.11625
CACNB3	12.8579	15.2934	0.250247	0.067
TUBA1C	416.091	509.206	0.29135	0.02735
PRPH	1.15971	1.1606	0.00110826	0.9825
TROAP	20.711	23.4485	0.179101	0.33355
DNAJC22	25.6562	28.6566	0.159559	0.22065
SPATS2	26.3171	29.5556	0.167427	0.18185
KCNH3	15.2886	17.2924	0.177682	0.1676
PRPF40B	5.2184	5.58424	0.0977527	0.60475
TMBIM6	270.872	265.191	-0.0305796	0.81375
ACCN2	15.5675	11.9867	-0.377106	0.00285
SMARCD1	30.8284	37.3284	0.276011	0.02795
GPD1	0.575165	0.859758	0.579953	0.0187
COX14	36.131	36.0942	-0.00146884	0.9939
LARP4	26.1887	27.9043	0.0915445	0.59845
DIP2B	15.7287	17.1934	0.12845	0.30475
ATF1	12.3686	10.9709	-0.172997	0.2171
METTL7A	5.63946	3.53751	-0.672822	5e-05
LETMD1	24.7456	22.4335	-0.141521	0.2947
DAZAP2	107.477	121.028	0.171304	0.1971
SLC4A8	0.904875	0.499365	-0.857624	0.00015
SCN8A	1.55911	1.42091	-0.133916	0.3767
ACVRL1	0.53131	0.619879	0.222434	0.33485
ACVR1B	10.1141	10.2224	0.0153729	0.90495
NR4A1	33.2672	29.571	-0.169918	0.21185
C12orf44	26.8044	27.0974	0.0156837	0.9035
KRT7	4.53046	5.82939	0.363688	0.03425
KRT18	887.443	782.93	-0.180771	0.5224
EIF4B	313.343	242.387	-0.370434	0.0058
TENC1	6.86396	6.73701	-0.0269339	0.90675
IGFBP6	43.2192	53.9557	0.320103	0.01695
ZNF740	13.984	13.857	-0.0131637	0.92675
MFSD5	16.2116	16.7097	0.0436628	0.75305
ESPL1	10.6058	10.6563	0.00685194	0.9555
PFDN5	228.829	224.541	-0.027291	0.8313
C12orf10	40.3912	37.5073	-0.106868	0.4221
SP1	28.6168	28.429	-0.00949551	0.9387
PRR13	134.195	140.309	0.0642807	0.60975
PCBP2	197.201	204.297	0.0510038	0.7038
TARBP2	17.2008	18.0336	0.0682155	0.6274
LOC100652999	5.14746	5.81971	0.177087	0.5204
HOXC13	2.20777	2.13712	-0.0469194	0.80565
HOXC10	2.46995	2.28575	-0.11181	0.5797
HOXC9	5.14253	4.93984	-0.0580131	0.7286
HOXC4,HOXC5,HOXC6	4.13265	4.79933	0.215764	0.21465
HNRNPA1	1198.99	1075.61	-0.156663	0.27305
COPZ1	132.613	121.885	-0.121699	0.33135
METTL7B	22.2763	22.7099	0.0278131	0.8664
BLOC1S1,RDH5	57.667	58.5559	0.022069	0.8723
GDF11	3.51204	3.12353	-0.169129	0.6053
ORMDL2	14.935	18.2782	0.291423	0.40655
TMEM198B	2.56543	2.48449	-0.0462547	0.935
DGKA	14.6427	14.6216	-0.00208546	0.98715
CDK2	54.7317	56.305	0.0408875	0.74795
RAB5B	24.2513	30.0847	0.31097	0.0139
SUOX	16.553	16.0993	-0.0400903	0.76805
IKZF4	2.36311	2.37348	0.00631687	0.96665
RPS26	726.141	621.221	-0.225145	0.07525
ERBB3	13.0472	11.7935	-0.145746	0.42115
PA2G4	157.945	145.991	-0.113546	0.3676
RPL41	4832.04	4404.38	-0.133694	0.32175
ZC3H10	5.03809	4.41843	-0.189345	0.23355
ESYT1	34.1046	41.2574	0.274686	0.0277
MYL6B	56.5335	66.6345	0.237165	0.0647
MYL6	474.131	581.149	0.293622	0.0187
OBFC2B	33.3726	30.8755	-0.1122	0.39885
COQ10A	6.70497	7.38107	0.138599	0.40865
IL23A	0.970788	0.748353	-0.375437	0.2846
SPRYD4	7.80605	7.18296	-0.120014	0.43145
RBMS2	9.98442	9.73238	-0.036886	0.8871
HSD17B6	2.09426	1.35984	-0.623	0.0104
NAB2	28.8198	28.1386	-0.0345124	0.85585
LRP1	1.59211	1.40358	-0.181825	0.19455
NXPH4	15.8776	13.1235	-0.274844	0.04935
SHMT2	119.086	103.778	-0.198497	0.11315
GLI1	1.33941	1.05038	-0.350689	0.0809
MARS	69.0038	81.5882	0.241684	0.05995
MBD6	5.65739	5.99449	0.0835002	0.5542
