gene	value_1	value_2	log2(fold_change)	p_value
RASAL1	0.278731	0.0157303	-4.14726	0.05115
DDX54	12.4605	22.5048	0.852878	0.3708
IQCD	0.196771	0.539591	1.45535	0.4589
SLC24A6	11.389	10.7491	-0.0834332	0.9362
SDS	620.552	66.9249	-3.21294	0.0046
RBM19	4.28555	5.7007	0.411661	0.69095
TBX3	2.634	2.08802	-0.335119	0.7766
MED13L	3.51057	1.909	-0.878887	0.3802
C12orf49	3.09061	2.84063	-0.121678	0.91975
TESC	7.69706	3.13212	-1.29717	0.3884
FBXO21	7.16047	2.63824	-1.44048	0.1885
WSB2	14.7255	16.1461	0.13287	0.8899
VSIG10	1.7792	3.26144	0.874278	0.45515
TAOK3	6.34739	6.36039	0.00295182	0.99745
CIT	1.29582	0.490495	-1.40155	0.2846
RAB35	11.7794	8.12268	-0.536243	0.5995
GCN1L1	7.77097	7.86464	0.0172862	0.98365
RPLP0	1144.88	1205.88	0.0748921	0.9428
PXN	17.9283	21.9662	0.293046	0.75695
PLA2G1B	0.569036	1.15478	1.02102	0.59755
MSI1	0.230991	0.0413189	-2.48296	0.27375
TRIAP1	24.7694	34.9284	0.495844	0.6155
SRSF9	69.7066	92.5825	0.409444	0.70565
LOC100506668	1.3104	2.22092	0.76115	0.8026
COQ5	22.1345	38.7404	0.80754	0.4071
POP5	21.0123	39.387	0.906485	0.40615
SPPL3	8.4186	10.1144	0.264756	0.7857
HNF1A-AS1	0.345877	0.925243	1.41957	0.4139
C12orf43	4.43991	6.19707	0.481054	0.6993
OASL	7.86663	18.7989	1.25683	0.2489
CAMKK2	9.36969	13.7744	0.555921	0.55685
ANAPC5	25.448	36.1931	0.508161	0.5969
KDM2B	5.21711	3.06665	-0.766584	0.47835
RHOF	6.37583	1.20392	-2.40488	0.23525
LOC338799	1.44954	3.42129	1.23895	0.4543
HPD	680.605	26.8264	-4.66509	0.0002
DIABLO	21.0627	25.7657	0.290761	0.7576
VPS33A	5.57638	4.31321	-0.370567	0.7469
CLIP1	5.90912	4.99943	-0.241179	0.7971
ZCCHC8	3.47503	3.53165	0.0233146	0.9826
RSRC2	11.3455	11.9996	0.0808682	0.9323
HCAR2	0.738561	0.0186808	-5.30509	0.21845
HCAR3	0.767107	0.0348445	-4.46043	0.1511
VPS37B	11.2363	7.85575	-0.516349	0.62115
ABCB9	0.576393	1.30921	1.18357	0.45705
PITPNM2	1.95024	9.85064	2.33656	0.04365
MPHOSPH9	1.24086	1.31403	0.0826635	0.95265
CDK2AP1	34.3546	33.2768	-0.0459843	0.9628
SBNO1	1.57374	1.42818	-0.140022	0.89235
RILPL2	21.8843	10.3838	-1.07556	0.3301
RILPL1	2.43059	1.5639	-0.636162	0.667
EIF2B1	16.1091	20.9843	0.381433	0.69535
CCDC92	24.4654	23.7756	-0.0412616	0.9681
NCOR2	9.73043	11.4653	0.236701	0.80015
SCARB1	93.662	402.762	2.10439	0.0524
UBC	166.566	189.385	0.185231	0.85905
DHX37	3.65143	4.24351	0.216798	0.84775
LOC400084	0.158744	0.0955956	-0.731691	0.7186
LOC387895	0.271697	0.541003	0.993635	0.7138
SLC15A4	9.34122	4.72813	-0.982341	0.3785
STX2	2.7044	3.73673	0.466467	0.6869
DDX51	2.73729	3.44667	0.332458	0.77265
GALNT9	0.0444478	1.09737	4.6258	0.2316
LOC100507055	16.5081	9.9144	-0.735574	0.57995
POLE	3.23365	8.61879	1.41432	0.1653
ANKLE2	7.20674	6.17418	-0.223098	0.82665
GOLGA3	4.21715	4.60842	0.128004	0.89695
CHFR	6.50323	7.94094	0.288153	0.78685
ZNF605	0.578233	1.31741	1.18798	0.35665
MPHOSPH8	6.45838	4.17338	-0.629958	0.5336
ZMYM2	2.37849	1.88276	-0.337194	0.73385
IFT88	3.50173	2.81885	-0.312961	0.78585
IL17D	0.182524	0.417542	1.19383	0.54495
SAP18	30.9324	45.8581	0.568059	0.54715
MRP63	12.7947	28.6793	1.16446	0.25415
TNFRSF19	0.695676	0.12719	-2.45143	0.14285
SPATA13	5.3711	2.82184	-0.928583	0.3633
NUPL1	3.19922	1.87844	-0.76819	0.49315
CDK8	2.32384	1.82593	-0.347879	0.8172
WASF3	1.30016	2.94791	1.181	0.3412
RPL21	1469.3	1048	-0.487493	0.6458
RASL11A	5.13257	6.91675	0.430413	0.74455
GTF3A	75.6048	100.422	0.409532	0.7103
POLR1D	34.3406	41.445	0.271283	0.80925
PDX1	0.277221	6.63569	4.58114	0.0259
PAN3	3.30234	1.62804	-1.02035	0.3651
POMP	45.152	57.1823	0.340778	0.71425
USPL1	3.28312	1.88036	-0.80406	0.4925
ALOX5AP	33.7684	3.54968	-3.24991	0.0327
C13orf33	0.304821	0.216045	-0.496631	0.7847
B3GALTL	1.19457	2.41422	1.01506	0.4294
FRY	1.6925	2.74198	0.696061	0.49815
BRCA2	0.0729615	0.123476	0.759028	0.662
PDS5B	1.76197	1.9109	0.117067	0.91505
RFC3	1.48195	7.74602	2.38596	0.07965
NBEA	0.464476	0.0645005	-2.84822	0.2989
RFXAP	0.811549	0.735229	-0.142486	0.9284
EXOSC8	5.68831	11.4053	1.00364	0.51465
UFM1	15.3104	14.3775	-0.0906955	0.9248
FREM2	0.283941	2.67215	3.23434	0.0179
NHLRC3	5.93388	6.88321	0.214105	0.8353
COG6	2.7454	2.71548	-0.0158093	0.9897
SLC25A15	18.7688	23.7385	0.338892	0.71875
WBP4	3.70878	4.62074	0.317176	0.782
NAA16	1.50896	1.06461	-0.503231	0.69895
OR7E37P	0.0991181	0.722842	2.86646	0.222
C13orf15	16.8028	17.222	0.035553	0.9753
AKAP11	2.16421	1.11803	-0.952885	0.37375
TNFSF11	1.70128	0.0472247	-5.17093	0.06715
DNAJC15	6.48062	10.0477	0.63266	0.54115
LACC1	2.02432	0.976011	-1.05247	0.43295
SERP2	1.33131	0.399945	-1.73498	0.38285
KIAA1704	2.5108	3.0082	0.260755	0.85875
GTF2F2	7.57302	10.317	0.446088	0.6984
TPT1-AS1	1.17298	1.06279	-0.142315	0.9343
COG3	6.31878	6.64114	0.0717866	0.9423
LOC100509894	0.18063	0.156355	-0.208213	0.0699
LRCH1	4.77103	2.20058	-1.11642	0.29885
NUDT15	4.81843	7.96879	0.725796	0.52425
ITM2B	264.586	284.219	0.103268	0.92065
RB1	4.33496	1.29823	-1.73947	0.2471
CYSLTR2	0.546997	0.0176914	-4.95041	0.1792
FNDC3A	9.37824	6.41956	-0.546843	0.5636
CDADC1	1.8213	2.77377	0.606877	0.62475
SETDB2	1.77089	1.64485	-0.10652	0.9256
PHF11	10.2402	7.00555	-0.54767	0.6162
ARL11	1.35549	0.109812	-3.62571	0.056
KCNRG	2.01058	1.38778	-0.534839	0.6752
TRIM13	2.01058	1.38778	-0.534839	0.6752
DLEU1	4.68754	7.35364	0.649626	0.791
ST13P4	0.509744	0.72986	0.517847	0.7738
RNASEH2B	9.40969	7.88288	-0.255425	0.81835
FAM124A	0.297595	0.0833893	-1.83542	0.3164
WDFY2	2.3153	0.811546	-1.51245	0.29095
ALG11	2.58633	2.44982	-0.0782296	0.9397
UTP14C	2.58633	2.44982	-0.0782296	0.9397
CKAP2	0.90745	3.75754	2.0499	0.11715
HNRNPA1L2	2.54166	3.17199	0.319616	0.8088
SUGT1	11.1414	12.2314	0.134663	0.898
PCDH17	0.332896	0.339039	0.0263794	0.98605
TDRD3	2.60977	3.94286	0.595321	0.6204
BORA	0.678067	0.612564	-0.146566	0.9353
PIBF1	2.33804	2.14267	-0.125888	0.95035
KLF5	1.81518	4.14057	1.18971	0.3412
UCHL3	18.434	31.3269	0.76503	0.4833
LMO7	5.24894	5.16019	-0.0246016	0.97785
CLN5	10.5242	9.03027	-0.220876	0.8244
SLAIN1	2.12113	3.5332	0.736138	0.56845
RBM26-AS1	0.196308	0.174589	-0.169152	0.9272
NDFIP2	4.86746	5.11499	0.0715623	0.9436
MIR17	0.239832	0.25629	0.0957542	0.94465
MIR17HG	0.239832	0.25629	0.0957542	0.94465
MIR18A	0.239832	0.25629	0.0957542	0.94465
MIR19A	0.239832	0.25629	0.0957542	0.94465
MIR19B1	0.239832	0.25629	0.0957542	0.94465
MIR20A	0.239832	0.25629	0.0957542	0.94465
MIR92A1	0.239832	0.25629	0.0957542	0.94465
GPC5	0.0488857	0.293639	2.58656	0.21625
GPC6	4.18436	6.05994	0.534296	0.5815
GPR180	0.711425	1.37267	0.948204	0.4283
CLDN10	2.23504	2.53976	0.184392	0.90385
DNAJC3	10.6149	11.9544	0.171455	0.8559
MBNL2	8.25025	7.2724	-0.182007	0.8453
RAP2A	3.6506	4.94712	0.438454	0.67425
IPO5	9.35103	6.23717	-0.584235	0.5418
FARP1	20.1704	18.2339	-0.145617	0.8806
UBAC2	23.4134	35.9121	0.617135	0.55475
TM9SF2	44.1326	39.3321	-0.166137	0.86115
CLYBL	6.0046	5.60648	-0.0989727	0.92095
PCCA	18.1141	12.1072	-0.581243	0.596
ITGBL1	7.24454	1.44813	-2.3227	0.0946
LOC283481	3.87264	1.50195	-1.36648	0.48715
TPP2	5.74872	4.75553	-0.273636	0.78785
BIVM	14.417	16.6852	0.210799	0.83185
BIVM-ERCC5	14.417	16.6852	0.210799	0.83185
ERCC5	14.417	16.6852	0.210799	0.83185
ABHD13	2.57658	2.02749	-0.34576	0.7524
TNFSF13B	5.86132	0.677948	-3.11198	0.0442
MYO16	0.398646	0.0514359	-2.95426	0.1183
COL4A2	16.9096	24.9775	0.56279	0.5506
CARKD	24.686	32.0466	0.376478	0.6917
ING1	4.31546	9.27999	1.10461	0.337
ARHGEF7	6.20547	3.66046	-0.761515	0.45505
TEX29	0.507711	0.256148	-0.987029	0.6611
ATP11A	3.06365	2.566	-0.255727	0.79765
MCF2L	1.17225	2.1377	0.866779	0.47485
F7	42.3926	58.9296	0.475183	0.6162
F10	98.3783	219.615	1.15856	0.24455
PROZ	25.8927	25.7081	-0.010324	0.9907
CUL4A	11.7188	10.1059	-0.213627	0.822
LAMP1	145.058	157.498	0.118706	0.9064
TMCO3	5.9871	7.92658	0.404841	0.69705
TFDP1	12.0563	13.1596	0.126324	0.89865
FAM70B	3.34797	3.18583	-0.0716137	0.96615
FLJ41484	0.543658	1.68463	1.63166	0.7684
LOC100506394	0.303797	0.58259	0.939373	0.6063
FLJ44054	0.0137613	0.264738	4.26587	0.22605
CDC16	16.0219	14.1698	-0.177226	0.85375
UPF3A	8.67913	9.54518	0.137223	0.89725
CHAMP1	4.49845	2.78641	-0.691017	0.5285
ANKRD20A9P	0.0646792	0.152804	1.24031	0.38215
PSPC1	10.5167	11.725	0.156904	0.88195
ZMYM5	2.12722	1.50604	-0.498213	0.72035
GJB2	12.3251	14.6424	0.248544	0.79985
CRYL1	116.844	142.591	0.287307	0.75735
N6AMT2	6.68791	11.3947	0.768741	0.5575
XPO4	1.02145	0.940853	-0.118583	0.92205
LATS2	4.25816	0.742855	-2.51908	0.063
SKA3	0.0980462	2.77826	4.82458	0.31025
ZDHHC20	4.21194	3.26559	-0.367141	0.7142
EFHA1	10.2238	13.207	0.369373	0.7163
SACS	0.399284	0.16113	-1.30919	0.3558
MIPEP	5.39698	4.42217	-0.287398	0.8016
C1QTNF9B	0.221624	0.260796	0.234806	0.4669
PARP4	8.16142	5.60821	-0.54128	0.575
CENPJ	0.414879	0.85427	1.042	0.48485
MTMR6	3.41282	1.99125	-0.777292	0.47895
RNF6	4.16621	3.61885	-0.203206	0.8564
USP12	5.39074	4.53337	-0.249898	0.804
MTIF3	25.9151	36.8959	0.509669	0.8191
LNX2	4.54963	3.56138	-0.353313	0.7308
FLT3	1.20594	0.0406722	-4.88997	0.0548
PAN3-AS1	0.338536	0.141022	-1.26339	0.57215
FLT1	3.10527	3.73913	0.267988	0.78805
SLC46A3	17.4469	27.9283	0.678756	0.47535
SLC7A1	0.906397	0.0471555	-4.26465	0.041
UBL3	10.2132	7.64755	-0.417362	0.6641
KATNAL1	0.89481	0.468074	-0.934845	0.4788
LINC00426	1.15456	0.0981661	-3.55598	0.11855
HMGB1	63.9967	111.055	0.795202	0.4425
HSPH1	6.19621	3.61903	-0.775786	0.46105
N4BP2L1	11.9456	10.6634	-0.163813	0.86585
N4BP2L2	10.1236	5.9831	-0.758755	0.46475
CG030	0.304274	0.107965	-1.49481	0.7318
STARD13	1.63706	1.3185	-0.312203	0.80035
SPG20	4.29648	0.408598	-3.3944	0.02825
SMAD9	0.297239	0.134132	-1.14797	0.5065
ALG5	23.6501	45.4838	0.943507	0.3418
FAM48A	4.1748	3.8818	-0.104982	0.9423
POSTN	0.800814	0.747651	-0.0991009	0.94865
PROSER1	2.91668	2.24279	-0.37903	0.7436
LHFP	8.34602	5.6945	-0.55152	0.62005
FOXO1	8.3247	3.0414	-1.45266	0.1625
MRPS31	10.4873	11.7393	0.162709	0.88215
LOC100616668	0.550424	0.516894	-0.0906753	0.8081
SUGT1P3	0.550424	0.516894	-0.0906753	0.8081
ELF1	9.47164	3.77195	-1.3283	0.19685
KBTBD6	1.06753	1.26415	0.243883	0.8542
KBTBD7	0.95516	0.75069	-0.347524	0.83555
MTRF1	2.119	2.05378	-0.0451018	0.9719
KIAA0564	3.92812	4.77175	0.280681	0.77885
EPSTI1	8.19975	3.46463	-1.24288	0.322
ENOX1	0.214421	0.0717575	-1.57924	0.411
CCDC122	0.592405	0.410699	-0.528503	0.8914
TSC22D1	56.5174	26.8452	-1.07403	0.25865
NUFIP1	1.24812	1.30612	0.0655316	0.9631
TPT1	4553.67	2910.11	-0.645957	0.6134
SLC25A30	6.80033	6.85589	0.0117397	0.98895
ZC3H13	3.57326	1.48676	-1.26507	0.2532
CPB2	276.655	653.082	1.23918	0.27325
LCP1	84.2794	12.1353	-2.79598	0.00725
KIAA0226L	1.37209	0.120145	-3.51352	0.0581
ESD	64.9366	102.37	0.656695	0.4979
SUCLA2	5.46688	6.87066	0.32973	0.7693
MED4	13.4507	14.763	0.134307	0.89005
LPAR6	7.36512	2.68502	-1.45578	0.3498
RCBTB2	3.81384	2.8269	-0.432026	0.7113
CAB39L	1.82977	1.15332	-0.665869	0.6245
RCBTB1	3.01197	2.05112	-0.554298	0.6404
EBPL	74.784	113.611	0.6033	0.5241
KPNA3	6.74998	5.01375	-0.428992	0.67115
SPRYD7	3.46104	4.70942	0.444344	0.6889
DLEU2	0.190552	0.222445	0.223261	0.7543
INTS6	2.94943	1.88991	-0.642121	0.5778
DHRS12	4.0778	6.33453	0.635446	0.6094
ATP7B	3.46655	4.10281	0.243113	0.81685
NEK5	0.386648	0.946611	1.29175	0.4381
NEK3	3.19606	1.7591	-0.861454	0.5165
THSD1P1	0.376932	0.379499	0.00979023	0.9936
THSD1	0.716438	0.43541	-0.718466	0.6698
VPS36	7.08933	5.3311	-0.411217	0.682
DIAPH3	0.0895394	0.901729	3.3321	0.0639
PCDH20	0.439039	0.148009	-1.56866	0.37565
PCDH9	0.285894	0.0171469	-4.05946	0.08585
DACH1	0.528882	0.0133485	-5.30819	0.06705
MZT1	2.21964	3.47097	0.645013	0.6129
DIS3	2.97469	2.39948	-0.310019	0.7974
KLF12	2.07982	1.42007	-0.550494	0.5974
TBC1D4	3.73213	2.5941	-0.524767	0.61945
COMMD6	32.5434	27.0139	-0.268663	0.77955
KCTD12	11.1833	1.52971	-2.87002	0.0145
FBXL3	7.85505	6.48225	-0.277126	0.78315
MYCBP2	2.24154	0.638022	-1.81281	0.10425
EDNRB	14.9494	6.73817	-1.14965	0.25295
RNF219	1.35148	1.48208	0.133077	0.91915
RBM26	2.37695	2.38269	0.00348169	0.9974
SPRY2	12.6698	5.50965	-1.20136	0.28085
TGDS	6.40604	7.36679	0.201603	0.8617
ABCC4	0.733327	1.62987	1.15223	0.3801
DZIP1	0.745684	0.394285	-0.919326	0.63545
UGGT2	1.28057	1.16635	-0.134781	0.91445
STK24	14.3013	8.97475	-0.672201	0.4845
SLC15A1	2.36756	5.26058	1.15182	0.33805
DOCK9	3.0668	2.31073	-0.408385	0.6873
UBAC2-AS1	0.220327	0.75898	1.78442	0.44885
GPR18	1.4618	0.227019	-2.68687	0.447
GPR183	8.912	0.598789	-3.89563	0.3069
A2LD1	4.10794	4.46963	0.121742	0.95415
TMTC4	2.68283	3.22095	0.263727	0.82025
NALCN	0.530343	0.0259381	-4.35378	0.05915
FGF14	0.553521	0.426993	-0.374425	0.8851
TEX30	10.5746	26.8279	1.34313	0.2161
KDELC1	1.55009	6.22994	2.00687	0.6029
EFNB2	4.16498	2.75872	-0.594311	0.59245
ARGLU1	14.964	9.97559	-0.585025	0.5815
LIG4	1.91505	1.49951	-0.352894	0.77145
IRS2	13.844	5.07871	-1.44673	0.1484
COL4A1	10.9235	17.2649	0.660407	0.4853
RAB20	50.271	11.3233	-2.15043	0.0527
CARS2	17.6533	18.855	0.0950051	0.92415
LINC00346	0.161885	1.05167	2.69964	0.10625
ANKRD10	13.5292	13.1554	-0.0404189	0.9676
TUBGCP3	3.12908	2.54087	-0.300417	0.80165
MCF2L-AS1	1.10506	2.98543	1.43382	0.4017
PCID2	10.876	8.28102	-0.39326	0.7199
GRTP1	16.4119	35.316	1.10558	0.284
ADPRHL1	0.851987	2.54478	1.57864	0.33285
DCUN1D2	1.49296	1.95583	0.38961	0.7776
GAS6	24.3391	85.0251	1.80461	0.07735
RASA3	5.85428	1.32282	-2.14588	0.09765
PARP2	4.05605	13.1094	1.69245	0.14485
APEX1	52.677	121.617	1.2071	0.2096
PNP	16.0119	30.5504	0.932047	0.33845
ANG	870.382	3946.38	2.18081	0.0918
RNASE4	870.382	3946.38	2.18081	0.0918
RNASE6	22.6754	2.7481	-3.04462	0.04715
RNASE2	0.562907	0.126368	-2.15527	0.3474
METTL17	13.44	22.2768	0.729007	0.4704
TPPP2	2.65517	3.86189	0.540504	0.75735
RNASE7	0.175973	0.285725	0.699273	0.71855
ARHGEF40	9.23008	19.2333	1.05919	0.27335
C14orf176	0.257564	0.667876	1.37465	0.6554
RPGRIP1	0.206822	0.0268938	-2.94305	0.186
TOX4	7.87296	10.4311	0.405917	0.703
ABHD4	9.36798	19.7885	1.07885	0.2938
OXA1L	51.9134	96.8364	0.899441	0.3472
MRPL52	21.8116	74.5333	1.77279	0.08435
MMP14	20.353	30.3213	0.575092	0.54765
LRP10	29.6681	33.58	0.17869	0.84615
C14orf119	9.22512	14.6801	0.670221	0.68925
BCL2L2	43.9258	77.796	0.824629	0.39595
BCL2L2-PABPN1	43.9258	77.796	0.824629	0.39595
PABPN1	43.9258	77.796	0.824629	0.39595
CMTM5	0.19086	0.040685	-2.22995	0.3627
NGDN	17.6455	39.834	1.1747	0.26125
THTPA	7.51512	21.5665	1.52092	0.3673
DHRS2	5.2966	849.085	7.3247	5e-05
DHRS4	18.8591	48.9218	1.37522	0.3413
DHRS4L2	14.5487	40.8567	1.48968	0.15545
DHRS4L1	1.06401	1.63186	0.617005	0.7261
LRRC16B	0.221169	0.99267	2.16616	0.20935
CPNE6	0.0246449	0.42491	4.1078	0.23145
PCK2	233.826	589.525	1.33411	0.2254
DCAF11	44.1203	91.0773	1.04565	0.2901
FITM1	5.39991	13.9139	1.36552	0.33795
PSME1	233.915	482.526	1.04462	0.3047
RNF31	10.3445	14.7591	0.512745	0.5975
IRF9	39.0862	35.5649	-0.136204	0.8864
REC8	3.484	0.670299	-2.37787	0.48295
GMPR2	26.1587	44.9015	0.779473	0.42045
C14orf21	3.00246	6.53074	1.1211	0.3946
LTB4R	3.69983	8.03332	1.11854	0.8436
LTB4R2	3.69983	8.03332	1.11854	0.8436
NFATC4	1.0906	0.620726	-0.813092	0.5853
NYNRIN	2.35751	1.43971	-0.711481	0.5411
KHNYN	4.59182	6.38991	0.47673	0.732
G2E3	0.817836	1.49143	0.866816	0.49425
SCFD1	10.637	18.3945	0.790178	0.42585
AP4S1	1.62293	1.70876	0.0743483	0.9703
NUBPL	2.82235	3.52258	0.319736	0.78055
ARHGAP5	2.40185	3.63311	0.597056	0.5445
AKAP6	0.230789	0.33057	0.518382	0.72995
SRP54	13.8942	19.4328	0.484005	0.61665
FAM177A1	6.18467	9.06753	0.552013	0.5873
KIAA0391	10.6724	19.06	0.836657	0.4379
PSMA6	80.6144	146.495	0.861742	0.3679
BRMS1L	1.70582	2.3432	0.458014	0.7357
LOC100129794	0.422847	1.91213	2.17697	0.28935
MIPOL1	0.290581	0.693729	1.25543	0.39745
SSTR1	1.23505	1.14445	-0.10992	0.94185
GEMIN2	2.20956	4.98076	1.17261	0.4089
PNN	12.4823	14.3878	0.204962	0.82195
MIA2	2.395	0.973961	-1.29809	0.3714
CTAGE5	17.3652	33.7179	0.95732	0.31145
C14orf28	1.42864	1.63922	0.198374	0.8854
FAM179B	1.01233	1.086	0.101342	0.9388
PRPF39	2.75538	3.39409	0.300775	0.91375
FANCM	0.278781	0.612927	1.13659	0.45425
LRR1	3.21329	9.44906	1.55612	0.27405
MGAT2	12.6201	46.6315	1.88558	0.0583
KLHDC1	0.766454	0.734737	-0.060972	0.97025
KLHDC2	27.3892	48.6954	0.830179	0.3874
ARF6	23.7747	26.6162	0.162875	0.8651
ATP5S	3.01266	5.96994	0.98668	0.46715
ATL1	0.400982	0.427002	0.0907044	0.9556
TMX1	5.12598	7.8705	0.618629	0.5351
FRMD6	2.55867	0.874355	-1.5491	0.2418
GNG2	5.74263	0.926256	-2.63223	0.04685
C14orf166	65.4725	83.7201	0.354685	0.70975
PTGDR	1.41889	0.168274	-3.07587	0.09795
PTGER2	3.23458	0.368326	-3.13452	0.0709
GPR137C	0.162407	0.473393	1.54343	0.3866
PSMC6	23.543	45.9196	0.963809	0.31815
STYX	5.06063	7.04588	0.477463	0.62135
CDKN3	0.907066	26.6478	4.87666	0.01285
CGRRF1	4.14851	5.33385	0.362585	0.78765
SAMD4A	3.12357	2.16365	-0.52973	0.6256
SOCS4	1.39736	1.27548	-0.131667	0.90855
MAPK1IP1L	6.75935	8.67108	0.359328	0.7052
LGALS3	106.869	35.5448	-1.58813	0.1127
FBXO34	4.23274	3.70836	-0.190809	0.86525
KTN1	16.1302	22.8708	0.503735	0.58985
PELI2	0.842831	0.138676	-2.60352	0.125
C14orf101	2.31537	4.17511	0.850571	0.44575
MUDENG	5.51724	12.841	1.21873	0.39415
NAA30	3.15233	9.33004	1.56547	0.1364
ACTR10	10.0007	13.4426	0.42671	0.66355
PSMA3	67.0591	120.64	0.847201	0.43685
ARID4A	2.99701	3.03447	0.0179215	0.9858
KIAA0586	0.88274	1.27474	0.530144	0.77785
DACT1	2.06051	0.329227	-2.64585	0.1039
DAAM1	1.88402	1.07513	-0.8093	0.53385
JKAMP	8.5818	9.00603	0.0696099	0.9449
C14orf135	3.36797	3.82918	0.185153	0.87175
PPM1A	4.84301	8.70005	0.84512	0.3916
MNAT1	6.12299	13.1254	1.10005	0.3391
SLC38A6	4.47755	5.11367	0.191649	0.8756
PRKCH	9.8557	2.05208	-2.26387	0.06375
HIF1A	7.84376	2.42961	-1.69082	0.28845
SNAPC1	1.51622	1.79874	0.246502	0.8598
RHOJ	1.71935	0.975696	-0.817363	0.55915
SYNE2	10.5593	19.6158	0.893504	0.44525
MTHFD1	92.2024	113.3	0.297274	0.76985
AKAP5	0.158427	0.0897975	-0.819068	0.6448
ZBTB1	4.94869	3.51673	-0.49281	0.6357
HSPA2	4.57766	5.14432	0.168368	0.8866
PPP1R36	0.208244	0.155587	-0.420557	0.8252
PLEKHG3	7.95004	10.3903	0.3862	0.69695
CHURC1	12.578	21.2008	0.753215	0.6706
CHURC1-FNTB	12.578	21.2008	0.753215	0.6706
FNTB	12.578	21.2008	0.753215	0.6706
FUT8	1.9284	0.283171	-2.76766	0.08315
GPHN	8.22645	7.57348	-0.119313	0.9008
MPP5	2.31924	5.34338	1.2041	0.25405
EIF2S1	7.39731	9.4551	0.354091	0.7178
PLEKHH1	0.252298	0.124577	-1.01809	0.74695
ARG2	2.00086	2.41627	0.272162	0.92945
RDH12	2.74336	2.67382	-0.0370431	0.98
RAD51B	1.04261	1.67937	0.687711	0.664
EXD2	2.18534	3.13326	0.519806	0.64925
GALNTL1	1.09202	0.749169	-0.543636	0.7312
SLC39A9	19.6767	81.5519	2.05123	0.06915
KIAA0247	10.4782	5.10428	-1.03761	0.2943
SRSF5	93.8365	84.942	-0.143673	0.8804
SMOC1	30.0058	70.6926	1.23632	0.2113
TTC9	1.93743	2.47844	0.355289	0.7645
PCNX	2.53996	3.12053	0.296982	0.7558
SIPA1L1	4.42689	4.95826	0.163541	0.8683
DCAF4	1.99689	4.40231	1.14051	0.3803
RBM25	8.38895	6.15152	-0.447547	0.6491
PSEN1	6.53182	8.18413	0.325346	0.73045
PAPLN	3.59797	0.535985	-2.74692	0.0658
C14orf169	3.90988	6.99018	0.838204	0.57825
ACOT1	3.86206	10.6563	1.46426	0.4258
ACOT2	13.8375	38.9713	1.49383	0.1507
ACOT4	8.36054	15.8059	0.918797	0.4272
ACOT6	1.212	1.58417	0.386334	0.82865
DNAL1	0.625679	0.549073	-0.188426	0.88605
PTGR2	5.25757	15.8587	1.5928	0.13095
ZNF410	10.5533	10.9294	0.0505082	0.95935
COQ6	10.722	20.8601	0.960169	0.3846
C14orf45	0.512024	0.272635	-0.909243	0.6591
LIN52	2.3026	1.53069	-0.589086	0.69765
ISCA2	8.47801	20.5988	1.28076	0.2736
FCF1	8.0973	12.9586	0.678393	0.5094
YLPM1	3.60584	1.69336	-1.09045	0.3069
DLST	30.2522	34.7028	0.198013	0.83745
EIF2B2	9.28013	17.1412	0.88525	0.4221
ZC2HC1C	4.00014	2.08753	-0.938253	0.5029
FOS	202.626	7.67563	-4.72239	0.0004
LOC731223	0.629405	0.0580307	-3.4391	0.34095
JDP2	9.22328	2.12526	-2.11764	0.072
BATF	14.1326	4.08052	-1.7922	0.2239
FLVCR2	6.65734	2.86828	-1.21476	0.29865
TTLL5	1.7051	2.05778	0.271227	0.8276
IFT43	30.3573	61.895	1.02778	0.3243
C14orf118	1.26061	0.800434	-0.655268	0.6773
VASH1	7.96757	5.04076	-0.660499	0.5057
KIAA1737	3.47497	4.82741	0.474246	0.651
GSTZ1	51.095	109.059	1.09385	0.2542
AHSA1	31.3909	62.66	0.997196	0.3019
SLIRP	107.61	315.927	1.55378	0.1357
C14orf178	0.191636	0.201263	0.070713	0.119
ADCK1	4.8084	7.5447	0.649907	0.5828
NRXN3	0.111336	0.701609	2.65575	0.1293
FLRT2	1.20158	0.052161	-4.52582	0.0264
GPR65	2.39519	0.20757	-3.52847	0.03955
LOC283587	6.25895	8.87832	0.504367	0.71675
SPATA7	2.89478	1.52037	-0.929027	0.50585
ZC3H14	5.87338	9.24676	0.654757	0.50275
TTC8	4.50249	2.38821	-0.914791	0.46925
LOC400236	1.65256	2.80101	0.761249	0.77895
TDP1	2.19353	3.86102	0.81573	0.483
KCNK13	0.972296	2.87254	1.56286	0.31775
PSMC1	48.6253	87.9156	0.854411	0.3755
CALM1	65.0583	66.2711	0.0266485	0.97915
C14orf159	12.517	11.1315	-0.169243	0.86055
CPSF2	5.211	5.40304	0.0522104	0.95975
SLC24A4	0.219927	0.0409558	-2.42488	0.17705
RIN3	13.9923	6.88251	-1.02362	0.3148
GOLGA5	12.1589	19.6768	0.694487	0.47035
C14orf109	11.2546	12.8761	0.194183	0.875
UBR7	6.67035	11.1517	0.741435	0.51845
OTUB2	0.231425	0.59817	1.37001	0.4292
IFI27L1	7.05396	41.5939	2.55987	0.07065
IFI27	153.764	74.1764	-1.05168	0.28365
PPP4R4	0.861839	0.784358	-0.135907	0.93
SERPINA4	235.788	374.741	0.668404	0.52145
SERPINA5	172.845	401.488	1.21588	0.2652
SERPINA3	2819.54	357.326	-2.98015	0.02675
