gene	value_1	value_2	log2(fold_change)	p_value
MGA	1.48184	2.27925	0.621166	0.50745
MAPKBP1	1.0225	1.00875	-0.0195301	0.9858
JMJD7	6.28332	3.89799	-0.688797	0.57625
JMJD7-PLA2G4B	6.28332	3.89799	-0.688797	0.57625
PLA2G4B	6.28332	3.89799	-0.688797	0.57625
GANC	1.35144	1.38571	0.0361297	0.9746
CAPN3	4.17366	1.61116	-1.37322	0.3152
SNAP23	15.5641	15.7374	0.0159785	0.9852
HAUS2	2.4895	3.90536	0.6496	0.5206
TMEM62	5.98602	7.97369	0.413649	0.66885
CCNDBP1	8.60288	10.3224	0.262888	0.76625
ADAL	2.05236	2.82356	0.46023	0.69795
TUBGCP4	2.22385	2.58692	0.218174	0.85665
PDIA3	147.355	96.5852	-0.609418	0.73815
C15orf63	126.684	90.0675	-0.492155	0.8279
SERF2	126.684	90.0675	-0.492155	0.8279
WDR76	0.32651	1.47601	2.17651	0.1641
CASC4	23.6286	20.8561	-0.180067	0.84175
CTDSPL2	2.2773	2.63719	0.211676	0.8409
EIF3J	15.406	21.7501	0.497528	0.74455
B2M	3243.73	2498.92	-0.376347	0.85055
TRIM69	0.33312	0.174681	-0.931318	0.6254
C15orf43	0.0698718	1.38546	4.30951	0.17145
SORD	261.065	323.34	0.308646	0.8241
DUOXA2	0.687481	0.662143	-0.0541754	0.9781
DUOX1	0.042552	0.517644	3.60466	0.0881
LOC145663	0.292744	0.368652	0.332622	0.0272
SPATA5L1	2.3759	3.53579	0.573557	0.63605
C15orf48	1.22561	0.225325	-2.44341	0.2349
HMGN2P46	0.222151	0.0909306	-1.2887	0.7386
PLDN	7.85542	8.69777	0.146956	0.8684
SQRDL	39.2484	35.6879	-0.1372	0.87685
SEMA6D	0.890399	0.132514	-2.74831	0.07345
SLC12A1	0.0229491	3.9068	7.41141	0.0958
DUT	10.4359	28.6041	1.45467	0.11795
EID1	38.7395	23.8486	-0.699901	0.4348
GALK2	7.03434	9.30986	0.404344	0.66825
FGF7	0.244903	0.024669	-3.31144	0.39085
DTWD1	2.26373	3.14269	0.473299	0.684
SLC27A2	152.329	57.4213	-1.40754	0.18765
LOC100129387	1.52515	0.818791	-0.897388	0.6712
USP8	6.17024	6.46111	0.0664553	0.9431
AP4E1	1.34581	1.62794	0.274569	0.79685
GLDN	0.081936	12.3057	7.23061	0.0222
TMOD2	0.42572	0.359871	-0.242428	0.86145
TMOD3	8.50306	22.9365	1.43159	0.12875
MAPK6	10.8388	15.2945	0.496814	0.5729
PIGB	3.32283	3.37792	0.0237207	0.9769
FLJ27352	0.575857	0.821605	0.512735	0.25515
TEX9	0.340724	0.218171	-0.643141	0.82855
TCF12	6.8435	7.97608	0.220946	0.8035
LOC283663	0.846708	0.0687244	-3.62297	0.12105
CGNL1	14.1257	3.83178	-1.88223	0.0482
GCOM1	7.19989	5.14302	-0.485359	0.60505
MYZAP	7.19989	5.14302	-0.485359	0.60505
POLR2M	7.19989	5.14302	-0.485359	0.60505
AQP9	170.36	304.037	0.835665	0.5413
LIPC	51.3605	43.8388	-0.228449	0.796
FAM63B	0.886631	0.954271	0.106066	0.93755
RNF111	3.34499	4.30701	0.364686	0.6992
CCNB2	0.304755	3.45549	3.50317	0.06015
GCNT3	0.0479694	3.74254	6.28576	0.1117
C2CD4A	0.197247	1.36587	2.79174	0.12615
TLN2	1.00877	0.779309	-0.372324	0.7222
TPM1	38.9212	26.1955	-0.571236	0.52555
LACTB	16.2158	18.8053	0.213743	0.8124
RAB8B	4.53313	3.25722	-0.476865	0.6255
APH1B	1.67471	0.838571	-0.997905	0.44755
USP3	3.06555	3.67096	0.260012	0.79125
FBXL22	0.176746	0.284483	0.686669	0.5092
SNX1	9.63589	8.30721	-0.214055	0.8075
SNX22	0.471256	0.166689	-1.49935	0.1535
TRIP4	4.2867	5.67423	0.404555	0.69515
ZNF609	4.19767	2.2775	-0.882137	0.34015
PLEKHO2	7.79906	2.67395	-1.54432	0.12315
ANKDD1A	0.343077	0.0883283	-1.95758	0.33125
OSTBETA	0.700755	0.898743	0.358999	0.8932
PTPLAD1	38.5755	51.8384	0.426336	0.66505
SLC24A1	1.54886	0.751608	-1.04315	0.37885
RAB11A	14.4851	13.4179	-0.110403	0.90045
DIS3L	6.77732	8.88837	0.391203	0.6644
MAP2K1	28.3125	14.1422	-1.00143	0.30325
ZWILCH	1.14887	1.32452	0.205257	0.8832
SMAD6	8.26583	1.73242	-2.25437	0.10665
SMAD3	4.83347	10.3018	1.09177	0.2382
IQCH	0.0902841	0.489098	2.43758	0.5252
C15orf61	2.93677	5.26653	0.842622	0.62855
MAP2K5	5.99135	9.00171	0.587317	0.54435
PIAS1	5.51303	5.6013	0.0229148	0.9819
FEM1B	5.99432	4.52257	-0.406452	0.6931
CORO2B	0.608773	0.138674	-2.13421	0.2267
NOX5	0.966404	0.0413276	-4.54745	0.49885
SPESP1	0.966404	0.0413276	-4.54745	0.49885
GLCE	6.13856	3.20712	-0.936622	0.33185
PAQR5	0.82021	2.34924	1.51813	0.2113
KIF23	0.145738	0.898826	2.62466	0.13285
RPLP1	1657.94	1607.43	-0.0446383	0.97065
LOC145837	2.49023	7.4846	1.58765	0.18995
LRRC49	0.212465	0.0601336	-1.82098	0.35085
THSD4	1.93162	1.92214	-0.00710392	0.99325
SENP8	1.34274	1.38626	0.0460106	0.9828
ARIH1	8.75515	12.2456	0.484055	0.58525
BBS4	3.28156	6.16687	0.910159	0.36475
NEO1	4.16677	3.71986	-0.163682	0.8568
CD276	20.0752	10.8179	-0.891994	0.31835
LOXL1	1.79323	0.370574	-2.27472	0.1892
PML	11.1981	7.8839	-0.506278	0.58935
ISLR	6.49383	0.621764	-3.38463	0.0377
LOC440288	1.56133	1.57352	0.0112219	0.99455
ARID3B	1.28471	0.747964	-0.780404	0.57455
CLK3	11.1906	10.8426	-0.0455778	0.961
CYP1A2	46.9211	638.909	3.7673	0.0326
CSK	31.3432	20.6073	-0.604992	0.50495
MPI	19.6676	27.4777	0.482441	0.58865
SCAMP5	2.03894	1.29779	-0.651758	0.61555
PPCDC	1.87396	2.30398	0.298037	0.8164
C15orf39	2.10162	4.6345	1.14091	0.27195
GOLGA6C	0.262928	0.912993	1.79594	0.2476
COMMD4	47.527	48.6126	0.0325805	0.96955
NEIL1	3.79581	3.20974	-0.241952	0.8423
SNX33	14.9247	12.8045	-0.221051	0.80605
UBE2Q2	3.43455	1.46012	-1.23403	0.3119
FBXO22	5.55291	7.7111	0.473693	0.68555
RCN2	6.24566	11.3891	0.866731	0.38655
PSTPIP1	1.5923	0.115264	-3.78809	0.0899
HMG20A	7.2911	7.23626	-0.010893	0.98935
IDH3A	12.3169	10.9223	-0.173369	0.84715
DNAJA4	0.54456	0.280823	-0.955427	0.57305
IREB2	6.92119	6.14648	-0.171259	0.8477
AGPHD1	1.20829	1.69052	0.484507	0.7761
PSMA4	50.6913	54.6079	0.107371	0.9043
MORF4L1	73.6007	64.6401	-0.187291	0.846
TMED3	14.0552	1.39361	-3.3342	0.03895
C15orf37	2.57438	1.19637	-1.10556	0.7931
ZFAND6	34.1796	23.3223	-0.551424	0.5458
FAH	168.225	57.0493	-1.56011	0.1385
ARNT2	0.592776	0.0243547	-4.60522	0.0763
FAM108C1	3.64558	4.0309	0.144952	0.90015
KIAA1199	0.379741	0.522304	0.459876	0.74585
MESDC1	5.18337	4.26221	-0.28229	0.79895
IL16	3.20344	0.423374	-2.91962	0.10845
WHAMM	2.34621	1.93713	-0.276408	0.8051
FAM103A1	9.06596	10.0803	0.153001	0.8983
TM6SF1	1.30384	0.410899	-1.66591	0.3387
ADAMTSL3	3.41681	1.4325	-1.25412	0.2097
DNM1P41	0.15104	0.389906	1.36819	0.63165
ZSCAN2	2.75488	3.96026	0.523603	0.6927
SCAND2	1.32215	1.37344	0.0548995	0.96315
ZNF592	4.69895	5.23603	0.156135	0.8609
ALPK3	0.379019	0.819257	1.11205	0.3673
SLC28A1	29.6359	3.69407	-3.00406	0.0075
PDE8A	11.0719	7.85911	-0.494468	0.58485
AKAP13	9.68812	6.17611	-0.649518	0.48735
MRPS11	16.1863	14.3693	-0.171786	0.85305
AEN	5.38768	12.6297	1.22908	0.19555
ISG20	13.5041	2.96776	-2.18596	0.1164
ABHD2	57.762	31.985	-0.852725	0.46495
FANCI	0.557875	1.78317	1.67643	0.60665
C15orf42	0.0407297	0.198714	2.28654	0.42045
ZNF710	4.12398	2.15386	-0.937117	0.3598
SEMA4B	13.8846	6.13389	-1.17861	0.1986
C15orf58	1.33219	2.26825	0.767777	0.6378
NGRN	38.4062	34.4872	-0.155279	0.85585
ZNF774	0.240204	0.212192	-0.178892	0.92065
IQGAP1	7.43359	2.98418	-1.31672	0.15435
CRTC3	5.21264	3.15102	-0.726197	0.44315
BLM	0.109574	0.242726	1.14743	0.5388
FURIN	164.035	22.4336	-2.87027	0.02485
FES	10.8425	1.29642	-3.06409	0.02265
MAN2A2	8.53082	12.3378	0.532327	0.553
UNC45A	10.755	14.0873	0.389387	0.6981
RCCD1	2.30571	4.06989	0.819776	0.46925
SV2B	0.096247	0.664301	2.78702	0.07845
SLCO3A1	2.72925	1.1411	-1.25809	0.3217
LOC100507217	11.3578	6.35995	-0.836589	0.42315
CHD2	5.46267	4.26846	-0.355888	0.69445
MCTP2	0.531562	0.0101801	-5.70642	0.0688
LOC145820	0.929148	0.44671	-1.05657	0.51935
NR2F2	9.19818	7.35067	-0.323473	0.72045
ARRDC4	6.38981	3.19911	-0.998101	0.30845
IGF1R	0.536424	0.156665	-1.77569	0.2337
SYNM	0.348273	0.188569	-0.885131	0.58805
LRRC28	17.8795	8.1212	-1.13855	0.26735
MEF2A	9.03896	15.3357	0.762662	0.3985
ASB7	2.66405	2.43781	-0.128036	0.90035
ALDH1A3	1.47958	0.761123	-0.958983	0.50425
LRRK1	0.816498	0.146202	-2.48149	0.11845
WASH3P	0.753427	0.712353	-0.0808757	0.9583
LOC646214	0.65931	0.65775	-0.00341809	0.99785
NIPA2	7.79312	12.3489	0.664105	0.47255
NIPA1	1.91588	2.93244	0.6141	0.5357
WHAMMP3	0.652775	0.539171	-0.275842	0.86705
HERC2P2	1.04253	1.04598	0.00477147	0.99705
NDN	2.88921	0.367358	-2.97542	0.09525
UBE3A	9.8569	11.2769	0.194169	0.83035
ATP10A	0.267455	0.0742364	-1.8491	0.3252
GABRB3	1.95227	0.00242347	-9.65386	0.1702
HERC2	2.59415	3.19412	0.300154	0.7363
NDNL2	6.67543	8.11305	0.281384	0.7875
TJP1	7.25155	11.5184	0.667578	0.46945
MTMR10	8.3074	8.38674	0.0137134	0.9892
LOC100288615	1.25014	0.945199	-0.403399	0.81575
FMN1	0.251236	0.0807328	-1.63782	0.3116
AVEN	8.63422	11.5104	0.414794	0.66735
C15orf24	55.833	61.0814	0.129615	0.8824
C15orf29	2.48706	3.15401	0.342746	0.7747
SLC12A6	1.33926	1.40236	0.0664202	0.97265
NOP10	98.1261	98.2366	0.00162264	0.9982
LPCAT4	2.37352	1.46461	-0.696515	0.64105
GOLGA8A	0.517968	0.551375	0.0901706	0.9531
GOLGA8B	1.8123	1.83621	0.0189134	0.98575
AQR	3.64242	5.22505	0.520546	0.57815
ZNF770	8.99964	13.9942	0.636885	0.47715
ATPBD4	3.07322	4.31676	0.490195	0.69245
MEIS2	4.19234	3.6151	-0.21372	0.8318
RASGRP1	0.469155	0.0962377	-2.28539	0.204
GPR176	0.936641	0.45576	-1.03922	0.54265
SRP14	118.073	98.3122	-0.264233	0.7781
BMF	2.38226	3.21	0.430244	0.6714
PLCB2	3.65767	0.612003	-2.57931	0.06325
C15orf52	1.40546	1.92216	0.451689	0.68505
MRPL42P5	0.267559	0.174275	-0.618488	0.76655
C15orf57	5.3358	4.62967	-0.204797	0.85045
LOC100505648	0.217145	0.399326	0.878909	0.6649
FAM82A2	22.5414	24.8189	0.138861	0.8796
DNAJC17	8.59028	4.79199	-0.842082	0.6618
INO80	3.84765	4.33994	0.173699	0.84735
OIP5	0.229314	1.06189	2.21124	0.28155
NDUFAF1	15.6301	14.6096	-0.0974108	0.91665
LTK	1.00013	0.0140803	-6.15036	0.14225
RPAP1	4.74616	6.97294	0.555007	0.54845
EHD4	9.08627	10.1723	0.162883	0.85575
VPS39	7.9671	7.55522	-0.0765793	0.92945
TMEM87A	6.84708	6.46321	-0.0832385	0.92875
ZFP106	3.73163	5.93654	0.669818	0.457
LRRC57	1.91188	2.73097	0.51442	0.68365
CDAN1	2.2829	3.6792	0.688522	0.4971
TTBK2	0.477325	0.445084	-0.100897	0.9473
UBR1	2.56383	2.5573	-0.00367867	0.9959
LCMT2	2.56475	4.32162	0.752757	0.5054
ZSCAN29	1.77684	2.74743	0.628766	0.5376
TP53BP1	1.70878	3.19516	0.902928	0.35955
PPIP5K1	2.07527	4.68354	1.1743	0.22765
CATSPER2	0.329365	0.409837	0.315361	0.8624
CATSPER2P1	0.62448	0.457156	-0.44997	0.80325
ELL3	1.95824	1.05055	-0.898413	0.22545
MIR1282	234.395	225.896	-0.0532813	0.00565
MFAP1	7.22998	9.29859	0.36302	0.70135
LOC645212	1.35237	1.52451	0.172861	0.91055
SPG11	7.42627	8.54947	0.203197	0.86985
PATL2	0.584844	0.662339	0.179519	0.9164
DUOX2	0.296988	0.557644	0.908943	0.55475
SHF	6.19304	13.6501	1.14019	0.23345
GATM	601.525	246.759	-1.28552	0.38115
SLC30A4	0.807822	0.158271	-2.35164	0.20315
FBN1	2.00394	0.796307	-1.33145	0.1895
CEP152	0.145171	0.275039	0.921882	0.57755
SECISBP2L	5.88436	5.45704	-0.108768	0.90425
COPS2	9.24645	11.7828	0.349708	0.69335
C15orf33	0.546624	0.36992	-0.563335	0.8096
ATP8B4	0.976112	0.643153	-0.601885	0.646
HDC	0.330449	0.0809149	-2.02995	0.3178
GABPB1	3.02089	3.38698	0.165026	0.91475
FLJ10038	1.28798	0.673143	-0.936128	0.63555
USP50	0.373924	0.200049	-0.902394	0.4491
TRPM7	3.48934	3.82424	0.132218	0.8831
SPPL2A	27.1151	35.9654	0.407512	0.6502
TNFAIP8L3	0.754434	0.7504	-0.00773502	0.9934
DMXL2	1.54325	1.87071	0.277614	0.7726
LYSMD2	10.2267	7.7058	-0.408318	0.71045
LEO1	7.64906	9.36814	0.292481	0.75095
BCL2L10	4.46518	0.0235998	-7.5638	0.18925
GNB5	7.07051	6.31993	-0.161907	0.86385
MYO5C	0.9697	1.78234	0.878163	0.41445
MYO5A	0.968511	1.20601	0.316407	0.7545
ARPP19	11.2688	31.5387	1.48479	0.12135
FAM214A	6.29449	3.9445	-0.674245	0.4756
ONECUT1	4.73301	3.64212	-0.37798	0.7461
WDR72	8.33806	3.41606	-1.28738	0.16
RSL24D1	24.5291	29.1335	0.248183	0.77275
RAB27A	13.3209	2.53065	-2.39611	0.02455
CCPG1	18.6271	15.546	-0.260861	0.7971
DYX1C1	18.6271	15.546	-0.260861	0.7971
NEDD4	4.35035	8.67009	0.994915	0.2692
RFX7	1.14047	1.74733	0.615521	0.57425
MNS1	0.349465	0.591615	0.759512	0.7107
ZNF280D	3.84392	7.3331	0.931843	0.349
LOC145783	0.73688	1.2881	0.805747	0.5947
ALDH1A2	0.598685	0.240929	-1.31319	0.43745
ADAM10	10.1619	12.1966	0.263319	0.7673
SLTM	9.21247	12.5673	0.448015	0.6206
MYO1E	11.929	3.90302	-1.61181	0.0878
GTF2A2	9.77311	10.3662	0.0850046	0.93085
BNIP2	11.4945	5.75332	-0.998477	0.30825
ANXA2	55.9369	102.405	0.872409	0.36415
NARG2	2.80166	2.6733	-0.06766	0.94335
RORA	7.7719	6.39684	-0.280908	0.7618
VPS13C	2.95278	3.49847	0.244653	0.78505
C2CD4B	0.586889	0.0771347	-2.92764	0.26635
RPS27L	79.1897	61.3823	-0.367489	0.6768
LOC100130855	0.74798	0.826117	0.143347	0.92955
HERC1	2.4271	2.46661	0.0232959	0.97905
DAPK2	0.669365	2.24212	1.744	0.2322
FAM96A	80.8916	48.0734	-0.750751	0.4079
PPIB	494.127	279.673	-0.821142	0.47655
CSNK1G1	1.07312	1.48452	0.46818	0.66325
KIAA0101	0.554515	3.28186	2.56522	0.11555
OAZ2	41.4993	20.7341	-1.00108	0.2691
RBPMS2	8.21338	7.56545	-0.11855	0.907
SPG21	48.9288	51.8217	0.0828715	0.927
MTFMT	3.33086	3.51332	0.076939	0.94705
RASL12	0.242507	0.620588	1.35561	0.56195
PDCD7	3.31955	5.48661	0.724928	0.50255
CLPX	24.8082	18.803	-0.399849	0.6532
CILP	0.373339	0.00266244	-7.13159	0.19095
PARP16	5.4442	5.48808	0.0115794	0.98975
DPP8	1.53218	2.23145	0.542393	0.62825
C15orf44	10.5579	10.7438	0.0251882	0.9769
DENND4A	5.14585	4.9163	-0.0658363	0.94425
TIPIN	1.03286	2.39949	1.21609	0.44525
SNAPC5	10.741	6.84077	-0.650903	0.8404
RPL4	454.622	419.701	-0.115304	0.93085
AAGAB	6.57974	9.97345	0.600062	0.51835
LOC100506686	2.89216	3.46156	0.259278	0.90665
CALML4	2.59754	1.18098	-1.13716	0.3149
CLN6	11.0653	20.2654	0.872979	0.3419
ITGA11	0.399133	1.22683	1.61999	0.25835
ANP32A	29.1501	35.565	0.286957	0.7516
TLE3	5.3684	5.58515	0.0571043	0.95
UACA	3.07561	2.8734	-0.0981179	0.9181
LARP6	1.94906	0.554795	-1.81275	0.4137
THAP10	0.661343	1.48075	1.16285	0.4862
MYO9A	0.533316	0.613388	0.20181	0.87615
PKM2	22.7262	14.5953	-0.638853	0.4702
PARP6	9.6128	7.84298	-0.293554	0.75495
CELF6	0.309132	2.79485	3.17647	0.0432
HEXA	42.5565	51.7041	0.280897	0.76695
ADPGK	8.1826	8.74383	0.0957061	0.92235
NPTN	23.8234	30.2885	0.346389	0.69725
STOML1	5.2148	7.05997	0.437052	0.67265
CYP11A1	4.66777	5.91663	0.342042	0.749
SEMA7A	1.92901	4.40685	1.19189	0.28685
UBL7	19.2536	18.7833	-0.0356837	0.9701
EDC3	3.92159	7.78399	0.989072	0.2985
CYP1A1	10.0624	885.581	6.45959	0.004
ULK3	8.60865	8.28508	-0.0552703	0.95135
SCAMP2	32.6934	38.3648	0.230783	0.7948
C15orf17	3.27422	4.41556	0.431445	0.675
COX5A	123.136	111.286	-0.145974	0.8691
RPP25	2.77554	0.544925	-2.34864	0.1424
MAN2C1	19.4353	17.5609	-0.146306	0.8757
SIN3A	6.36331	5.60739	-0.182448	0.8405
PTPN9	8.00857	6.24256	-0.359407	0.696
SNUPN	7.65579	7.63505	-0.00391512	0.997
IMP3	55.843	48.1294	-0.21446	0.8054
CSPG4	0.193058	0.937946	2.28047	0.1337
FBXO22-AS1	20.4229	22.5615	0.143679	0.94205
NRG4	0.492922	0.111198	-2.14822	0.2951
ETFA	164.422	120.529	-0.448022	0.66185
SCAPER	2.27391	2.70242	0.249078	0.8026
TSPAN3	14.6318	13.4479	-0.121726	0.89245
PEAK1	1.11545	1.45914	0.387492	0.68895
LINGO1	0.35606	0.624665	0.810962	0.6486
LOC91450	0.263271	0.0461111	-2.51336	0.3682
TBC1D2B	11.3467	4.59949	-1.30273	0.15745
WDR61	20.071	22.5518	0.168125	0.85495
ADAMTS7	0.516129	0.440749	-0.227772	0.88895
CTSH	76.0536	49.7309	-0.612873	0.50235
MTHFS	64.3748	11.7041	-2.45948	0.0203
ST20	64.3748	11.7041	-2.45948	0.0203
ST20-MTHFS	64.3748	11.7041	-2.45948	0.0203
BCL2A1	1.05393	0.386622	-1.44679	0.44275
MESDC2	10.3476	10.6637	0.0434006	0.9596
STARD5	28.2662	4.57454	-2.62738	0.0558
MEX3B	0.345651	0.115132	-1.58603	0.39625
EFTUD1	3.07359	5.15174	0.745134	0.4432
HOMER2	18.6714	15.5866	-0.260529	0.76325
C15orf40	9.60644	17.6039	0.87382	0.6212
BTBD1	11.5506	10.3484	-0.158551	0.86085
HDGFRP3	1.21117	0.582171	-1.05689	0.53715
LOC388152	0.39948	0.703947	0.817342	0.6468
GOLGA6L5	0.275418	0.267049	-0.0445182	0.98225
UBE2Q2P1	0.187482	0.273464	0.544602	0.8381
WDR73	3.22397	4.47174	0.471997	0.6941
NMB	1.45024	3.32831	1.1985	0.47115
SEC11A	46.79	48.9781	0.0659376	0.93985
KLHL25	4.00642	2.35571	-0.76615	0.4723
MRPL46	44.6811	21.9565	-1.02502	0.2649
DET1	1.64707	3.41254	1.05094	0.4152
HAPLN3	0.939342	0.251603	-1.9005	0.3244
MFGE8	5.94722	4.23663	-0.489298	0.6606
POLG	9.09626	10.2886	0.177707	0.8539
KIF7	0.261494	0.0629778	-2.05386	0.4831
PLIN1	2.2991	0.651895	-1.81836	0.22465
PEX11A	9.11803	5.82711	-0.645942	0.5773
MESP1	0.558516	2.54373	2.18727	0.252
ANPEP	229.237	73.2245	-1.64644	0.19925
AP3S2	15.7768	14.1971	-0.152202	0.8759
C15orf38	15.7768	14.1971	-0.152202	0.8759
C15orf38-AP3S2	15.7768	14.1971	-0.152202	0.8759
IDH2	301.348	264.231	-0.189628	0.87325
CIB1	97.4141	90.896	-0.0999124	0.9135
HDDC3	12.5312	11.2559	-0.154838	0.9357
PRC1	0.488302	4.2403	3.11832	0.04325
VPS33B	3.43433	3.49201	0.0240322	0.9833
FAM174B	2.15357	1.62409	-0.407099	0.7602
LOC91948	0.0652725	0.566444	3.11738	0.18095
FAM169B	2.43712	0.00413849	-9.20186	0.18895
TTC23	3.06912	2.19042	-0.486623	0.65565
LYSMD4	0.971184	1.87045	0.945568	0.51215
ADAMTS17	0.61448	0.521436	-0.236876	0.8685
FLJ42289	1.41241	0.585961	-1.26928	0.39945
LINS	1.35799	1.51613	0.158922	0.9097
CHSY1	3.06687	3.05363	-0.00624126	0.9944
SELS	34.0904	37.543	0.139181	0.875
SNRPA1	9.56998	11.8108	0.303514	0.7804
PCSK6	132.471	33.3475	-1.99002	0.09095
TM2D3	30.2933	32.2608	0.0907831	0.9223
TARSL2	1.54915	1.99467	0.364672	0.7667
SNRNP25	15.9989	12.9141	-0.309028	0.75665
MPG	31.5604	22.8853	-0.463697	0.7117
HBA2	9.59118	2.38402	-2.00831	0.22855
HBA1	4.30076	1.04334	-2.04338	0.2896
ITFG3	27.4173	21.8215	-0.329337	0.71165
NME4	79.6893	22.4008	-1.83083	0.05785
DECR2	106.194	88.4879	-0.263144	0.7818
RAB11FIP3	7.52304	7.60779	0.0161612	0.9867
SOLH	5.52927	6.9698	0.334028	0.7148
NHLRC4	0.368842	0.0270359	-3.77006	0.2262
PIGQ	16.6515	18.2275	0.130466	0.88005
RAB40C	6.17014	5.73751	-0.104879	0.919
FAM195A	46.4376	28.8291	-0.68777	0.46025
WDR90	1.66956	1.83208	0.134015	0.90395
RHOT2	17.6454	15.2036	-0.214878	0.81115
RHBDL1	0.563036	0.662282	0.234216	0.9009
STUB1	19.5366	16.6714	-0.228805	0.90225
METRN	18.1615	7.72525	-1.23323	0.30205
FAM173A	15.1994	13.0767	-0.217017	0.8553
CHTF18	1.30054	1.55819	0.260758	0.84785
CACNA1H	0.464508	38.3015	6.36555	0.00025
UBE2I	13.5685	13.9749	0.0425725	0.96035
BAIAP3	3.66209	2.0454	-0.840283	0.63095
GNPTG	61.3178	34.4182	-0.833135	0.43825
TELO2	6.38569	7.24841	0.182821	0.8875
TMEM204	9.76303	4.04301	-1.2719	0.52595
CRAMP1L	1.20873	1.92141	0.668681	0.53715
HN1L	18.0095	22.43	0.31667	0.7175
MAPK8IP3	2.12046	1.64751	-0.364092	0.7309
EME2	0.170781	0.359141	1.0724	0.5946
NUBP2	35.5777	25.252	-0.494579	0.58465
FAHD1	22.5423	23.444	0.0565817	0.9484
NDUFB10	103.12	80.3388	-0.360159	0.68235
SNHG9	13.1008	20.7748	0.66518	0.70785
TBL3	13.6852	16.7302	0.289845	0.74575
GFER	6.53863	6.21308	-0.0736812	0.9416
NPW	17.5304	1.59734	-3.45612	0.0407
SLC9A3R2	149.466	108.306	-0.464705	0.65545
TSC2	9.16064	19.1713	1.06543	0.38095
RAB26	6.37744	0.826904	-2.94719	0.06825
TRAF7	12.309	21.7988	0.824537	0.42005
MLST8	15.0293	18.5004	0.299785	0.74205
E4F1	4.83179	7.66596	0.66591	0.51295
DNASE1L2	0.0356754	0.355578	3.31717	0.3038
CCNF	0.4593	0.772804	0.750665	0.62805
C16orf59	0.389135	0.903666	1.21552	0.51465
TBC1D24	4.98468	2.6541	-0.909279	0.33855
ATP6V0C	133.521	123.311	-0.114766	0.9024
AMDHD2	9.93086	9.15261	-0.117736	0.9208
PDPK1	5.13983	16.7323	1.70284	0.06605
LOC652276	0.369069	1.4829	2.00646	0.21735
FLJ42627	0.570477	0.727563	0.350903	0.78845
KCTD5	8.00348	6.28672	-0.348321	0.72715
SRRM2	26.8475	32.2795	0.265828	0.80995
ZG16B	0.862782	0.057829	-3.89913	0.25485
FLYWCH2	7.23445	7.81765	0.111852	0.9239
FLYWCH1	4.61747	6.56276	0.5072	0.602
PAQR4	0.951194	1.27898	0.427185	0.809
LINC00514	0.0965206	0.22793	1.23968	0.51745
CLDN9	0.928521	1.8671	1.00779	0.52685
TNFRSF12A	17.438	105.242	2.5934	0.0116
THOC6	10.3638	12.298	0.246868	0.8546
MMP25	0.483135	0.153806	-1.65131	0.3783
IL32	509.464	581.943	0.191897	0.87385
ZNF205	3.81294	6.02813	0.660808	0.5709
ZNF213	1.40574	1.44926	0.0439795	0.9719
ZNF263	4.8818	4.51179	-0.113713	0.9103
ZNF75A	2.27182	3.26196	0.521888	0.703
ZNF174	1.92383	3.58179	0.896697	0.46155
NAA60	26.1023	22.279	-0.22849	0.79615
CLUAP1	3.50551	4.56905	0.382269	0.739
DNASE1	0.258868	0.277308	0.0992729	0.3202
GLIS2	2.14254	0.394917	-2.4397	0.11845
VASN	14.504	11.339	-0.355162	0.77845
DNAJA3	28.2024	35.1161	0.316315	0.7308
HMOX2	39.148	19.3819	-1.01423	0.39675
MGRN1	20.4467	17.6378	-0.213199	0.8101
NUDT16L1	16.3746	17.4986	0.0957799	0.9173
C16orf71	0.121063	0.224308	0.889721	0.7789
LOC440335	0.247966	0.0300752	-3.04349	0.21025
UBN1	5.32669	8.23134	0.627889	0.47555
ALG1	4.32727	5.54775	0.358447	0.7629
METTL22	4.39969	2.01052	-1.12983	0.41175
ABAT	178.815	66.8389	-1.4197	0.27765
PMM2	15.2633	14.4552	-0.0784689	0.9304
C16orf72	8.94893	9.68111	0.113456	0.90055
ATF7IP2	2.76416	1.6351	-0.757458	0.50215
NUBP1	14.2125	12.2396	-0.215603	0.82605
CIITA	1.53599	1.06271	-0.531417	0.669
CLEC16A	2.78505	4.03	0.533075	0.56925
RMI2	1.3083	2.85679	1.1267	0.48515
SNN	4.14933	8.04863	0.955866	0.66945
TNFRSF17	0.861298	0.0159709	-5.75299	0.1996
SNX29	1.36803	1.24199	-0.139436	0.8933
SHISA9	1.14287	0.812771	-0.491735	0.68665
ERCC4	1.34503	1.59976	0.250215	0.817
MKL2	2.49342	2.01287	-0.308876	0.74265
BFAR	8.22365	8.75194	0.0898245	0.9225
NOMO1	3.55942	4.14411	0.219421	0.8182
NPIP	10.1454	8.19425	-0.308139	0.7796
PDXDC1	35.3186	32.51	-0.119542	0.9006
MPV17L	5.41742	12.9998	1.26282	0.20945
C16orf45	8.82202	2.79587	-1.65781	0.13405
NDE1	1.23817	1.48745	0.264631	0.8748
ABCC1	1.77526	3.13225	0.819164	0.3982
NOMO3	0.313714	0.564369	0.847189	0.61445
PKD1P1	6.28385	5.29171	-0.247915	0.778
ABCC6P1	6.95497	3.42508	-1.02191	0.3229
