gene	value_1	value_2	log2(fold_change)	p_value
ZBTB39	1.31598	1.08734	-0.275346	0.8224
MYO1A	0.0480928	1.10515	4.52228	0.05595
TMEM194A	2.40561	3.23028	0.425256	0.6798
STAT6	39.6364	15.9537	-1.31294	0.18635
NDUFA4L2	2.97903	19.8687	2.73759	0.4405
STAC3	1.16387	1.75983	0.596505	0.7086
R3HDM2	14.5617	15.1436	0.0565235	0.94575
ARHGAP9	2.49073	1.48679	-0.744371	0.62135
DDIT3	15.2591	18.591	0.284939	0.8772
DCTN2	24.6116	35.5635	0.53106	0.5429
B4GALNT1	0.11658	1.31739	3.49829	0.0929
AGAP2	0.262496	0.684087	1.38188	0.51685
CDK4	28.5356	40.5002	0.505163	0.6306
CYP27B1	0.0834944	0.827348	3.30874	0.1287
METTL1	5.56676	12.0761	1.11724	0.3307
AVIL	0.441599	0.440512	-0.00355591	0.9119
CTDSP2	31.0936	27.5884	-0.172557	0.8374
LOC100506844	0.873872	3.94311	2.17384	0.22815
LRIG3	3.52181	4.93759	0.487492	0.621
C12orf61	0.372942	1.7563	2.23552	0.2059
PPM1H	1.42233	1.36452	-0.0598637	0.95965
AVPR1A	6.64827	0.726919	-3.19311	0.03105
C12orf66	2.88843	1.69254	-0.771096	0.5603
GNS	28.7855	24.0601	-0.258701	0.7619
LLPH	10.96	12.823	0.226483	0.8334
TMBIM4	38.5748	37.4338	-0.0433188	0.958
MDM1	1.03306	1.62484	0.653378	0.635
LOC100507250	0.0950432	0.236474	1.31503	0.5145
CPM	6.80327	4.12152	-0.723051	0.42245
PTPRB	6.53108	0.916395	-2.83328	0.00945
TSPAN8	21.2657	14.1475	-0.587977	0.57385
ZFC3H1	1.29962	1.36579	0.0716451	0.9506
CAPS2	0.192604	0.0301285	-2.67644	0.2559
KRR1	6.42393	4.97984	-0.367357	0.7317
PHLDA1	62.5931	1.02565	-5.93139	5e-05
NAP1L1	20.4817	24.3799	0.25136	0.77265
BBS10	3.51574	4.80125	0.449581	0.67105
OSBPL8	5.76059	2.94944	-0.965773	0.29335
CSRP2	13.9556	29.326	1.07134	0.3097
E2F7	0.00395037	0.825485	7.70711	0.24095
PAWR	7.72614	7.05823	-0.130442	0.90685
PPP1R12A	3.92113	3.439	-0.189281	0.8444
LIN7A	11.2398	4.01533	-1.48503	0.22945
PPFIA2	0.269533	0.020439	-3.72107	0.0039
CCDC59	6.94908	9.22528	0.408769	0.7062
RASSF9	1.02621	0.0803618	-3.67467	0.102
CEP290	0.557877	0.513946	-0.118331	0.94695
KITLG	1.04679	0.281095	-1.89684	0.2052
DUSP6	55.6813	10.7976	-2.36648	0.01115
GALNT4	4.65018	3.24186	-0.520467	0.6277
POC1B	4.65018	3.24186	-0.520467	0.6277
POC1B-GALNT4	4.65018	3.24186	-0.520467	0.6277
ATP2B1	4.70789	1.75171	-1.42631	0.1533
LUM	25.4489	1.40416	-4.17982	0.0082
DCN	165.635	2.93244	-5.81976	5e-05
BTG1	30.7278	21.5059	-0.514814	0.5446
LOC256021	30.7278	21.5059	-0.514814	0.5446
EEA1	3.13504	1.59713	-0.972997	0.3233
UBE2N	16.4485	15.6739	-0.0695959	0.9407
LOC144481	1.26548	0.533226	-1.24687	0.40045
CCDC41	0.621663	1.0386	0.740431	0.6169
TMCC3	1.57324	2.36967	0.590947	0.5919
NDUFA12	67.3936	107.714	0.676518	0.4638
NR2C1	3.47329	4.59977	0.405256	0.70535
FGD6	0.88405	0.52774	-0.7443	0.54765
NTN4	11.6653	4.10032	-1.50841	0.126
HAL	39.5899	3.06106	-3.69303	0.0024
LTA4H	21.169	24.1235	0.188487	0.82705
CDK17	4.72622	3.68302	-0.359799	0.7199
LOC643770	0.641828	1.09335	0.768489	0.65705
LOC100128191	0.375101	3.49528	3.22005	0.51215
IKBIP	4.59195	9.04691	0.978317	0.4028
ANKS1B	1.15035	1.46852	0.352296	0.8909
UHRF1BP1L	6.03509	4.05065	-0.575221	0.5352
GOLGA2P5	1.6978	3.0367	0.838842	0.5216
DEPDC4	0.270876	0.265851	-0.0270135	0.97025
ARL1	14.4837	19.6079	0.437009	0.60675
SYCP3	0.798513	0.310325	-1.36354	0.41045
GNPTAB	2.9047	3.72407	0.35849	0.7189
CCDC53	15.9395	25.3589	0.669887	0.5101
NUP37	5.14491	11.3758	1.14475	0.34645
PMCH	0.0335261	0.47569	3.82666	0.48365
IGF1	18.2593	12.7548	-0.517585	0.70595
PAH	400.031	166.628	-1.26348	0.2483
NT5DC3	1.05944	0.154098	-2.78138	0.08025
C12orf73	1.67317	2.77246	0.728585	0.62215
GLT8D2	1.13969	0.300077	-1.92524	0.2697
NFYB	7.69721	4.85372	-0.665245	0.49605
SLC41A2	17.2023	13.7153	-0.32681	0.7027
APPL2	5.69054	7.32433	0.36413	0.7138
NUAK1	1.85712	2.77657	0.580239	0.5815
CKAP4	18.6881	32.5265	0.799492	0.35345
MTERFD3	5.85937	4.47787	-0.387932	0.73205
CRY1	5.2173	3.84794	-0.43922	0.68275
PRDM4	3.1009	3.3679	0.119164	0.91355
CMKLR1	1.91088	0.762714	-1.32502	0.30205
SART3	6.61078	9.66354	0.547731	0.54285
TMEM119	0.30635	0.400153	0.385369	0.82335
SELPLG	5.38715	2.97725	-0.855544	0.45
CORO1C	23.6025	9.16748	-1.36434	0.1288
SSH1	3.46215	2.30686	-0.585734	0.53735
LOC100131733	2.29393	4.63404	1.01445	0.76895
ALKBH2	11.7909	18.8831	0.679424	0.5318
FOXN4	0.00768707	6.11319	9.63528	0.24095
KCTD10	6.01391	6.63662	0.142145	0.88235
MMAB	21.1492	10.3064	-1.03706	0.2424
MGC14436	0.177348	0.358578	1.0157	0.62395
TRPV4	2.37367	0.323462	-2.87546	0.0626
GLTP	9.75341	7.89414	-0.305125	0.7584
GIT2	4.89388	5.1209	0.0654201	0.942
C12orf76	1.12971	1.81199	0.681629	0.65615
ANAPC7	6.74851	10.09	0.580288	0.553
ARPC3	114.062	204.183	0.840048	0.3345
GPN3	14.0913	25.711	0.867577	0.38335
VPS29	38.4124	78.4347	1.02992	0.25125
PPTC7	5.27367	3.65226	-0.530016	0.6142
HVCN1	2.38771	1.45051	-0.719069	0.77905
PPP1CC	28.8001	39.5818	0.458761	0.5935
FAM109A	6.18899	5.17532	-0.258055	0.80435
ATXN2	5.69672	4.04672	-0.493379	0.61645
BRAP	3.75815	4.08514	0.120364	0.9049
C12orf47	1.92941	3.31922	0.782683	0.74065
TMEM116	5.80485	9.11765	0.651404	0.5673
NAA25	1.70054	1.37345	-0.30819	0.79855
C12orf51	1.83382	1.50665	-0.283505	0.7628
RPL6	590.924	667.853	0.176556	0.8652
DDX54	15.3089	19.2989	0.334151	0.69705
IQCD	0.114086	0.766314	2.74781	0.20375
SLC24A6	6.9529	6.24514	-0.15488	0.8788
SDS	114.707	103.347	-0.150452	0.86485
RBM19	3.69996	5.99117	0.695329	0.4854
TBX3	9.96599	0.0318183	-8.29101	0.06735
MED13L	5.41883	3.39925	-0.672766	0.43515
C12orf49	2.43065	1.88935	-0.363454	0.7857
TESC	2.48531	1.12321	-1.1458	0.4922
FBXO21	12.7144	3.12388	-2.02505	0.04565
WSB2	17.4596	14.5493	-0.263072	0.7618
VSIG10	2.41519	4.10718	0.76601	0.4534
TAOK3	7.79822	7.08467	-0.138444	0.87705
CIT	0.920963	1.9708	1.09757	0.3207
RAB35	9.99477	11.0892	0.149904	0.8678
GCN1L1	8.31309	8.91604	0.101018	0.90445
RPLP0	829.742	1272.94	0.617426	0.59175
PXN	15.4109	21.3594	0.470922	0.59175
PLA2G1B	0.460464	1.248	1.43846	0.4753
TRIAP1	26.4765	22.0047	-0.2669	0.77145
SRSF9	65.9579	85.9801	0.382457	0.7169
LOC100506668	0.983779	1.51892	0.626637	0.8061
COQ5	27.402	33.9183	0.307785	0.7244
POP5	17.9932	35.4711	0.979196	0.34495
SPPL3	8.16424	9.5841	0.231325	0.7998
HNF1A-AS1	0.791465	1.73933	1.13593	0.4563
C12orf43	4.29727	7.05571	0.715371	0.53665
OASL	6.35704	40.0719	2.65616	0.01175
CAMKK2	11.7067	7.83097	-0.580071	0.50635
ANAPC5	25.6716	48.7477	0.925161	0.2875
KDM2B	3.65068	3.19933	-0.190394	0.8508
RHOF	1.14056	2.37471	1.05801	0.6129
LOC338799	1.19208	2.93101	1.29791	0.41815
HPD	910.76	537.33	-0.761264	0.4974
DIABLO	17.819	27.1206	0.605968	0.4984
VPS33A	4.93849	12.1803	1.30241	0.2032
CLIP1	12.7229	8.88249	-0.518396	0.5468
ZCCHC8	4.71607	3.90371	-0.272739	0.7839
RSRC2	13.7661	16.1786	0.232969	0.7934
HCAR2	0.427514	0.0251308	-4.08844	0.2117
HCAR3	0.339865	0.0156976	-4.43635	0.24845
VPS37B	9.20132	4.09727	-1.16718	0.2781
ABCB9	0.482615	1.40465	1.54126	0.29755
PITPNM2	2.77105	3.87037	0.482037	0.6267
MPHOSPH9	1.68534	2.27938	0.435604	0.7136
CDK2AP1	22.0414	27.5983	0.324365	0.7313
SBNO1	2.37954	1.75359	-0.440366	0.63805
RILPL2	8.86304	10.1059	0.189329	0.8667
RILPL1	2.27275	1.43218	-0.666225	0.63045
EIF2B1	15.6508	24.7721	0.662475	0.4626
CCDC92	18.5419	21.198	0.193137	0.8356
NCOR2	9.12287	13.9551	0.613237	0.48335
SCARB1	98.4878	209.291	1.08749	0.25835
UBC	178.753	83.4284	-1.09935	0.25965
DHX37	3.3904	3.67159	0.114949	0.9102
LOC400084	0.252287	0.288199	0.191999	0.9166
SLC15A4	11.6596	7.59547	-0.618307	0.5243
STX2	2.25287	2.11982	-0.0878209	0.94345
DDX51	2.58586	3.66566	0.50343	0.63755
LOC100507055	3.0257	0.0255288	-6.889	0.25345
POLE	4.65043	7.12852	0.61624	0.4873
ANKLE2	7.06766	7.947	0.169178	0.8541
GOLGA3	4.11766	4.75247	0.206852	0.81635
CHFR	3.30009	2.79594	-0.239169	0.83415
ZNF605	0.737503	1.15412	0.646072	0.6101
MPHOSPH8	7.88599	6.11975	-0.365819	0.68915
ZMYM2	3.07607	1.56314	-0.976644	0.31475
IFT88	5.60683	4.41672	-0.344208	0.73555
IL17D	0.0856943	1.41089	4.04127	0.1087
SAP18	37.9168	35.9361	-0.0774032	0.9283
MRP63	17.6069	31.3414	0.831926	0.36055
TNFRSF19	0.463182	0.145069	-1.67484	0.30485
SPATA13	6.14975	7.04768	0.196621	0.8219
NUPL1	4.2262	2.86969	-0.558468	0.58495
CDK8	3.44076	2.99	-0.202579	0.8773
WASF3	2.66413	0.0866051	-4.94307	0.01685
RPL21	1141.52	1056.44	-0.111738	0.9083
RASL11A	6.06665	2.04756	-1.56699	0.2768
GTF3A	55.5069	70.2568	0.33997	0.73235
POLR1D	31.7318	60.5076	0.931188	0.35875
PDX1	0.452449	0.11835	-1.9347	0.3197
PAN3	2.93245	2.62324	-0.160757	0.8738
POMP	44.7607	58.9876	0.39818	0.6413
MTUS2	0.224099	0.0298566	-2.90802	0.13955
USPL1	3.08851	2.73533	-0.175194	0.87305
ALOX5AP	3.28277	2.49375	-0.396596	0.80145
C13orf33	0.507674	0.0408686	-3.63484	0.1489
B3GALTL	1.55001	1.94786	0.329615	0.7865
FRY	2.55531	1.33501	-0.936646	0.3434
BRCA2	0.0379046	0.505611	3.73758	0.0382
PDS5B	2.82529	2.70684	-0.0617884	0.95005
RFC3	1.81529	10.7827	2.57044	0.0491
NBEA	0.316223	1.60243	2.34124	0.17375
RFXAP	0.415152	1.16153	1.48432	0.36315
EXOSC8	6.35087	12.7866	1.00961	0.47755
UFM1	19.8663	24.4147	0.29743	0.7223
FREM2	1.01463	0.159065	-2.67327	0.0592
NHLRC3	7.36567	10.2238	0.473043	0.6055
COG6	3.06087	3.00419	-0.0269666	0.9786
SLC25A15	23.9714	30.6059	0.352492	0.6914
WBP4	4.619	4.89188	0.0828067	0.94005
NAA16	1.32234	1.841	0.47739	0.70045
C13orf15	10.2431	9.23025	-0.150213	0.8958
AKAP11	3.8075	0.671315	-2.50378	0.0309
TNFSF11	1.28546	0.546669	-1.23354	0.43525
DNAJC15	14.2694	9.70697	-0.555832	0.54505
LACC1	1.36427	0.765039	-0.834523	0.56515
SERP2	1.20414	0.129438	-3.21767	0.1968
KIAA1704	3.33612	2.63147	-0.342302	0.8049
GTF2F2	7.46883	6.10133	-0.291759	0.79785
TPT1-AS1	1.17837	0.621076	-0.923957	0.58965
COG3	7.58433	4.93998	-0.618518	0.5084
LOC100509894	0.234573	0.134983	-0.797257	0.10415
LRCH1	4.04272	1.5259	-1.40567	0.1996
NUDT15	5.96174	4.85095	-0.297465	0.79515
ITM2B	235.517	196.904	-0.258338	0.78965
RB1	4.71335	4.71016	-0.000975663	0.9988
CYSLTR2	0.362717	0.0714482	-2.34388	0.2396
FNDC3A	15.1188	5.2295	-1.5316	0.09185
CDADC1	2.67872	1.1065	-1.27554	0.31935
SETDB2	1.62445	0.93982	-0.789499	0.51275
PHF11	8.21008	4.40563	-0.898048	0.43565
ARL11	0.376571	0.183628	-1.03613	0.5514
KCNRG	2.51623	1.22516	-1.0383	0.39615
TRIM13	2.51623	1.22516	-1.0383	0.39615
DLEU1	5.52608	4.99351	-0.146203	0.95225
ST13P4	0.823318	0.320405	-1.36155	0.44595
RNASEH2B	7.50573	5.83065	-0.364336	0.7495
FAM124A	0.473824	0.0365488	-3.69645	0.0731
WDFY2	1.89571	0.998816	-0.924449	0.4987
ALG11	5.0794	2.1717	-1.22584	0.21435
UTP14C	5.0794	2.1717	-1.22584	0.21435
CKAP2	0.783455	3.15033	2.00758	0.12295
HNRNPA1L2	2.58504	1.91228	-0.434894	0.7417
SUGT1	12.7274	8.00137	-0.669619	0.50735
PCDH17	0.517569	0.621025	0.2629	0.8504
TDRD3	4.03852	2.23979	-0.850462	0.4657
BORA	0.32722	0.771732	1.23784	0.7359
PIBF1	2.41116	2.1978	-0.133665	0.94445
KLF5	2.68273	1.18954	-1.1733	0.37605
UCHL3	17.6582	7.52205	-1.23114	0.3182
LMO7	10.2657	1.96151	-2.38779	0.0169
CLN5	10.0026	3.59872	-1.47482	0.1589
SLAIN1	2.48988	1.36029	-0.872157	0.5238
RBM26-AS1	0.409729	0.106795	-1.93983	0.30665
NDFIP2	9.47269	3.62204	-1.38697	0.14475
MIR17	0.230385	0.323985	0.491879	0.72845
MIR17HG	0.230385	0.323985	0.491879	0.72845
MIR18A	0.230385	0.323985	0.491879	0.72845
MIR19A	0.230385	0.323985	0.491879	0.72845
MIR19B1	0.230385	0.323985	0.491879	0.72845
MIR20A	0.230385	0.323985	0.491879	0.72845
MIR92A1	0.230385	0.323985	0.491879	0.72845
GPC5	0.195149	0.850872	2.12437	0.2245
GPC6	10.0267	3.21352	-1.64162	0.08245
GPR180	1.06763	0.394053	-1.43794	0.2765
DNAJC3	15.077	5.82859	-1.37113	0.1234
MBNL2	16.9709	2.74467	-2.62836	0.0118
RAP2A	3.58484	2.73551	-0.390099	0.7186
IPO5	21.822	8.39883	-1.37753	0.1276
FARP1	24.2333	10.9617	-1.14451	0.21125
UBAC2	21.2131	30.9342	0.544249	0.53845
TM9SF2	71.1625	65.5221	-0.119136	0.89025
CLYBL	9.99263	3.86249	-1.37133	0.14005
ZIC2	0.0343676	4.16172	6.91999	0.1402
PCCA	36.1323	25.7602	-0.488145	0.59645
ITGBL1	3.17216	0.652845	-2.28065	0.1325
LOC283481	3.71158	2.57044	-0.530018	0.76655
TPP2	8.29407	5.57826	-0.572264	0.5241
BIVM	16.0705	16.4776	0.0360901	0.96845
BIVM-ERCC5	16.0705	16.4776	0.0360901	0.96845
ERCC5	16.0705	16.4776	0.0360901	0.96845
ABHD13	3.62533	2.30367	-0.654179	0.535
TNFSF13B	2.29164	0.718748	-1.67282	0.2469
MYO16	1.1081	0.345884	-1.67973	0.22935
COL4A2	9.96957	35.9337	1.84973	0.04375
CARKD	22.3868	19.8191	-0.175753	0.8352
ING1	5.71383	9.49977	0.733435	0.484
ARHGEF7	6.24372	5.35243	-0.222213	0.81355
ATP11A	4.6044	2.89973	-0.667095	0.4713
MCF2L	1.02097	1.91079	0.904237	0.4346
F7	59.1171	34.3775	-0.78211	0.3759
F10	110.366	160.482	0.540121	0.5453
PROZ	53.307	9.65442	-2.46506	0.0195
CUL4A	16.9512	11.5296	-0.556046	0.5161
LAMP1	170.022	88.5549	-0.941077	0.314
TMCO3	4.82998	13.565	1.4898	0.13535
TFDP1	12.9774	13.0237	0.00513596	0.99495
FAM70B	1.85373	1.20959	-0.615907	0.7186
FLJ41484	0.42869	0.0184289	-4.53989	0.37785
LOC100506394	0.316208	0.180765	-0.806755	0.66285
CDC16	16.0342	15.7313	-0.0275142	0.9751
UPF3A	8.43141	10.6285	0.33409	0.729
CHAMP1	7.70282	3.82542	-1.00977	0.30635
PSPC1	6.76862	10.4055	0.620409	0.5501
ZMYM5	1.71	1.99336	0.22121	0.86535
GJB2	15.1129	6.35838	-1.24905	0.2095
CRYL1	167.249	118.503	-0.497072	0.5731
N6AMT2	5.73103	6.99828	0.288204	0.83265
XPO4	1.67606	1.87954	0.165306	0.8691
LATS2	6.09866	1.94841	-1.6462	0.125
SKA3	0.0581348	3.27153	5.81442	0.16345
ZDHHC20	4.71714	5.94239	0.33313	0.7201
EFHA1	10.4163	9.13312	-0.189669	0.85055
SACS	0.251218	0.23129	-0.119233	0.9279
MIPEP	6.12589	3.31123	-0.887555	0.4225
PARP4	11.3061	9.31782	-0.279037	0.7419
CENPJ	0.393289	1.50241	1.93362	0.1677
MTMR6	4.38265	2.16837	-1.01519	0.3272
RNF6	6.18824	4.27504	-0.533591	0.58925
USP12	10.8792	8.73021	-0.317478	0.71865
MTIF3	25.7836	31.7978	0.302475	0.8663
LNX2	8.33198	4.18535	-0.993311	0.2885
FLT3	0.299965	0.0252387	-3.57108	0.1455
PAN3-AS1	0.100337	0.434861	2.1157	0.52805
FLT1	4.92048	8.07236	0.714193	0.4208
SLC46A3	25.9221	11.1189	-1.22117	0.17045
SLC7A1	0.863825	0.18542	-2.21995	0.15455
UBL3	19.0415	11.8202	-0.687889	0.4227
KATNAL1	1.11117	1.70948	0.621472	0.57985
HMGB1	83.2041	88.7338	0.0928296	0.9189
HSPH1	11.3314	9.30476	-0.284279	0.7416
N4BP2L1	12.9666	8.17552	-0.66542	0.4686
N4BP2L2	10.7444	10.9817	0.0315239	0.97415
CG030	0.123284	0.192285	0.641257	0.7172
STARD13	2.22894	1.26861	-0.813107	0.4746
DCLK1	0.323006	0.0528218	-2.61236	0.4338
SPG20	6.20463	0.502485	-3.62619	0.0125
SMAD9	0.567001	0.0819589	-2.79038	0.11395
ALG5	21.4286	36.5131	0.768875	0.40055
FAM48A	3.25867	5.29866	0.701342	0.61295
POSTN	3.75173	0.133181	-4.8161	0.01035
PROSER1	2.70861	4.23813	0.645875	0.52985
LHFP	8.82565	4.00057	-1.1415	0.3078
FOXO1	15.2603	4.15712	-1.87613	0.0478
MRPS31	12.1208	12.6056	0.0565815	0.95685
LOC100616668	1.19285	1.03785	-0.200813	0.9165
SUGT1P3	1.19285	1.03785	-0.200813	0.9165
ELF1	10.5096	6.0612	-0.794036	0.3951
KBTBD6	1.72561	1.23125	-0.486984	0.68805
KBTBD7	2.01621	1.46673	-0.459045	0.743
MTRF1	2.80544	3.14686	0.165688	0.8955
KIAA0564	8.4467	6.6511	-0.344794	0.6922
EPSTI1	3.30857	10.7208	1.69613	0.1546
CCDC122	0.776816	0.362813	-1.09835	0.7353
TSC22D1	32.3684	21.25	-0.607125	0.4932
NUFIP1	1.70955	1.20729	-0.501848	0.7033
TPT1	4334.69	1449.14	-1.58074	0.231
SLC25A30	14.0643	7.63663	-0.881034	0.3323
ZC3H13	4.43879	1.55079	-1.51716	0.14515
CPB2	408.756	197.963	-1.04601	0.2975
LCP1	22.9105	10.0254	-1.19235	0.1793
KIAA0226L	0.434761	0.141576	-1.61865	0.35995
ESD	87.0769	66.0626	-0.398457	0.64445
SUCLA2	8.41884	4.33487	-0.957634	0.38055
MED4	11.3153	7.97325	-0.505034	0.6166
LPAR6	4.18655	2.05238	-1.02846	0.60825
RCBTB2	4.06989	1.54457	-1.39778	0.25605
CAB39L	2.25408	0.603185	-1.90186	0.17845
RCBTB1	2.86337	1.66471	-0.782439	0.5039
EBPL	90.752	46.7037	-0.958394	0.2782
KPNA3	8.44742	3.49445	-1.27345	0.18905
SPRYD7	5.45651	1.99096	-1.45452	0.20635
DLEU2	0.315622	0.350095	0.149549	0.8905
GUCY1B2	0.220331	0.0573495	-1.94182	0.32535
INTS6	5.55308	2.00856	-1.46713	0.1657
DHRS12	7.89224	3.26067	-1.27527	0.2867
ATP7B	5.43936	2.53896	-1.0992	0.26215
NEK5	0.384156	0.385381	0.00459508	0.9925
NEK3	1.91918	1.75857	-0.126089	0.9271
THSD1P1	0.368091	0.389013	0.0797564	0.96195
THSD1	0.460656	0.320533	-0.523215	0.74765
VPS36	7.79396	2.52538	-1.62585	0.1163
DIAPH3	0.0311026	0.940228	4.9179	0.03365
PCDH20	0.898735	0.0278025	-5.01461	0.0793
PCDH9	0.649702	0.0148578	-5.45048	0.0801
DACH1	1.12079	0.138641	-3.01509	0.0681
MZT1	1.75237	2.76496	0.657951	0.62595
DIS3	4.37972	2.03918	-1.10285	0.3185
KLF12	5.86226	2.24886	-1.38226	0.13295
TBC1D4	3.5114	0.654385	-2.42384	0.06005
COMMD6	24.3465	14.2532	-0.772425	0.4056
KCTD12	7.45602	1.7996	-2.05073	0.05175
FBXL3	11.6363	4.00802	-1.53767	0.1225
MYCBP2	2.24694	0.708006	-1.66613	0.1102
EDNRB	18.5115	7.16767	-1.36884	0.1348
RNF219	1.9888	0.925887	-1.10299	0.4054
RBM26	3.52587	1.81208	-0.960337	0.4016
SPRY2	13.2437	3.1633	-2.0658	0.07935
SLITRK6	0.264019	0.00637137	-5.3729	0.23235
TGDS	5.92609	3.10593	-0.932056	0.45255
ABCC4	0.592298	0.178935	-1.72689	0.2688
DZIP1	0.672442	0.0811021	-3.0516	0.0888
UGGT2	1.73863	1.17011	-0.571306	0.6359
STK24	15.1592	12.0383	-0.332566	0.69985
SLC15A1	4.6795	1.40108	-1.73981	0.16245
DOCK9	2.70602	3.31879	0.294486	0.7525
UBAC2-AS1	0.490236	0.970274	0.984914	0.6578
GPR18	0.273855	0.151804	-0.851204	0.2628
GPR183	3.96707	1.17905	-1.75045	0.64965
A2LD1	4.63969	2.00759	-1.20857	0.7261
TMTC4	5.29665	4.87409	-0.11995	0.9057
NALCN	0.374176	0.00838727	-5.47937	0.16165
FGF14	0.545642	0.931172	0.771094	0.74105
TEX30	14.1178	17.7793	0.332683	0.74385
KDELC1	1.67279	4.3719	1.386	0.71325
EFNB2	3.24343	2.71331	-0.257466	0.8094
ARGLU1	12.5465	14.5302	0.211769	0.8214
LIG4	3.66279	2.02206	-0.857119	0.42715
IRS2	23.289	1.8575	-3.64822	0.00225
COL4A1	7.29892	26.0799	1.83718	0.0465
RAB20	26.3575	10.8688	-1.27802	0.2085
CARS2	31.5232	26.6354	-0.243071	0.77955
LINC00346	0.213003	0.129624	-0.716545	0.6741
ANKRD10	17.1546	10.2374	-0.744745	0.4199
TUBGCP3	5.76773	4.11931	-0.4856	0.63045
MCF2L-AS1	1.89399	4.96026	1.38899	0.35175
PCID2	9.92155	9.30472	-0.0926014	0.926
GRTP1	30.7347	25.0048	-0.297662	0.74685
ADPRHL1	1.94195	18.1102	3.22122	0.0244
DCUN1D2	1.92582	2.08167	0.112272	0.9296
GAS6	26.6477	6.89456	-1.95048	0.05395
RASA3	2.86437	0.63491	-2.17359	0.12145
PARP2	4.97686	13.616	1.452	0.1766
APEX1	56.517	73.3239	0.375599	0.66345
PNP	23.8326	10.389	-1.19788	0.19695
ANG	1196.66	1183.88	-0.0154943	0.9895
RNASE4	1196.66	1183.88	-0.0154943	0.9895
RNASE6	7.23425	3.48612	-1.05322	0.4544
RNASE2	0.189708	0.493519	1.37933	0.50685
METTL17	12.4874	16.2239	0.377648	0.69555
TPPP2	7.28947	2.83559	-1.36217	0.36415
RNASE7	0.259958	0.101058	-1.3631	0.50855
ARHGEF40	13.8868	10.3038	-0.430536	0.61965
C14orf176	0.309299	0.780668	1.33571	0.7201
RPGRIP1	0.146216	0.178629	0.288861	0.86925
TOX4	9.2723	12.6243	0.445201	0.6681
ABHD4	6.8362	13.2294	0.952478	0.3348
OXA1L	72.2029	86.2392	0.256285	0.76525
MRPL52	23.8052	34.1628	0.521147	0.578
MMP14	10.0897	17.1494	0.765271	0.39185
LRP10	30.456	33.8584	0.152788	0.85825
C14orf119	9.67303	10.9608	0.180316	0.9131
BCL2L2	51.0609	42.1941	-0.275179	0.759
BCL2L2-PABPN1	51.0609	42.1941	-0.275179	0.759
PABPN1	51.0609	42.1941	-0.275179	0.759
NGDN	18.2393	26.7597	0.553009	0.57125
THTPA	5.49559	15.8914	1.5319	0.3456
DHRS2	7.52825	1.1341	-2.73077	0.06905
DHRS4	30.6225	43.964	0.521729	0.69135
DHRS4L2	18.9387	16.581	-0.191807	0.84495
DHRS4L1	0.738409	0.353612	-1.06225	0.5575
LRRC16B	0.407371	18.8224	5.52996	0.00385
CPNE6	0.0281538	137.689	12.2558	0.1783
PCK2	418.329	657.101	0.651478	0.571
DCAF11	69.1192	80.407	0.218234	0.8148
FITM1	4.45087	6.14579	0.465509	0.7531
PSME1	167.828	311.657	0.892972	0.33055
RNF31	7.45133	14.3866	0.94916	0.30905
IRF9	30.2108	72.5895	1.2647	0.1575
REC8	0.944484	1.48944	0.657169	0.84525
GMPR2	24.7221	38.2495	0.629642	0.4761
C14orf21	4.83787	4.56844	-0.0826686	0.947
LTB4R	2.26139	8.24217	1.86582	0.6324
LTB4R2	2.26139	8.24217	1.86582	0.6324
NFATC4	0.539114	1.91671	1.82997	0.1809
NYNRIN	4.02618	11.0528	1.45693	0.10955
KHNYN	4.88179	10.8392	1.15077	0.31825
G2E3	1.32975	2.00796	0.594573	0.60875
SCFD1	11.7444	21.5977	0.8789	0.33525
AP4S1	2.10156	1.09817	-0.936357	0.6902
NUBPL	5.43129	2.92649	-0.892125	0.4102
ARHGAP5	5.54106	4.0564	-0.449961	0.60595
AKAP6	0.792112	0.257894	-1.61893	0.22995
SRP54	15.142	22.8396	0.592976	0.5028
FAM177A1	10.3143	10.9986	0.0926707	0.9148
KIAA0391	11.2439	12.1301	0.109446	0.91115
PSMA6	77.5602	140.821	0.860475	0.3256
BRMS1L	2.31284	2.14468	-0.108908	0.93
LOC100129794	0.496148	2.76285	2.47731	0.2114
MIPOL1	0.393157	0.846031	1.10561	0.43285
SSTR1	4.94768	8.13927	0.718147	0.47395
GEMIN2	1.87001	4.39999	1.23446	0.3867
PNN	12.5038	16.0606	0.361162	0.66875
MIA2	6.05257	2.84463	-1.08931	0.3312
CTAGE5	23.5402	22.9016	-0.0396779	0.9635
C14orf28	1.62351	1.17542	-0.465931	0.7409
FAM179B	1.65143	1.07723	-0.616396	0.59795
PRPF39	2.49174	3.16354	0.344386	0.8868
FANCM	0.299396	0.787098	1.39449	0.3302
LRR1	2.75368	7.60019	1.46467	0.2746
MGAT2	15.4537	19.2209	0.314726	0.71945
KLHDC1	1.09161	1.0421	-0.0669606	0.96425
KLHDC2	45.8008	42.3937	-0.111521	0.8921
ARF6	27.1901	28.6781	0.0768686	0.92805
ATP5S	3.33841	4.91197	0.557142	0.65855
ATL1	0.448025	0.419159	-0.09608	0.9527
TMX1	6.91666	7.95566	0.201904	0.8283
FRMD6	3.15348	0.700099	-2.17131	0.09625
GNG2	2.62947	1.40117	-0.908139	0.4464
C14orf166	54.921	68.1011	0.310321	0.7129
